method,subset,layer_band,question_idx,auc,base,ck8,delta_ck8_minus_base,slope_per_ckpt,min_checkpoint_value
RepNoise,suppressed,early,788,1.0,1.0,1.0,0.0,0.0,1.0
RepNoise,suppressed,early,793,0.5894179959145803,0.6190476264272418,0.6095238166196005,-0.009523809807641226,-0.0011904762259551532,0.5428571496691023
RepNoise,suppressed,early,798,0.7100529199554806,0.6666666780199323,0.6857142959322248,0.01904761791229248,0.00238095223903656,0.6285714387893676
RepNoise,suppressed,early,799,0.9428571456008488,0.9619047633239202,0.914285718543189,-0.0476190447807312,-0.0059523805975914,0.914285718543189
RepNoise,suppressed,early,805,0.36402117118002875,0.323809529202325,0.4000000085149492,0.07619047931262424,0.00952380991407803,0.323809529202325
RepNoise,suppressed,early,816,0.6052910168019552,0.5809523931571415,0.6476190592561449,0.0666666660990034,0.008333333262375425,0.5714285833495004
RepNoise,suppressed,early,821,0.8529100583659278,0.8380952434880393,0.8476190524441856,0.00952380895614624,0.00119047611951828,0.8380952434880393
RepNoise,suppressed,early,831,0.6518518665480236,0.6857143018926893,0.5904762055192675,-0.09523809637342184,-0.01190476204667773,0.5904762055192675
RepNoise,suppressed,early,836,0.802116409653709,0.8952381006308965,0.6952381040368761,-0.19999999659402035,-0.024999999574252543,0.6952381040368761
RepNoise,suppressed,early,840,0.8571428619679949,0.9333333364554814,0.7523809586252485,-0.180952377830233,-0.022619047228779124,0.7523809586252485
RepNoise,suppressed,early,842,0.9714285730369507,0.9619047633239202,0.9809523820877075,0.019047618763787355,0.0023809523454734194,0.9619047633239202
RepNoise,suppressed,early,843,0.621164026619896,0.4857142908232553,0.723809529202325,0.2380952383790697,0.029761904797383713,0.4857142908232553
RepNoise,suppressed,early,852,0.7354497416624945,0.7333333381584712,0.7523809586252485,0.019047620466777215,0.002380952558347152,0.7047619112900325
RepNoise,suppressed,early,855,0.5312169407095229,0.43809524774551395,0.6190476281302316,0.18095238038471767,0.02261904754808971,0.4285714387893677
RepNoise,suppressed,early,860,0.9830687840779623,0.9904761910438538,0.9714285731315613,-0.01904761791229248,-0.00238095223903656,0.9714285731315613
RepNoise,suppressed,early,861,0.9523809552192688,0.9428571462631226,0.9523809552192688,0.00952380895614624,0.00119047611951828,0.9333333373069763
RepNoise,suppressed,early,867,0.96931217000598,0.9904761910438538,0.9809523820877075,-0.00952380895614624,-0.00119047611951828,0.9619047624724252
RepNoise,suppressed,early,869,0.7767195814185671,0.7714285748345511,0.7904761944498334,0.01904761961528234,0.0023809524519102926,0.7523809577737536
RepNoise,suppressed,early,871,0.40952381784953773,0.44761905585016526,0.40952381917408537,-0.03809523667607989,-0.004761904584509986,0.3809523888996669
RepNoise,suppressed,early,873,0.9079365128562564,0.9809523820877075,0.8857142925262451,-0.0952380895614624,-0.0119047611951828,0.876190482718604
RepNoise,suppressed,early,880,0.8708994759453668,0.8857142891202654,0.876190481867109,-0.00952380725315638,-0.0011904759066445475,0.8380952426365444
RepNoise,suppressed,early,884,0.9851851860682169,0.9809523820877075,0.9904761910438538,0.00952380895614624,0.00119047611951828,0.9714285731315613
RepNoise,suppressed,early,893,0.9968253970146179,1.0,1.0,0.0,0.0,0.9904761910438538
RepNoise,suppressed,early,903,0.8169312268968613,0.8285714370863778,0.8095238200255803,-0.019047617060797495,-0.002380952132599687,0.8000000110694341
RepNoise,suppressed,early,921,0.780952385304466,0.7619047658784048,0.7904761944498334,0.02857142857142858,0.0035714285714285726,0.7619047658784048
RepNoise,suppressed,early,928,0.5523809578683642,0.5619047667298999,0.5809523837906975,0.019047617060797606,0.0023809521325997007,0.5047619095870427
RepNoise,suppressed,early,946,0.8698412769370609,0.8857142925262451,0.8761904835700989,-0.00952380895614624,-0.00119047611951828,0.8476190549986703
RepNoise,suppressed,early,949,0.9470899493921371,0.8857142899717604,0.9714285731315613,0.0857142831598009,0.010714285394975112,0.8857142899717604
RepNoise,suppressed,early,951,0.9661375681559244,0.9714285731315613,0.9714285731315613,0.0,0.0,0.9523809552192688
RepNoise,suppressed,early,967,0.9809523820877075,0.9809523820877075,0.9809523820877075,0.0,0.0,0.9809523820877075
RepNoise,suppressed,early,973,0.2835978918605381,0.40000001106943406,0.228571435383388,-0.17142857568604605,-0.021428571960755757,0.228571435383388
RepNoise,suppressed,early,993,0.29841270162945704,0.14285714541162764,0.4000000025544848,0.2571428571428572,0.03214285714285715,0.14285714541162764
RepNoise,suppressed,early,1008,0.5820105889486888,0.6190476264272418,0.6666666720594678,0.047619045632226076,0.0059523807040282595,0.5142857202461787
RepNoise,suppressed,early,1009,0.7089947165950895,0.7619047692843847,0.7047619129930224,-0.05714285629136229,-0.007142857036420286,0.6571428656578063
RepNoise,suppressed,early,1012,0.5555555625567361,0.5619047675813947,0.6000000068119594,0.03809523923056468,0.004761904903820585,0.47619048527308877
RepNoise,suppressed,early,1014,0.9968253970146179,1.0,1.0,0.0,0.0,0.9904761910438538
RepNoise,suppressed,early,1020,0.8275132363750822,0.8380952460425241,0.8761904835700989,0.03809523752757482,0.004761904690946853,0.7809523914541517
RepNoise,suppressed,early,1031,0.743915353124104,0.7238095351627896,0.6857142950807299,-0.03809524008205967,-0.004761905010257458,0.6857142950807299
RepNoise,suppressed,early,1039,0.9640211661656698,0.9714285731315613,0.9523809552192688,-0.01904761791229248,-0.00238095223903656,0.9523809552192688
RepNoise,suppressed,early,1054,0.5248677333196006,0.4571428665093013,0.4857142950807299,0.02857142857142858,0.0035714285714285726,0.4571428665093013
RepNoise,suppressed,early,1056,0.9820105830828348,0.9809523820877075,0.9714285731315613,-0.00952380895614624,-0.00119047611951828,0.9714285731315613
RepNoise,suppressed,early,1058,0.5280423372510881,0.5523809628827231,0.5238095309053149,-0.02857143197740819,-0.003571428997176024,0.4666666763169425
RepNoise,suppressed,early,1087,0.9989417990048727,1.0,1.0,0.0,0.0,0.9904761910438538
RepNoise,suppressed,early,1091,0.7100529168333325,0.6761904827186039,0.7619047675813947,0.08571428486279076,0.010714285607848845,0.6761904827186039
RepNoise,suppressed,early,1093,0.6645502722452558,0.6571428639548166,0.68571429337774,0.028571429422923456,0.003571428677865432,0.6476190549986703
RepNoise,suppressed,early,1102,0.9809523820877075,0.9714285731315613,0.9904761910438538,0.01904761791229248,0.00238095223903656,0.9714285731315613
RepNoise,suppressed,early,1121,0.8518518561408633,0.7714285765375409,0.9238095274993352,0.15238095096179427,0.019047618870224284,0.7714285765375409
RepNoise,suppressed,early,1129,0.9333333364554814,0.961904764175415,0.9333333364554814,-0.028571427719933595,-0.0035714284649916994,0.8666666712079729
RepNoise,suppressed,early,1135,0.8878306897859726,0.8857142882687705,0.8857142882687705,0.0,0.0,0.8666666686534882
RepNoise,suppressed,early,1138,0.48571429564839325,0.4095238200255803,0.5809523897511619,0.17142856972558163,0.021428571215697703,0.4095238200255803
RepNoise,suppressed,early,1154,0.5417989501877436,0.7142857236521584,0.42857143623488286,-0.2857142874172755,-0.03571428592715944,0.42857143623488286
RepNoise,suppressed,early,1165,0.8380952433934288,0.7523809603282384,0.8857142891202654,0.13333332879202697,0.01666666609900337,0.7333333424159459
RepNoise,suppressed,early,1169,0.9470899501490214,0.9714285731315613,0.9333333364554814,-0.038095236676079836,-0.0047619045845099794,0.9333333364554814
RepNoise,suppressed,early,1172,0.9989417990048727,0.9904761910438538,1.0,0.00952380895614624,0.00119047611951828,0.9904761910438538
RepNoise,suppressed,early,1179,0.9746031751708379,1.0,0.9523809535162789,-0.04761904648372106,-0.005952380810465133,0.9523809535162789
RepNoise,suppressed,early,1184,0.5989418105473594,0.6380952494485037,0.5047619181019919,-0.13333333134651182,-0.016666666418313977,0.5047619181019919
RepNoise,suppressed,early,1221,0.6825396899193052,0.5714285799435207,0.6761904818671091,0.10476190192358836,0.013095237740448545,0.5714285799435207
RepNoise,suppressed,early,1253,0.770370376488519,0.7428571505205971,0.7619047684328896,0.01904761791229248,0.00238095223903656,0.7238095309053149
RepNoise,suppressed,mid,17,0.7908496817342596,0.9411764733931598,0.6509804059477413,-0.2901960674454185,-0.03627450843067731,0.6509804059477413
RepNoise,suppressed,mid,57,0.7468409641895418,0.8196078468771542,0.9098039265941171,0.09019607971696297,0.011274509964620372,0.48235294678631957
RepNoise,suppressed,mid,95,0.6030501155292287,0.588235302181805,0.4901960884823519,-0.09803921369945306,-0.012254901712431633,0.32156863598262564
RepNoise,suppressed,mid,118,0.4771241916160957,0.6627451114794787,0.4627451044671676,-0.20000000701231108,-0.025000000876538885,0.2823529467863195
RepNoise,suppressed,mid,137,0.929847496397355,0.8392156909493839,0.929411765757729,0.09019607480834513,0.011274509351043141,0.8392156909493839
RepNoise,suppressed,mid,162,0.7899782199096056,0.9176470637321472,0.9137254928841311,-0.003921570848016143,-0.0004901963560020178,0.690196089183583
RepNoise,suppressed,mid,167,0.9368191751389722,0.9921568632125854,0.9176470633815317,-0.07450979983105377,-0.009313724978881721,0.8470588294898762
RepNoise,suppressed,mid,172,0.504575169592901,0.6549019711859085,0.4509803957798902,-0.20392157540601835,-0.025490196925752294,0.39215686777058767
RepNoise,suppressed,mid,174,0.968627452188068,0.9960784316062927,0.952941178223666,-0.04313725338262675,-0.005392156672828344,0.9411764723413131
RepNoise,suppressed,mid,188,0.8862745161929162,0.9294117678614223,0.8235294219325571,-0.10588234592886525,-0.013235293241108156,0.7725490321131313
RepNoise,suppressed,mid,200,0.9372549044930079,1.0,0.9019607884042403,-0.09803921159575968,-0.01225490144946996,0.8588235353722292
RepNoise,suppressed,mid,207,0.9254901984158683,0.8549019659266752,0.9764705892871407,0.12156862336046548,0.015196077920058185,0.8549019659266752
RepNoise,suppressed,mid,246,0.9882352947020063,0.9647058844566345,0.9843137260745553,0.01960784161792073,0.002450980202240091,0.9647058844566345
RepNoise,suppressed,mid,247,0.755555562879525,0.9176470630309161,0.9450980424880981,0.027450979457182,0.00343137243214775,0.4627451069214765
RepNoise,suppressed,mid,349,0.6788671061493993,0.9568627459161422,0.1764705917414497,-0.7803921541746925,-0.09754901927183657,0.1764705917414497
RepNoise,suppressed,mid,364,0.7215686350866081,0.8980392196599175,0.46274510516839873,-0.4352941144915188,-0.05441176431143985,0.46274510516839873
RepNoise,suppressed,mid,372,0.9917211332741905,0.9882352948188782,0.9686274524997261,-0.019607842319152025,-0.002450980289894003,0.9686274524997261
RepNoise,suppressed,mid,400,0.6244008832118091,0.6274509966373444,0.45098040419466356,-0.17647059244268082,-0.022058824055335102,0.45098040419466356
RepNoise,suppressed,mid,407,0.8919390012625775,1.0,0.8235294152708614,-0.17647058472913857,-0.02205882309114232,0.7490196147385766
RepNoise,suppressed,mid,438,0.6671024029161416,0.9176470630309161,0.5333333439686719,-0.3843137190622442,-0.048039214882780526,0.4117647111415863
RepNoise,suppressed,mid,497,0.7063180904762416,0.7686274563564973,0.6156862875994513,-0.152941168757046,-0.01911764609463075,0.5843137379954843
RepNoise,suppressed,mid,519,0.6827886793738097,0.772549021244049,0.7921568723285899,0.019607851084540884,0.0024509813855676105,0.5686274637194241
RepNoise,suppressed,mid,552,0.9773420490470587,0.9411764737437752,1.0,0.05882352625622478,0.007352940782028097,0.9411764733931598
RepNoise,suppressed,mid,566,0.9529411780678367,0.9137254932347466,0.9803921580314636,0.06666666479671701,0.008333333099589627,0.7921568684718188
RepNoise,suppressed,mid,568,0.8352941246204126,0.9647058834047878,0.7137255027013666,-0.2509803807034212,-0.03137254758792765,0.7137255027013666
RepNoise,suppressed,mid,577,0.9311546874202156,0.9803921580314636,0.9019607873523936,-0.07843137067907002,-0.009803921334883753,0.9019607873523936
RepNoise,suppressed,mid,584,0.9254901982989965,0.9254901984158684,0.9529411778730505,0.027450979457182112,0.003431372432147764,0.9019607870017781
RepNoise,suppressed,mid,587,0.7755991339683533,0.8784313773407656,0.8705882388002733,-0.007843138540492345,-0.000980392317561543,0.5450980480979472
RepNoise,suppressed,mid,605,0.9028322452813193,1.0,0.8549019652254441,-0.14509803477455585,-0.01813725434681948,0.6235294145696304
RepNoise,suppressed,mid,622,0.8183006601006377,0.8509803985848147,0.6980392266722286,-0.15294117191258605,-0.019117646489073256,0.6980392266722286
RepNoise,suppressed,mid,649,0.9943355122812433,0.9921568632125854,1.0,0.00784313678741455,0.0009803920984268188,0.9843137264251709
RepNoise,suppressed,mid,658,0.9803921578366772,0.9568627473186043,0.9843137264251709,0.027450979106566575,0.003431372388320822,0.9568627473186043
RepNoise,suppressed,mid,672,0.8379085013289856,0.9607843153616962,0.7254902040257173,-0.23529411133597888,-0.02941176391699736,0.5254902054281796
RepNoise,suppressed,mid,678,0.8570806134759991,0.9960784316062927,0.5058823610053343,-0.4901960706009584,-0.0612745088251198,0.5058823610053343
RepNoise,suppressed,mid,706,0.6013072005673952,0.8000000091160044,0.458823540280847,-0.34117646883515745,-0.04264705860439468,0.34509804774733155
RepNoise,suppressed,mid,707,0.9982570807139078,1.0,0.9921568632125854,-0.00784313678741455,-0.0009803920984268188,0.9921568632125854
RepNoise,suppressed,mid,709,0.8806100269158682,0.9058823564473321,0.9215686314246234,0.01568627497729136,0.00196078437216142,0.6431372663554024
RepNoise,suppressed,mid,712,0.3507625336350959,0.7019607891054714,0.37647059454637416,-0.3254901945590973,-0.04068627431988716,0.08627451237510232
RepNoise,suppressed,mid,722,0.8531590474197288,0.9098039262435016,0.564705893572639,-0.3450980326708626,-0.04313725408385782,0.564705893572639
RepNoise,suppressed,mid,730,0.9995642701784769,0.9960784316062927,1.0,0.003921568393707275,0.0004901960492134094,0.9960784316062927
RepNoise,suppressed,mid,732,0.8976034886307187,0.8784313790938434,0.8509803943774279,-0.027450984716415494,-0.0034313730895519368,0.803921573302325
RepNoise,suppressed,mid,739,0.8984749499489281,1.0,0.929411768212038,-0.07058823178796203,-0.008823528973495254,0.7450980491497937
RepNoise,suppressed,mid,750,0.8688453178779753,0.9882352944682625,0.6078431406441858,-0.38039215382407676,-0.047549019228009595,0.6078431406441858
RepNoise,suppressed,mid,763,0.7294117696534574,0.9019607870017781,0.6470588301911073,-0.25490195681067074,-0.03186274460133384,0.49411765442175026
RepNoise,suppressed,mid,764,0.9437908525170844,0.9921568632125854,0.9529411785742816,-0.03921568463830383,-0.004901960579787978,0.8627451058696298
RepNoise,suppressed,mid,769,0.6313725607847078,0.8980392210623798,0.529411774523118,-0.3686274465392617,-0.046078430817407715,0.42745099242995765
RepNoise,suppressed,mid,779,0.966013073414759,0.9098039269447327,0.9843137260745553,0.07450979912982258,0.009313724891227823,0.9098039269447327
RepNoise,suppressed,mid,781,0.8043573022278306,0.8941176512662102,0.5372549064019148,-0.3568627448642955,-0.044607843108036935,0.5372549064019148
RepNoise,suppressed,mid,788,0.8387799612836901,0.803921570146785,0.9803921580314636,0.17647058788467862,0.022058823485584828,0.7294117727700401
RepNoise,suppressed,mid,793,0.8392156928193335,0.8980392207117641,0.8235294201794793,-0.07450980053228484,-0.009313725066535605,0.7450980477473315
RepNoise,suppressed,mid,798,0.7808278983714534,0.8980392196599175,0.8705882430076599,-0.027450976652257597,-0.0034313720815321996,0.698039231931462
RepNoise,suppressed,mid,799,1.0,1.0,1.0,0.0,0.0,1.0
RepNoise,suppressed,mid,805,0.43834423527998084,0.7882352990262649,0.188235299727496,-0.5999999992987689,-0.07499999991234611,0.16078431851723615
RepNoise,suppressed,mid,816,0.7742919507369497,0.8000000080641578,0.6627451174399432,-0.1372548906242146,-0.017156861328026823,0.6509804066489724
RepNoise,suppressed,mid,821,0.8867102433653439,0.9882352948188782,0.9333333359045141,-0.05490195891436411,-0.006862744864295514,0.7725490261526669
RepNoise,suppressed,mid,831,0.7416122123696446,0.8627451037659365,0.6627451146350187,-0.19999998913091777,-0.02499999864136472,0.5607843290357029
RepNoise,suppressed,mid,836,0.8117647098170386,0.9411764726919287,0.8901960818206562,-0.050980390871272485,-0.006372548858909061,0.4784313794444589
RepNoise,suppressed,mid,840,0.9973856210708618,1.0,1.0,0.0,0.0,0.9921568632125854
RepNoise,suppressed,mid,842,0.8980392198936613,0.9960784316062927,0.7450980452930226,-0.25098038631327013,-0.031372548289158766,0.7372549134142259
RepNoise,suppressed,mid,843,0.8339869343766979,0.9490196094793433,0.8000000091160044,-0.14901960036333883,-0.018627450045417354,0.7176470703938428
RepNoise,suppressed,mid,852,0.9760348595824896,1.0,0.9019607891054714,-0.0980392108945286,-0.012254901361816076,0.9019607891054714
RepNoise,suppressed,mid,855,0.8566448840830061,0.9490196094793433,0.6745098103495205,-0.27450979912982276,-0.034313724891227845,0.6745098103495205
RepNoise,suppressed,mid,860,0.9472766912061404,0.929411768913269,0.8862745162318735,-0.043137252681395566,-0.005392156585174446,0.8862745162318735
RepNoise,suppressed,mid,861,0.9969498912493387,1.0,1.0,0.0,0.0,0.9882352948188782
RepNoise,suppressed,mid,867,0.8684095895757863,0.9647058844566345,0.9686274517984951,0.0039215673418605546,0.0004901959177325693,0.6823529495912439
RepNoise,suppressed,mid,869,1.0,1.0,1.0,0.0,0.0,1.0
RepNoise,suppressed,mid,871,0.5934640571572423,0.890196083573734,0.13725490429822138,-0.7529411792755126,-0.09411764740943908,0.13725490429822138
RepNoise,suppressed,mid,873,0.8701525120563757,0.8117647160502041,0.8901960849761963,0.07843136892599223,0.009803921115749029,0.7490196221015033
RepNoise,suppressed,mid,880,0.9520697182689616,1.0,0.9960784316062927,-0.003921568393707275,-0.0004901960492134094,0.7294117710169624
RepNoise,suppressed,mid,884,0.9660130736485026,0.9921568628619698,0.9803921580314636,-0.011764704830506179,-0.0014705881038132723,0.9058823585510254
RepNoise,suppressed,mid,893,0.9917211332352333,0.9450980414362514,0.9921568632125854,0.047058821776334026,0.005882352722041753,0.9450980414362514
RepNoise,suppressed,mid,903,0.8422658030503716,0.9882352948188782,0.7529411908458261,-0.23529410397305206,-0.029411762996631508,0.7490196217508877
RepNoise,suppressed,mid,921,0.750326806852241,0.9058823582004099,0.5960784438778371,-0.3098039143225727,-0.03872548929032159,0.5490196203484254
RepNoise,suppressed,mid,928,0.5795206999077516,0.9647058834047878,0.4745098082458272,-0.4901960751589606,-0.06127450939487007,0.31764706197906944
RepNoise,suppressed,mid,946,0.9956427017847697,1.0,0.9607843160629272,-0.039215683937072754,-0.004901960492134094,0.9607843160629272
RepNoise,suppressed,mid,949,0.9045751662425745,1.0,0.9176470612778383,-0.08235293872216165,-0.010294117340270206,0.6549019659266753
RepNoise,suppressed,mid,951,0.9864923753769569,1.0,0.9843137264251709,-0.0156862735748291,-0.0019607841968536377,0.9647058834047878
RepNoise,suppressed,mid,967,0.6867102457806955,0.8313725538113538,0.8588235308142269,0.027450977002873134,0.0034313721253591417,0.5176470696926118
RepNoise,suppressed,mid,973,0.6601307299012452,0.7725490251008202,0.6196078616030076,-0.15294116349781262,-0.019117645437226577,0.4235294243868659
RepNoise,suppressed,mid,993,0.5485838837093777,0.8117647090378929,0.4784313773407656,-0.3333333316971273,-0.041666666462140914,0.14901961158303653
RepNoise,suppressed,mid,1008,0.7633986981476055,1.0,0.3450980480979471,-0.6549019519020529,-0.08186274398775661,0.3450980480979471
RepNoise,suppressed,mid,1009,0.5307189604815314,0.8666666718090281,0.16862745565526627,-0.6980392161537619,-0.08725490201922023,0.16862745565526627
RepNoise,suppressed,mid,1012,0.8331154725520439,0.9176470605766072,0.7058823582004098,-0.21176470237619738,-0.026470587797024672,0.7058823582004098
RepNoise,suppressed,mid,1014,0.9551198271364948,0.9960784316062927,1.0,0.003921568393707275,0.0004901960492134094,0.8470588270355673
RepNoise,suppressed,mid,1020,0.9359477157296698,0.9725490212440491,0.8941176526686725,-0.07843136857537658,-0.009803921071922073,0.8941176526686725
RepNoise,suppressed,mid,1031,0.79041394770535,0.8862745130763334,0.8039215740035561,-0.0823529390727773,-0.010294117384097162,0.4666666714584126
RepNoise,suppressed,mid,1039,0.9102396552079645,0.9647058844566345,0.7372549116611481,-0.22745097279548643,-0.028431371599435803,0.7372549116611481
RepNoise,suppressed,mid,1054,0.7455337763611788,0.917647062329685,0.7019607943647048,-0.21568626796498014,-0.026960783495622517,0.5019607943647049
RepNoise,suppressed,mid,1056,0.9777777786737953,1.0,0.9843137264251709,-0.0156862735748291,-0.0019607841968536377,0.9176470616284539
RepNoise,suppressed,mid,1058,0.7176470686797223,0.8352941229062921,0.7921568688224343,-0.04313725408385782,-0.005392156760482228,0.5137255012989045
RepNoise,suppressed,mid,1087,0.9734204806923087,0.9960784316062927,0.9843137264251709,-0.011764705181121826,-0.0014705881476402283,0.9137254946372089
RepNoise,suppressed,mid,1091,0.9742919401016111,0.952941178223666,1.0,0.047058821776334026,0.005882352722041753,0.9529411778730505
RepNoise,suppressed,mid,1093,0.7450980424880982,0.8823529450332417,0.9764705889365253,0.09411764390328359,0.011764705487910448,0.541176474795622
RepNoise,suppressed,mid,1102,0.991721133196276,0.9960784316062927,1.0,0.003921568393707275,0.0004901960492134094,0.9803921580314636
RepNoise,suppressed,mid,1121,0.8174291995615741,0.5960784379173728,0.858823533969767,0.26274509605239416,0.03284313700654927,0.5960784379173728
RepNoise,suppressed,mid,1129,0.9690631823602066,0.9960784316062927,0.9019607891054714,-0.09411764250082133,-0.011764705312602666,0.9019607891054714
RepNoise,suppressed,mid,1135,0.8405228807256112,0.8156862819896025,0.9568627473186043,0.14117646532900185,0.017647058166125232,0.6627451044671675
RepNoise,suppressed,mid,1138,0.9464052315241371,0.9607843157123116,0.9647058844566345,0.003921568744322923,0.0004901960930403654,0.8588235367746914
RepNoise,suppressed,mid,1154,0.711111118902568,0.7058823606547187,0.7450980459942537,0.03921568533953501,0.004901960667441876,0.6000000080641579
RepNoise,suppressed,mid,1165,0.989978214066013,0.9960784316062927,0.9960784316062927,0.0,0.0,0.9725490212440491
RepNoise,suppressed,mid,1169,0.9228758201490039,0.8117647146477419,0.9960784316062927,0.1843137169585508,0.02303921461981885,0.7607843188678517
RepNoise,suppressed,mid,1172,0.9938997822649339,1.0,0.9960784316062927,-0.003921568393707275,-0.0004901960492134094,0.9803921569796169
RepNoise,suppressed,mid,1179,0.9699346415357653,0.9843137260745553,0.9568627466173732,-0.027450979457182,-0.00343137243214775,0.9372549035969903
RepNoise,suppressed,mid,1184,0.8200435782569687,0.7254902012207929,0.8156862816389869,0.09019608041819405,0.011274510052274256,0.607843145202188
RepNoise,suppressed,mid,1221,0.7851851935090584,0.8470588277367984,0.627450997689191,-0.21960783004760742,-0.027450978755950928,0.627450997689191
RepNoise,suppressed,mid,1253,0.9028322481641583,0.9411764726919287,0.8235294173745548,-0.11764705531737396,-0.014705881914671745,0.8196078510845408
RepNoise,suppressed,late,17,0.7018518617583646,0.9750000014901161,0.6083333492279053,-0.36666665226221085,-0.045833331532776356,0.3833333432674408
RepNoise,suppressed,late,57,0.7648148229552639,0.9500000014901161,0.6166666813194752,-0.3333333201706409,-0.04166666502133011,0.6166666753590107
RepNoise,suppressed,late,95,0.47962963357567784,0.5916666716337203,0.1666666716337204,-0.42499999999999993,-0.05312499999999999,0.0416666679084301
RepNoise,suppressed,late,118,0.4750000086095598,0.28333334177732467,0.35833334252238275,0.07500000074505808,0.00937500009313226,0.2416666716337204
RepNoise,suppressed,late,137,0.9222222240434752,1.0,0.9000000022351742,-0.09999999776482582,-0.012499999720603228,0.7833333373069763
RepNoise,suppressed,late,162,0.7324074168172147,0.9166666716337204,0.9583333343267441,0.04166666269302366,0.005208332836627957,0.5000000096857548
RepNoise,suppressed,late,167,0.9018518543905683,1.0,0.8583333402872085,-0.14166665971279147,-0.017708332464098933,0.5250000067055225
RepNoise,suppressed,late,172,0.4398148205545213,0.6333333477377892,0.2333333373069763,-0.40000001043081285,-0.050000001303851606,0.0416666679084301
RepNoise,suppressed,late,174,0.9638888908757104,1.0,0.9583333350718022,-0.041666664928197816,-0.005208333116024727,0.8333333425223828
RepNoise,suppressed,late,188,0.8500000060432487,0.8666666738688946,0.8500000089406967,-0.016666664928197905,-0.002083333116024738,0.5916666723787785
RepNoise,suppressed,late,200,0.9379629660811689,1.0,0.9083333380520344,-0.09166666194796558,-0.011458332743495697,0.8833333402872086
RepNoise,suppressed,late,207,0.9638888901306524,0.9250000044703484,1.0,0.07499999552965164,0.009374999441206455,0.7916666708886624
RepNoise,suppressed,late,246,0.9814814825852712,0.9083333387970924,1.0,0.09166666120290756,0.011458332650363445,0.9083333387970924
RepNoise,suppressed,late,247,0.7222222280171182,1.0,0.9583333358168602,-0.0416666641831398,-0.005208333022892475,0.2833333410322666
RepNoise,suppressed,late,349,0.6722222252024544,0.9833333335816861,0.03333333432674408,-0.9499999992549419,-0.11874999990686774,0.03333333432674408
RepNoise,suppressed,late,364,0.805555562261078,0.8916666723787785,0.4333333432674408,-0.45833332911133773,-0.057291666138917216,0.4333333432674408
RepNoise,suppressed,late,372,0.9314814826680554,1.0,0.9583333350718022,-0.041666664928197816,-0.005208333116024727,0.7166666693985462
RepNoise,suppressed,late,400,0.5981481596827506,0.7000000141561031,0.508333346247673,-0.19166666790843012,-0.023958333488553765,0.23333334028720856
RepNoise,suppressed,late,407,0.8537037082016468,1.0,0.8250000059604645,-0.17499999403953548,-0.021874999254941935,0.6250000081956386
RepNoise,suppressed,late,438,0.704629637549321,0.8666666716337204,0.5750000104308128,-0.2916666612029075,-0.03645833265036344,0.5583333447575569
RepNoise,suppressed,late,497,0.6805555654068788,0.8666666746139526,0.6666666775941849,-0.19999999701976778,-0.024999999627470973,0.3166666753590107
RepNoise,suppressed,late,519,0.8537037103540368,0.9583333350718022,0.6500000156462192,-0.30833331942558295,-0.03854166492819787,0.6500000156462192
RepNoise,suppressed,late,552,0.9944444446927972,0.9833333343267441,0.991666667163372,0.00833333283662796,0.001041666604578495,0.9833333335816861
RepNoise,suppressed,late,566,0.9638888899650839,0.9166666686534881,1.0,0.08333333134651189,0.010416666418313986,0.8250000052154065
RepNoise,suppressed,late,568,0.8444444492459297,1.0,0.6666666775941849,-0.33333332240581515,-0.04166666530072689,0.6666666775941849
RepNoise,suppressed,late,577,0.8629629693097538,1.0,0.9500000029802322,-0.04999999701976776,-0.00624999962747097,0.7333333410322667
RepNoise,suppressed,late,584,0.9685185202293926,0.9750000014901161,0.9583333350718022,-0.016666666418313936,-0.002083333302289242,0.9416666701436043
RepNoise,suppressed,late,587,0.7009259324106905,0.6166666761040688,0.7250000052154064,0.10833332911133764,0.013541666138917205,0.37500000894069674
RepNoise,suppressed,late,605,0.8824074102772607,1.0,0.6583333425223827,-0.34166665747761726,-0.04270833218470216,0.5916666731238365
RepNoise,suppressed,late,622,0.6750000069538752,0.9083333387970924,0.4583333469927311,-0.44999999180436134,-0.05624999897554517,0.39166666865348815
RepNoise,suppressed,late,649,0.9925925927857558,1.0,0.966666667163372,-0.03333333283662798,-0.004166666604578498,0.966666667163372
RepNoise,suppressed,late,658,0.9898148154218992,0.9500000029802322,0.991666667163372,0.0416666641831398,0.005208333022892475,0.9500000029802322
RepNoise,suppressed,late,672,0.9287037068770991,0.8916666731238365,0.9500000022351742,0.058333329111337706,0.007291666138917213,0.8083333373069763
RepNoise,suppressed,late,678,0.8101851888000966,1.0,0.4166666716337204,-0.5833333283662796,-0.07291666604578495,0.4166666716337204
RepNoise,suppressed,late,706,0.6694444546269046,0.7500000149011612,0.34166667461395267,-0.4083333402872085,-0.051041667535901065,0.34166667461395267
RepNoise,suppressed,late,707,1.0,1.0,1.0,0.0,0.0,1.0
RepNoise,suppressed,late,709,0.8898148199750318,1.0,0.9333333373069763,-0.06666666269302368,-0.00833333283662796,0.6750000111758709
RepNoise,suppressed,late,712,0.35740741325749287,0.6583333395421505,0.5666666783392429,-0.09166666120290756,-0.011458332650363445,0.08333333507180214
RepNoise,suppressed,late,722,0.7935185253620147,1.0,0.4166666783392429,-0.583333321660757,-0.07291666520759463,0.4166666783392429
