method,ck,clf,layer,mean_accuracy,std_accuracy,ci95_accuracy,mean_true_accuracy,std_true_accuracy,ci95_true_accuracy,mean_false_accuracy,std_false_accuracy,ci95_false_accuracy,mean_precision,std_precision,ci95_precision,mean_recall,std_recall,ci95_recall,mean_f1,std_f1,ci95_f1,mean_auc,std_auc,ci95_auc
PB&J,8,LR,23,0.5492125984251969,0.019003965962436493,0.026381734137876187,0.5448818897637795,0.04499915610151039,0.06246884334803508,0.5535433070866141,0.03570325684647129,0.0495640663555025,0.5495588746947636,0.0189598402152757,0.02632047778051729,0.5448818897637795,0.04499915610151039,0.06246884334803508,0.5464727914990287,0.02830759673334265,0.0392972441951012,0.5762725525451051,0.017094029553098848,0.023730317340403907
PB&J,8,LR,24,0.5492125984251969,0.018757683857593067,0.026039839765631016,0.5464566929133857,0.038040542769074544,0.05280873938513227,0.5519685039370078,0.03390401597104094,0.04706631959467229,0.549585661897499,0.018760137252966887,0.026043245624419394,0.5464566929133857,0.038040542769074544,0.05280873938513227,0.5474601195390916,0.024525410235486024,0.034046727600641584,0.5726393452786905,0.021246569554284868,0.029494967020619395
PB&J,8,LR,25,0.5566929133858267,0.01325784113423835,0.018404834061323053,0.5488188976377952,0.05343899055419576,0.0741852118754541,0.5645669291338583,0.038542482678804474,0.053505543687868806,0.557380978579452,0.011928277507381046,0.016559103849404556,0.5488188976377952,0.05343899055419576,0.0741852118754541,0.5519151518172697,0.030057958545025187,0.04172713593728676,0.5790687581375163,0.019777022552975983,0.027454908731298317
PB&J,8,LR,26,0.5574803149606299,0.014960629921259816,0.020768683857778775,0.552755905511811,0.048576997843109225,0.06743568394335231,0.5622047244094488,0.03083961579144272,0.04281225015516594,0.557691294495001,0.012294215739434485,0.017067107555999304,0.552755905511811,0.048576997843109225,0.06743568394335231,0.5543870060053333,0.02834704161370534,0.03935200246760525,0.5715977431954864,0.02039975891864879,0.02831940539844879
PB&J,8,LR,27,0.5437007874015747,0.015419807895721371,0.021406125077582987,0.5362204724409448,0.04505423464856683,0.06254530462922321,0.5511811023622047,0.025024013515071965,0.03473889991816256,0.5438735211901734,0.013488688606389012,0.018725301728373042,0.5362204724409448,0.04505423464856683,0.06254530462922321,0.5394224974591193,0.0275995183943432,0.03831427387589539,0.5686558373116746,0.01638791119738753,0.022750067914201404
PB&J,8,LR,28,0.5472440944881889,0.013175748449355526,0.018290871144765318,0.537007874015748,0.04793458663062812,0.06654387421014364,0.5574803149606299,0.04331424421881914,0.06012981067334121,0.5484465503703805,0.012902940258168693,0.017912152661226047,0.537007874015748,0.04793458663062812,0.06654387421014364,0.5415596272863796,0.02580986740649352,0.035829840013281565,0.5685597371194743,0.012178453957640513,0.01690640443978388
PB&J,8,LR,29,0.5456692913385827,0.016156129550144248,0.022428303404219755,0.5401574803149606,0.0436564292145799,0.06060483960161727,0.5511811023622047,0.04348567329601284,0.06036779238447274,0.5465473908423542,0.01832558280796295,0.02543998734353283,0.5401574803149606,0.0436564292145799,0.06060483960161727,0.5424009122511124,0.024690246502656416,0.03427555702421373,0.5724967449934899,0.013873130068379718,0.019258992036062635
PB&J,8,LR,30,0.552755905511811,0.010296611677655117,0.014293988546274018,0.5496062992125983,0.04193236836439165,0.058211459447333115,0.5559055118110237,0.02556328044212273,0.03548752242816514,0.5527863442897256,0.00727451364418969,0.010098643900052533,0.5496062992125983,0.04193236836439165,0.058211459447333115,0.5505739569782997,0.02373724771626651,0.03295258261634789,0.5726579453158906,0.015021344184933016,0.020852968767874343
PB&J,8,LR,31,0.552755905511811,0.016488497316040854,0.022889703832594338,0.5519685039370079,0.02971332640017829,0.04124870982145978,0.5535433070866141,0.03383078906919817,0.046964664358077224,0.5531718517362941,0.01789055538184886,0.0248360724596022,0.5519685039370079,0.02971332640017829,0.04124870982145978,0.5521433046302737,0.018826605131932878,0.026135517833023394,0.5739599479198959,0.010302074819693268,0.014301572603259432
PB&J,8,LR,32,0.5574803149606299,0.011837241242813292,0.016432725253827236,0.5700787401574804,0.03211980795963957,0.04458944179471729,0.5448818897637795,0.04266525097368211,0.05922886361395765,0.5567884924534265,0.014872552428335824,0.020646412695725317,0.5700787401574804,0.03211980795963957,0.04458944179471729,0.5626372763470494,0.013979454994665812,0.019406594696636404,0.5715667431334863,0.014866181142192625,0.020637567932612264
PB&J,8,RF,1,0.5661417322834645,0.014657094857469488,0.020347309636720497,0.5551181102362205,0.02599617955782546,0.03608848274358378,0.5771653543307086,0.024974411853785357,0.03467004177331811,0.5677375747088695,0.0155728540014341,0.02161858713312083,0.5551181102362205,0.02599617955782546,0.03608848274358378,0.5611016089109586,0.017770858657528827,0.024669906767428917,0.6018987537975076,0.019274884919715348,0.02675782994429727
PB&J,8,RF,2,0.5736220472440945,0.016356360691213347,0.022706268789984493,0.5606299212598426,0.019542793143292693,0.027129746182294048,0.5866141732283464,0.03217766416016148,0.04466975907708949,0.5760830738115905,0.018715064689458025,0.02598067487525295,0.5606299212598426,0.019542793143292693,0.027129746182294048,0.5679850407224019,0.014473475893527562,0.020092405649891468,0.6016848533697068,0.009937352139452219,0.013795256353104492
PB&J,8,RF,3,0.5582677165354331,0.016261320022097122,0.02257433118970326,0.5181102362204724,0.026186282123332103,0.03635238741232702,0.5984251968503937,0.012449912047907033,0.01728324868277729,0.5630897566390909,0.01631771402517716,0.0226526186166103,0.5181102362204724,0.026186282123332103,0.03635238741232702,0.5395646761998221,0.0212376640254563,0.029482604164656763,0.5860515221030443,0.012980700459091728,0.01802010112584202
PB&J,8,RF,4,0.5519685039370079,0.022291949081719775,0.030946186456629717,0.5354330708661418,0.029775858899510295,0.041335518847302834,0.5685039370078739,0.020921779930057356,0.029044086739416646,0.5535354132351917,0.022690858487155647,0.031499961489699614,0.5354330708661418,0.029775858899510295,0.041335518847302834,0.5442396662727926,0.025743898213066302,0.03573826009118915,0.5881021762043525,0.019203300493418386,0.026658454829296973
PB&J,8,RF,5,0.5795275590551181,0.009928756073164149,0.013783323100019758,0.5503937007874016,0.018699751318169915,0.02595941650787447,0.6086614173228346,0.02356949534975711,0.0327197049979077,0.5847140687501409,0.012209635052585084,0.016949690739000663,0.5503937007874016,0.018699751318169915,0.02595941650787447,0.5668041370606526,0.011137810935703051,0.015461760327525624,0.6008308016616034,0.014959997348602285,0.020767805706149427
PB&J,8,RF,6,0.5519685039370079,0.011451212261613355,0.015896831116168707,0.5070866141732283,0.032882855146174964,0.04564872110776286,0.5968503937007874,0.03846196769077105,0.05339377096565858,0.5576476241559071,0.013958316933070175,0.019377250362811117,0.5070866141732283,0.032882855146174964,0.04564872110776286,0.5304350797013724,0.017709666468321287,0.02458495839032811,0.5684403868807737,0.014996899580482915,0.020819034216687356
PB&J,8,RF,7,0.5283464566929134,0.028406541744169216,0.039434601890597776,0.5062992125984251,0.02179268110724104,0.030253091394667964,0.5503937007874016,0.03713331062220975,0.05154929925841185,0.5301536654566225,0.029980338386691417,0.04161938188295153,0.5062992125984251,0.02179268110724104,0.030253091394667964,0.5178870534145397,0.02535568551908209,0.035199334474195085,0.5521870543741088,0.025266497506897002,0.03507552166425828
PB&J,8,RF,8,0.5405511811023621,0.008220713786543762,0.011412180276940744,0.5149606299212598,0.025804676548305434,0.03582263394687753,0.5661417322834645,0.027883356235631155,0.03870830396845232,0.5429315254522735,0.009746157882803653,0.013529836174097571,0.5149606299212598,0.025804676548305434,0.03582263394687753,0.5281933820995158,0.013953099855414463,0.0193700078979508,0.553256556513113,0.01498448563843087,0.02080180090236405
PB&J,8,RF,9,0.5271653543307087,0.015963098372215215,0.02216033316966394,0.48267716535433075,0.02193446972784901,0.030449925555497834,0.5716535433070866,0.025319582977659082,0.03514921611198553,0.5299474791624551,0.018040937336144282,0.025044836080059005,0.48267716535433075,0.02193446972784901,0.030449925555497834,0.5050259400663336,0.01810585631752559,0.025134958074104277,0.5453933907867816,0.01871572640648115,0.02598159348574789
PB&J,8,RF,10,0.5429133858267716,0.008925814211617849,0.012391016588875661,0.5149606299212598,0.021477451491316323,0.02981548253259418,0.5708661417322836,0.025876656260086575,0.03592255780610167,0.5456785798222845,0.010001326811756544,0.013884067435992478,0.5149606299212598,0.021477451491316323,0.02981548253259418,0.529582020155466,0.011940662228061808,0.016576296597961223,0.5587094674189348,0.011546866249547857,0.01602962013946541
PB&J,8,RF,11,0.5496062992125984,0.016108088618487237,0.02236161189944563,0.5023622047244094,0.018732877564362732,0.026005403109922283,0.5968503937007874,0.04793458663062811,0.06654387421014361,0.5562589442984005,0.021531516613437236,0.02989053695443145,0.5023622047244094,0.018732877564362732,0.026005403109922283,0.5272547686689332,0.00629387083645389,0.008737293438309788,0.5635749271498544,0.018470993162090336,0.025641849276513855
PB&J,8,RF,12,0.5263779527559055,0.013672248310382173,0.018980123449204727,0.4952755905511811,0.022465106484546627,0.0311865674683834,0.5574803149606299,0.01906097391639399,0.026460873865237503,0.5280659439698654,0.014727753509029462,0.020445399570352275,0.4952755905511811,0.022465106484546627,0.0311865674683834,0.5110042041712524,0.017597153397890516,0.024428765208493967,0.5408038316076633,0.016466281224902738,0.022858862953845812
PB&J,8,RF,13,0.5377952755905511,0.019263196571220595,0.02674160391531422,0.521259842519685,0.026186282123332117,0.036352387412327034,0.5543307086614173,0.01853323196210996,0.025728250582347793,0.5389330577938944,0.01946337940737214,0.027019502243103,0.521259842519685,0.026186282123332117,0.036352387412327034,0.5298666192497925,0.02225469130323627,0.030894464368279185,0.5558326616653233,0.01908219348251066,0.026490331345477028
PB&J,8,RF,14,0.5409448818897638,0.016860325279814077,0.023405883797591252,0.5078740157480315,0.015145971702103394,0.02102597949788467,0.574015748031496,0.026515682268476757,0.036809668122646175,0.5441592554203727,0.018912374005311986,0.026254584117359276,0.5078740157480315,0.015145971702103394,0.02102597949788467,0.5252794262538198,0.015095892164474508,0.020956457954324523,0.5554451608903218,0.018836634458118295,0.026149440769821362
PB&J,8,RF,15,0.5354330708661417,0.02436495818388316,0.03382398444399573,0.4881889763779528,0.028170935149603664,0.03910752750248085,0.5826771653543307,0.03477071207215686,0.04826948666849096,0.5395016744160792,0.027798141297133247,0.0385900066690112,0.4881889763779528,0.028170935149603664,0.03910752750248085,0.5123013607699158,0.025276291109155052,0.03508911736378409,0.5516771033542068,0.026092977954255626,0.036222860460563555
PB&J,8,RF,16,0.5539370078740158,0.004757104714013602,0.00660392004906822,0.5133858267716536,0.019542793143292686,0.02712974618229404,0.594488188976378,0.012449912047907033,0.01728324868277729,0.558633884748898,0.0038326248117962185,0.0053205361993856224,0.5133858267716536,0.019542793143292686,0.02712974618229404,0.53489896771614,0.011752132266740118,0.016314575053813857,0.5654411308822619,0.009983438693696353,0.013859234747077773
PB&J,8,RF,17,0.5433070866141733,0.018212651190898235,0.025283213125822133,0.4929133858267717,0.029608812089705762,0.041103620698592476,0.5937007874015748,0.026515682268476747,0.03680966812264616,0.5481445072917737,0.02097200970834908,0.02911381685045326,0.4929133858267717,0.029608812089705762,0.041103620698592476,0.5187758555658124,0.023528270892037694,0.03266247627598295,0.5687131874263749,0.024702604375494715,0.03429271250199001
PB&J,8,RF,18,0.5381889763779528,0.014814872222225812,0.020566339732764845,0.49133858267716535,0.029293031870453966,0.04066524747656252,0.5850393700787402,0.021934469727849,0.030449925555497828,0.5419758442227248,0.015945962593832547,0.022136544895656782,0.49133858267716535,0.029293031870453966,0.04066524747656252,0.5151429569662959,0.0216412084590742,0.03004281364838088,0.5628960257920514,0.011144438860192693,0.01547096136177907
PB&J,8,RF,19,0.544488188976378,0.007531939555003526,0.010456008355067615,0.5062992125984251,0.024345865879906003,0.033797480077033565,0.5826771653543308,0.0292506702693019,0.04060644014647902,0.5484929712975649,0.009552783311671689,0.013261389233353038,0.5062992125984251,0.024345865879906003,0.033797480077033565,0.526131982613687,0.012291169448918404,0.017062878626803113,0.5570788641577282,0.009100391474720693,0.012633368682686021
PB&J,8,RF,20,0.5559055118110237,0.01806739197729727,0.025081561009528488,0.5102362204724409,0.02092177993005737,0.029044086739416664,0.6015748031496063,0.039085586286585386,0.0542594923645881,0.5624768399967272,0.02321978923920088,0.0322342350884519,0.5102362204724409,0.02092177993005737,0.029044086739416664,0.5346194440747991,0.015152721638339415,0.02103534991159612,0.5740482980965962,0.02572434457483736,0.03571111528961437
PB&J,8,RF,21,0.5433070866141733,0.012324784127951603,0.01710954328233537,0.48897637795275595,0.033720650559628106,0.046811767595182435,0.5976377952755906,0.04010340654565936,0.05567245340272664,0.5492398976286983,0.01575834356845571,0.021876087933332036,0.48897637795275595,0.033720650559628106,0.046811767595182435,0.5165261761075908,0.019260252122842096,0.026737516365670226,0.5713047926095852,0.012865201831608065,0.017859763326374983
PB&J,8,RF,22,0.5393700787401575,0.010924753484654819,0.01516598916898123,0.5015748031496063,0.02582869207379012,0.03585597284096788,0.5771653543307086,0.03252264004419428,0.04514866237940657,0.542973542051708,0.013626779074377563,0.01891700203033369,0.5015748031496063,0.02582869207379012,0.03585597284096788,0.5210023642646542,0.014616050987072714,0.020290331610189744,0.5638120776241553,0.010770359575572114,0.01495165606240872
PB&J,8,RF,23,0.5547244094488188,0.01625178538626008,0.022561094993203464,0.5188976377952755,0.031535408495276834,0.043778165278562216,0.5905511811023623,0.021849506969309627,0.03033197833796245,0.5587524264559557,0.01761590055554349,0.024454790435544955,0.5188976377952755,0.031535408495276834,0.043778165278562216,0.5377959604995005,0.02348622339828596,0.03260410499687653,0.5714551429102859,0.012568449379818034,0.017447804880261045
PB&J,8,RF,24,0.545275590551181,0.0220964018903973,0.03067472343553848,0.5181102362204724,0.04141163399151086,0.057488564246986555,0.5724409448818897,0.018229664413842883,0.025306831265606285,0.5472373092888067,0.021968054092687726,0.03049654812818165,0.5181102362204724,0.04141163399151086,0.057488564246986555,0.5319581377069367,0.031085901267578795,0.0431541492075156,0.5694416888833779,0.021165555051925553,0.029382500861356624
PB&J,8,RF,25,0.5421259842519686,0.006773484462238277,0.009403103890157404,0.5094488188976378,0.01938351751982862,0.026908636169721972,0.5748031496062993,0.026115155829570073,0.03625364828724379,0.5453383644768102,0.00828313217471461,0.011498830891096387,0.5094488188976378,0.01938351751982862,0.026908636169721972,0.5264946352145856,0.009432504163196707,0.013094415006832678,0.5654519809039618,0.006916032545168773,0.009600992353711257
PB&J,8,RF,26,0.5377952755905512,0.022180418930713812,0.030791357785708476,0.5,0.022956503523012973,0.031868735919462696,0.5755905511811024,0.028542628284081658,0.039623520294409374,0.5410997286199934,0.024851117706875342,0.03449888205797419,0.5,0.022956503523012973,0.031868735919462696,0.519628306419443,0.022498144736365123,0.031232431914656283,0.5612979725959453,0.016451228348836926,0.022837966211809772
PB&J,8,RF,27,0.5507874015748031,0.010371606198676745,0.0143980976316776,0.5039370078740157,0.02452348268094086,0.03404405172595062,0.5976377952755906,0.01714294571423407,0.023798223858478386,0.5559479357526567,0.010734620377531348,0.014902042101676727,0.5039370078740157,0.02452348268094086,0.03404405172595062,0.5284501908933665,0.016598852672407228,0.023042901627102222,0.5691502883005766,0.015502350871095968,0.021520713097556612
PB&J,8,RF,28,0.5437007874015747,0.029682010747985453,0.041205236726836326,0.5015748031496063,0.05250262386825088,0.07288532652452313,0.5858267716535432,0.03671352197440869,0.05096653919020941,0.5472995040676689,0.03168118183688615,0.04398053111895198,0.5015748031496063,0.05250262386825088,0.07288532652452313,0.5227049132240574,0.038873605997904646,0.05396521654713508,0.5616761733523468,0.018984537311564565,0.026354762846569207
PB&J,8,RF,29,0.5539370078740157,0.018575001751315674,0.025786236345740465,0.511023622047244,0.03696596722615906,0.051316989381985784,0.5968503937007874,0.04004151853572008,0.055586539071593465,0.5595603288385176,0.0216241840534313,0.030019179984522814,0.511023622047244,0.03696596722615906,0.051316989381985784,0.5334228136354071,0.02385112449982799,0.03311066893550536,0.5659262818525638,0.01710793872125154,0.023749626361321358
PB&J,8,RF,30,0.5311023622047244,0.011902532643961426,0.016523364249391857,0.47480314960629916,0.04437481197985945,0.0616021147577767,0.5874015748031496,0.029398668822983413,0.04081189507645172,0.5345947781750366,0.011512089872903083,0.015981342789109457,0.47480314960629916,0.04437481197985945,0.0616021147577767,0.5021135069720761,0.028384084306547947,0.03940342596921834,0.5585436170872342,0.011534748789036786,0.01601279840750371
PB&J,8,RF,31,0.5299212598425196,0.03096000512021654,0.042979377336461996,0.5062992125984251,0.05124768533944244,0.07114319255670597,0.5535433070866141,0.020773080249248697,0.028837658488953803,0.5303214837325738,0.03138945430582299,0.04357554838111611,0.5062992125984251,0.05124768533944244,0.07114319255670597,0.5177049905834434,0.040788827542058745,0.05662397028795309,0.5638973277946556,0.02458678091112713,0.03413192375663479
PB&J,8,RF,32,0.5381889763779527,0.013152199282275658,0.018258179659930124,0.4881889763779528,0.014939894457488404,0.020739898419332697,0.5881889763779528,0.03194561066945006,0.04434761718787458,0.5430407947431395,0.016142290056939193,0.022409091107635958,0.4881889763779528,0.014939894457488404,0.020739898419332697,0.5138585765638906,0.009674740895937393,0.013430693502291171,0.5575066650133301,0.018068081306019862,0.025082517951207344
RMU,1,AdaBoost,1,0.5539370078740158,0.017633224942172166,0.024478840539772825,0.553543307086614,0.02653905440370507,0.036842113847872504,0.5543307086614173,0.045465196955124576,0.06311581177145474,0.5549096669001836,0.020083961786277655,0.027881008697245115,0.553543307086614,0.02653905440370507,0.036842113847872504,0.5536204354893259,0.014864756202639409,0.020635589799388402,0.5687689875379751,0.022614584855591455,0.031394076714193586
RMU,1,AdaBoost,2,0.5433070866141733,0.010781940108369427,0.014967732419209056,0.5448818897637795,0.013546968924476589,0.018806207780314853,0.5417322834645668,0.01485666320008914,0.020624354910729878,0.5432044113373912,0.010992366348048682,0.015259850870790381,0.5448818897637795,0.013546968924476589,0.018806207780314853,0.5439959740554927,0.011230155414982361,0.015589955016269167,0.5577717155434311,0.020418630134515826,0.028345602845910364
RMU,1,AdaBoost,3,0.537007874015748,0.026539054403705072,0.03684211384787251,0.537007874015748,0.015469986381408282,0.021475783983068812,0.537007874015748,0.038942560689380276,0.05406094100494904,0.5376673426732351,0.02717949207249028,0.03773118386321401,0.537007874015748,0.015469986381408282,0.021475783983068812,0.5372459042782487,0.02099977631215714,0.029152363076068683,0.5509114018228036,0.027889945106221337,0.03871745078720176
RMU,1,AdaBoost,4,0.5295275590551181,0.031000031000046512,0.04303494216552958,0.5440944881889763,0.022465106484546617,0.03118656746838339,0.5149606299212598,0.05502804790442881,0.07639117712642068,0.5299650791257925,0.03052597521215403,0.04237684722958719,0.5440944881889763,0.022465106484546617,0.03118656746838339,0.5365272903037103,0.022687770787440213,0.031495675075318995,0.5515887531775062,0.02131234061645115,0.02958627189242702
RMU,1,AdaBoost,5,0.5389763779527559,0.008106795386603959,0.011254036184988329,0.5393700787401575,0.010266460480634074,0.014252131974581557,0.5385826771653544,0.012044927984864858,0.01672104067301901,0.5389757491627524,0.0081708202225055,0.011342916906113294,0.5393700787401575,0.010266460480634074,0.014252131974581557,0.5391406133931568,0.00825789008480234,0.011463789252605449,0.5581654163308327,0.009407400807683625,0.01305956596256351
RMU,1,AdaBoost,6,0.5385826771653544,0.02813239383456669,0.0390540235797397,0.5535433070866141,0.025708390106007097,0.03568896693616946,0.5236220472440946,0.03784445619117454,0.05253652757542954,0.5378480943612974,0.027903124503102804,0.038735746723182266,0.5535433070866141,0.025708390106007097,0.03568896693616946,0.5454572761938324,0.02561261052419507,0.03555600356061951,0.5604749209498419,0.024866374378441778,0.03452006171352032
RMU,1,AdaBoost,7,0.5570866141732284,0.010709819298216865,0.014867612684043567,0.5551181102362205,0.011941536132364625,0.016577509771623207,0.5590551181102362,0.016327906577423373,0.02266676814750703,0.5573958246964088,0.011069303119049323,0.015366656231417608,0.5551181102362205,0.011941536132364625,0.016577509771623207,0.5562036504729944,0.010246650404044013,0.014224631179490523,0.5671538843077687,0.023232502629281122,0.03225188410328128
RMU,1,AdaBoost,8,0.5460629921259843,0.018491367820184852,0.02567013383638216,0.5543307086614174,0.05685671873554552,0.07892977921545666,0.5377952755905512,0.039022084073586975,0.05417133716036376,0.5447198836874539,0.017324821370338455,0.02405070774605121,0.5543307086614174,0.05685671873554552,0.07892977921545666,0.5484183382864527,0.034869691123893806,0.04840689162034704,0.5624263748527497,0.017004394470152985,0.023605883896754387
RMU,1,AdaBoost,9,0.552755905511811,0.002893098121397449,0.004016264059005447,0.547244094488189,0.008977759252749101,0.012463127866469744,0.5582677165354331,0.013033815241926629,0.018093836265249824,0.5534152283500064,0.0038784426009222865,0.00538414148756065,0.547244094488189,0.008977759252749101,0.012463127866469744,0.5502468371366744,0.003438942686375909,0.0047740177943220805,0.5684078368156736,0.012104566981787567,0.01680383287356149
RMU,1,AdaBoost,10,0.5586614173228346,0.011572392485589798,0.01606505623602179,0.5425196850393701,0.010386540124624368,0.014418829244476931,0.5748031496062993,0.028823630264130897,0.04001361358043868,0.5611097228038973,0.014241487970014935,0.01977035478254065,0.5425196850393701,0.010386540124624368,0.014418829244476931,0.5514514044426135,0.006286373624775978,0.008726885639976903,0.5759362018724038,0.01130399354788249,0.015692458777602915
RMU,1,AdaBoost,11,0.5582677165354331,0.014762467133269794,0.02049358980640515,0.574015748031496,0.02341113188554095,0.032499861265375136,0.54251968503937,0.022739415871171096,0.03156736994528506,0.5565482739470442,0.014184834452188926,0.019691707091410517,0.574015748031496,0.02341113188554095,0.032499861265375136,0.5649764185396948,0.016426805451832165,0.022804061795387964,0.5745411990823982,0.01845939514124757,0.02562574864241442
RMU,1,AdaBoost,12,0.5559055118110237,0.016915394534599056,0.023482332179038567,0.5543307086614173,0.04162070956347249,0.057778807671181195,0.5574803149606299,0.016059903979819767,0.022294720897358615,0.5554855332960418,0.0144246040485615,0.02002456065252246,0.5543307086614173,0.04162070956347249,0.057778807671181195,0.5545048051372004,0.02780507216149856,0.03859962825123213,0.5736406472812946,0.01635418914107146,0.022703254195103426
RMU,1,AdaBoost,13,0.5480314960629921,0.03392686696505596,0.04709804185991325,0.5614173228346457,0.041784249327312124,0.058005837259590076,0.5346456692913385,0.038203179435301424,0.05303451527306792,0.5467255382342807,0.03276435244110614,0.04548421298004235,0.5614173228346457,0.041784249327312124,0.058005837259590076,0.5537376501158753,0.0355246948473564,0.049316182561294074,0.5595588691177383,0.03193867462163491,0.0443379884098717
RMU,1,AdaBoost,14,0.5625984251968503,0.009432400433630644,0.013094271007109696,0.5692913385826771,0.021792681107241016,0.030253091394667933,0.5559055118110237,0.02432038615981181,0.03376210855496489,0.5619490216679728,0.010126128933789174,0.014057320556410378,0.5692913385826771,0.021792681107241016,0.030253091394667933,0.565345437777528,0.011915984884223733,0.016542038952706974,0.5721898443796887,0.007813875098907856,0.01084739763549484
RMU,1,AdaBoost,15,0.5464566929133858,0.01309314106166606,0.018176193706163524,0.5346456692913385,0.020136554098495164,0.027954018531158784,0.5582677165354331,0.03269376297956959,0.0453862190975615,0.5480522598398188,0.014946564930881394,0.02074915852093336,0.5346456692913385,0.020136554098495164,0.027954018531158784,0.5409390148619095,0.011926647113190891,0.01655684049942015,0.5661541323082646,0.009314614633619371,0.012930758103158144
RMU,1,AdaBoost,16,0.5696850393700787,0.007734993190704121,0.010737891991534378,0.5661417322834646,0.03611762186198335,0.05013929721504433,0.573228346456693,0.026887198549549407,0.037325415402688904,0.5701643140159085,0.006264640007353693,0.008696714542121732,0.5661417322834646,0.03611762186198335,0.05013929721504433,0.5675997386801608,0.01891564535301616,0.026259125476019603,0.5786580073160147,0.007271004240117016,0.010093772066172664
RMU,1,AdaBoost,17,0.5496062992125984,0.012412506118452337,0.01723132092790736,0.521259842519685,0.01985751214632835,0.02756664620003959,0.5779527559055119,0.035772650997167095,0.04966040088051686,0.5532451943217421,0.015034360212694232,0.020871037911157717,0.521259842519685,0.01985751214632835,0.02756664620003959,0.5363665683835197,0.009850305612467098,0.01367441640121834,0.5738483476966953,0.015320528437636486,0.02126830309485975
RMU,1,AdaBoost,18,0.5598425196850394,0.009611461114750931,0.013342847082924601,0.5590551181102361,0.0252705614738287,0.03508116335480588,0.5606299212598425,0.028126883621246844,0.039046374177339464,0.560145072551169,0.010494403816890416,0.014568568054687245,0.5590551181102361,0.0252705614738287,0.03508116335480588,0.5592630549811176,0.013426933591672898,0.018639572024208056,0.5724502449004898,0.015642662156280716,0.021715496388034217
RMU,1,AdaBoost,19,0.5775590551181102,0.01548000256010824,0.021489688668230957,0.568503937007874,0.027002249133042902,0.037485131217384234,0.5866141732283465,0.034948568537278964,0.04851639102449898,0.5794880498901968,0.017244343830818992,0.023938987010712624,0.568503937007874,0.027002249133042902,0.037485131217384234,0.5735095415694639,0.01618519020099021,0.02246864605511732,0.6018305536611074,0.012898227279219536,0.017905609997558903
RMU,1,AdaBoost,20,0.5637795275590551,0.011383332515591288,0.015802598921876188,0.5732283464566928,0.01259842519685041,0.017489417985497968,0.5543307086614173,0.013033815241926629,0.018093836265249824,0.5626105861038395,0.011136315273815808,0.015459684015962689,0.5732283464566928,0.01259842519685041,0.017489417985497968,0.5678506443639291,0.011408524595398258,0.015837571135211097,0.5829809659619319,0.017194200107765612,0.02386937636349865
RMU,1,AdaBoost,21,0.5476377952755904,0.017403178035669573,0.02415948423601031,0.5559055118110237,0.03628887754898556,0.050377038222001624,0.5393700787401575,0.03538929929802244,0.049128223406187145,0.5470526647235747,0.01725215168162163,0.023949826045284173,0.5559055118110237,0.03628887754898556,0.050377038222001624,0.5508845847059213,0.022562465316765718,0.031321723194964644,0.5624713249426498,0.0199425138466504,0.027684647477435913
RMU,1,AdaBoost,22,0.5515748031496063,0.007714928323726532,0.010710037490681192,0.5433070866141732,0.017429876867069805,0.02419654815588815,0.5598425196850394,0.02580467654830541,0.03582263394687749,0.5527358324460333,0.009648060398152431,0.013393655033551522,0.5433070866141732,0.017429876867069805,0.02419654815588815,0.5477337501485833,0.00801863264329338,0.011131646676425596,0.5730934961869923,0.013893663212045161,0.019287496609174757
RMU,1,AdaBoost,23,0.544488188976378,0.008314453575568048,0.011542311966140119,0.5385826771653542,0.03868698739067164,0.053706148387839624,0.5503937007874017,0.034448256463350174,0.04782184652013351,0.5451160273955267,0.008226490432088309,0.011420199546564055,0.5385826771653542,0.03868698739067164,0.053706148387839624,0.5411073319980427,0.020363515261718593,0.028269091136509626,0.5646599293198588,0.01821438670499791,0.02528562240563565
RMU,1,AdaBoost,24,0.5535433070866141,0.02845560787337424,0.03950271659772892,0.5519685039370079,0.022465106484546606,0.031186567468383376,0.5551181102362205,0.03676414970056299,0.05103682174144362,0.554152121651398,0.028989610467108625,0.040244031041497305,0.5519685039370079,0.022465106484546606,0.031186567468383376,0.552995836527306,0.02531974414057021,0.0351494398419734,0.579008308016616,0.032500728606836116,0.0451182444279061
RMU,1,AdaBoost,25,0.5515748031496062,0.024250178888873215,0.03366464523809151,0.5354330708661417,0.041291686935832746,0.05732205103917635,0.5677165354330709,0.03884691774344571,0.053928167310405666,0.5534149462088447,0.025480951208865097,0.035373231129818716,0.5354330708661417,0.041291686935832746,0.05732205103917635,0.5437023167148907,0.02945420705666815,0.04088899450498437,0.5741924483848967,0.022007543351903715,0.030551368008410712
RMU,1,AdaBoost,26,0.5385826771653542,0.021150198454430395,0.029361182486382656,0.537007874015748,0.028564341964121342,0.039653663714740384,0.5401574803149607,0.03852639314244115,0.053483207830628376,0.5391241521586595,0.02229701181740434,0.030953214660484875,0.537007874015748,0.028564341964121342,0.039653663714740384,0.5377037427145039,0.02126092093173973,0.029514889926463093,0.5617009734019469,0.019894739085144837,0.027618325476068857
