fold,model,clf,layer,accuracy,true_accuracy,false_accuracy,precision,recall,f1,auc
1,base,RF,14,0.6417322834645669,0.6181102362204725,0.6653543307086615,0.6487603305785123,0.6181102362204725,0.6330645161290323,0.6869923739847481
1,base,RF,15,0.6220472440944882,0.6062992125984252,0.6377952755905512,0.6260162601626016,0.6062992125984252,0.616,0.685488870977742
1,base,RF,16,0.639763779527559,0.65748031496063,0.6220472440944882,0.6349809885931559,0.65748031496063,0.6460348162475822,0.705530411060822
1,base,RF,17,0.6220472440944882,0.610236220472441,0.6338582677165354,0.625,0.610236220472441,0.6175298804780877,0.6860081220162441
1,base,RF,18,0.6614173228346457,0.6535433070866141,0.6692913385826772,0.664,0.6535433070866141,0.6587301587301587,0.7046856593713188
1,base,RF,19,0.6299212598425197,0.610236220472441,0.6496062992125984,0.6352459016393442,0.610236220472441,0.6224899598393574,0.6971913943827888
1,base,RF,20,0.6358267716535433,0.6141732283464567,0.65748031496063,0.6419753086419753,0.6141732283464567,0.6277665995975855,0.7168686837373675
1,base,RF,21,0.6515748031496063,0.6692913385826772,0.6338582677165354,0.6463878326996197,0.6692913385826772,0.6576402321083172,0.7175274350548702
1,base,RF,22,0.6535433070866141,0.6181102362204725,0.6889763779527559,0.6652542372881356,0.6181102362204725,0.6408163265306123,0.7178374356748713
1,base,RF,23,0.6515748031496063,0.6535433070866141,0.6496062992125984,0.6509803921568628,0.6535433070866141,0.6522593320235757,0.7125751751503503
1,base,RF,24,0.6377952755905512,0.610236220472441,0.6653543307086615,0.6458333333333334,0.610236220472441,0.6275303643724697,0.6899141298282596
1,base,RF,25,0.6299212598425197,0.6338582677165354,0.6259842519685039,0.62890625,0.6338582677165354,0.6313725490196078,0.6949748899497799
1,base,RF,26,0.6535433070866141,0.6181102362204725,0.6889763779527559,0.6652542372881356,0.6181102362204725,0.6408163265306123,0.7078011656023312
1,base,RF,27,0.6456692913385826,0.6377952755905512,0.6535433070866141,0.648,0.6377952755905512,0.6428571428571429,0.7074059148118296
1,base,RF,28,0.639763779527559,0.6259842519685039,0.6535433070866141,0.6437246963562753,0.6259842519685039,0.6347305389221557,0.7035774071548143
1,base,RF,29,0.6535433070866141,0.6299212598425197,0.6771653543307087,0.6611570247933884,0.6299212598425197,0.6451612903225806,0.7203949407898816
1,base,RF,30,0.6614173228346457,0.6417322834645669,0.6811023622047244,0.6680327868852459,0.6417322834645669,0.6546184738955824,0.7128154256308512
