fold,model,probe_type,clf,n_train,n_val,n_test,best_layer,accuracy,true_accuracy,false_accuracy,precision,recall,f1,auc,tp,fn,tn,fp,n_total
3,RepNoise,init_band_emb,AdaBoost,1524,508,508,,0.5413385826771654,0.5275590551181102,0.5551181102362205,0.5425101214574899,0.5275590551181102,0.5349301397205589,0.5651776303552607,134,120,141,113,508
3,RepNoise,end_band,LR,1524,508,508,,0.5688976377952756,0.4645669291338583,0.6732283464566929,0.5870646766169154,0.4645669291338583,0.5186813186813187,0.5903031806063612,118,136,171,83,508
3,RepNoise,end_band,RF,1524,508,508,,0.5216535433070866,0.43700787401574803,0.6062992125984252,0.5260663507109005,0.43700787401574803,0.4774193548387097,0.5202352904705809,111,143,154,100,508
3,RepNoise,end_band,AdaBoost,1524,508,508,,0.5334645669291339,0.49606299212598426,0.5708661417322834,0.5361702127659574,0.49606299212598426,0.5153374233128835,0.5475773451546903,126,128,145,109,508
3,RepNoise,ib_no_pca,LR,1524,508,508,,0.5531496062992126,0.5393700787401575,0.5669291338582677,0.5546558704453441,0.5393700787401575,0.5469061876247505,0.5821656643313287,137,117,144,110,508
3,RepNoise,ib_no_pca,RF,1524,508,508,,0.547244094488189,0.4921259842519685,0.6023622047244095,0.5530973451327433,0.4921259842519685,0.5208333333333334,0.5708351416702833,125,129,153,101,508
3,RepNoise,ib_no_pca,AdaBoost,1524,508,508,,0.5334645669291339,0.5078740157480315,0.5590551181102362,0.5352697095435685,0.5078740157480315,0.5212121212121212,0.5568851137702275,129,125,142,112,508
3,RepNoise,vote_ensemble,LR,1524,508,508,,0.5807086614173228,0.5393700787401575,0.6220472440944882,0.5879828326180258,0.5393700787401575,0.5626283367556468,,137,117,158,96,508
3,RepNoise,vote_ensemble,RF,1524,508,508,,0.5374015748031497,0.43700787401574803,0.6377952755905512,0.5467980295566502,0.43700787401574803,0.48577680525164113,,111,143,162,92,508
3,RepNoise,vote_ensemble,AdaBoost,1524,508,508,,0.5669291338582677,0.5118110236220472,0.6220472440944882,0.5752212389380531,0.5118110236220472,0.5416666666666666,,130,124,158,96,508
3,RepNoise,avg_ensemble,LR,1524,508,508,,0.5787401574803149,0.5275590551181102,0.6299212598425197,0.5877192982456141,0.5275590551181102,0.5560165975103735,0.6185287370574741,134,120,160,94,508
3,RepNoise,avg_ensemble,RF,1524,508,508,,0.5531496062992126,0.4921259842519685,0.6141732283464567,0.5605381165919282,0.4921259842519685,0.5241090146750524,0.5807086614173228,125,129,156,98,508
3,RepNoise,avg_ensemble,AdaBoost,1524,508,508,,0.5531496062992126,0.5196850393700787,0.5866141732283464,0.5569620253164557,0.5196850393700787,0.5376782077393075,0.5636741273482546,132,122,149,105,508
4,RepNoise,per_layer,LR,1524,508,508,16,0.5570866141732284,0.547244094488189,0.5669291338582677,0.5582329317269076,0.547244094488189,0.5526838966202783,0.5958366916733834,139,115,144,110,508
4,RepNoise,per_layer,RF,1524,508,508,6,0.5688976377952756,0.5433070866141733,0.594488188976378,0.5726141078838174,0.5433070866141733,0.5575757575757576,0.6110189720379441,138,116,151,103,508
4,RepNoise,per_layer,AdaBoost,1524,508,508,1,0.515748031496063,0.5354330708661418,0.49606299212598426,0.5151515151515151,0.5354330708661418,0.525096525096525,0.5585281170562341,136,118,126,128,508
4,RepNoise,mid_band,LR,1524,508,508,,0.6043307086614174,0.5787401574803149,0.6299212598425197,0.6099585062240664,0.5787401574803149,0.593939393939394,0.6149327298654598,147,107,160,94,508
4,RepNoise,mid_band,RF,1524,508,508,,0.531496062992126,0.43700787401574803,0.6259842519685039,0.5388349514563107,0.43700787401574803,0.4826086956521739,0.5527931055862112,111,143,159,95,508
4,RepNoise,mid_band,AdaBoost,1524,508,508,,0.5255905511811023,0.5118110236220472,0.5393700787401575,0.5263157894736842,0.5118110236220472,0.5189620758483033,0.5656426312852625,130,124,137,117,508
4,RepNoise,full_layer,LR,1524,508,508,,0.5905511811023622,0.5708661417322834,0.610236220472441,0.5942622950819673,0.5708661417322834,0.5823293172690763,0.6326647653295308,145,109,155,99,508
4,RepNoise,full_layer,RF,1524,508,508,,0.5807086614173228,0.49606299212598426,0.6653543307086615,0.5971563981042654,0.49606299212598426,0.5419354838709678,0.6056559613119227,126,128,169,85,508
4,RepNoise,full_layer,AdaBoost,1524,508,508,,0.5511811023622047,0.547244094488189,0.5551181102362205,0.5515873015873016,0.547244094488189,0.549407114624506,0.5873194246388493,139,115,141,113,508
4,RepNoise,init_band,LR,1524,508,508,,0.5807086614173228,0.5669291338582677,0.594488188976378,0.582995951417004,0.5669291338582677,0.5748502994011976,0.6216132432264865,144,110,151,103,508
4,RepNoise,init_band,RF,1524,508,508,,0.547244094488189,0.4330708661417323,0.6614173228346457,0.5612244897959183,0.4330708661417323,0.4888888888888889,0.579499658999318,110,144,168,86,508
4,RepNoise,init_band,AdaBoost,1524,508,508,,0.5236220472440944,0.5196850393700787,0.5275590551181102,0.5238095238095238,0.5196850393700787,0.5217391304347826,0.5331933163866327,132,122,134,120,508
4,RepNoise,init_band_emb,LR,1524,508,508,,0.5807086614173228,0.5669291338582677,0.594488188976378,0.582995951417004,0.5669291338582677,0.5748502994011976,0.6216132432264865,144,110,151,103,508
4,RepNoise,init_band_emb,RF,1524,508,508,,0.5669291338582677,0.468503937007874,0.6653543307086615,0.5833333333333334,0.468503937007874,0.519650655021834,0.5889469278938558,119,135,169,85,508
4,RepNoise,init_band_emb,AdaBoost,1524,508,508,,0.547244094488189,0.5,0.594488188976378,0.5521739130434783,0.5,0.5247933884297521,0.5453143406286811,127,127,151,103,508
4,RepNoise,end_band,LR,1524,508,508,,0.5610236220472441,0.5511811023622047,0.5708661417322834,0.5622489959839357,0.5511811023622047,0.5566600397614314,0.5848781697563394,140,114,145,109,508
4,RepNoise,end_band,RF,1524,508,508,,0.5216535433070866,0.4448818897637795,0.5984251968503937,0.5255813953488372,0.4448818897637795,0.48187633262260127,0.5407883315766631,113,141,152,102,508
4,RepNoise,end_band,AdaBoost,1524,508,508,,0.5354330708661418,0.5196850393700787,0.5511811023622047,0.5365853658536586,0.5196850393700787,0.528,0.5510726021452044,132,122,140,114,508
4,RepNoise,ib_no_pca,LR,1524,508,508,,0.5374015748031497,0.5039370078740157,0.5708661417322834,0.540084388185654,0.5039370078740157,0.5213849287169042,0.5718581437162875,128,126,145,109,508
4,RepNoise,ib_no_pca,RF,1524,508,508,,0.5610236220472441,0.547244094488189,0.5748031496062992,0.562753036437247,0.547244094488189,0.5548902195608783,0.5932791865583732,139,115,146,108,508
4,RepNoise,ib_no_pca,AdaBoost,1524,508,508,,0.5334645669291339,0.5590551181102362,0.5078740157480315,0.5318352059925093,0.5590551181102362,0.54510556621881,0.5604036208072416,142,112,129,125,508
4,RepNoise,vote_ensemble,LR,1524,508,508,,0.5826771653543307,0.5275590551181102,0.6377952755905512,0.5929203539823009,0.5275590551181102,0.5583333333333333,,134,120,162,92,508
4,RepNoise,vote_ensemble,RF,1524,508,508,,0.5688976377952756,0.5,0.6377952755905512,0.5799086757990868,0.5,0.5369978858350951,,127,127,162,92,508
4,RepNoise,vote_ensemble,AdaBoost,1524,508,508,,0.5511811023622047,0.531496062992126,0.5708661417322834,0.5532786885245902,0.531496062992126,0.5421686746987951,,135,119,145,109,508
4,RepNoise,avg_ensemble,LR,1524,508,508,,0.5807086614173228,0.5196850393700787,0.6417322834645669,0.5919282511210763,0.5196850393700787,0.5534591194968553,0.6221092442184885,132,122,163,91,508
4,RepNoise,avg_ensemble,RF,1524,508,508,,0.5708661417322834,0.5354330708661418,0.6062992125984252,0.576271186440678,0.5354330708661418,0.5551020408163265,0.5882959265918533,136,118,154,100,508
4,RepNoise,avg_ensemble,AdaBoost,1524,508,508,,0.5531496062992126,0.5708661417322834,0.5354330708661418,0.5513307984790875,0.5708661417322834,0.5609284332688588,0.5814061628123256,145,109,136,118,508
0,ELM,per_layer,LR,1524,508,508,7,0.5826771653543307,0.6299212598425197,0.5354330708661418,0.5755395683453237,0.6299212598425197,0.6015037593984962,0.6116157232314464,160,94,136,118,508
0,ELM,per_layer,RF,1524,508,508,14,0.5570866141732284,0.5196850393700787,0.594488188976378,0.5617021276595745,0.5196850393700787,0.5398773006134969,0.5745241490482981,132,122,151,103,508
0,ELM,per_layer,AdaBoost,1524,508,508,4,0.5413385826771654,0.5275590551181102,0.5551181102362205,0.5425101214574899,0.5275590551181102,0.5349301397205589,0.554265608531217,134,120,141,113,508
0,ELM,mid_band,LR,1524,508,508,,0.6023622047244095,0.5826771653543307,0.6220472440944882,0.6065573770491803,0.5826771653543307,0.5943775100401606,0.651001302002604,148,106,158,96,508
0,ELM,mid_band,RF,1524,508,508,,0.5905511811023622,0.5551181102362205,0.6259842519685039,0.597457627118644,0.5551181102362205,0.5755102040816327,0.6123054746109492,141,113,159,95,508
0,ELM,mid_band,AdaBoost,1524,508,508,,0.5393700787401575,0.5393700787401575,0.5393700787401575,0.5393700787401575,0.5393700787401575,0.5393700787401575,0.5607291214582429,137,117,137,117,508
0,ELM,full_layer,LR,1524,508,508,,0.6181102362204725,0.6023622047244095,0.6338582677165354,0.6219512195121951,0.6023622047244095,0.612,0.6485522971045943,153,101,161,93,508
0,ELM,full_layer,RF,1524,508,508,,0.5531496062992126,0.46062992125984253,0.6456692913385826,0.5652173913043478,0.46062992125984253,0.5075921908893709,0.5786704073408147,117,137,164,90,508
0,ELM,full_layer,AdaBoost,1524,508,508,,0.5354330708661418,0.5078740157480315,0.562992125984252,0.5375,0.5078740157480315,0.5222672064777328,0.5641856283712567,129,125,143,111,508
0,ELM,init_band,LR,1524,508,508,,0.5866141732283464,0.5669291338582677,0.6062992125984252,0.5901639344262295,0.5669291338582677,0.5783132530120482,0.6269297538595078,144,110,154,100,508
0,ELM,init_band,RF,1524,508,508,,0.5433070866141733,0.49606299212598426,0.5905511811023622,0.5478260869565217,0.49606299212598426,0.5206611570247934,0.5601943703887408,126,128,150,104,508
0,ELM,init_band,AdaBoost,1524,508,508,,0.5452755905511811,0.5078740157480315,0.5826771653543307,0.548936170212766,0.5078740157480315,0.5276073619631901,0.5569471138942278,129,125,148,106,508
0,ELM,init_band_emb,LR,1524,508,508,,0.5866141732283464,0.5669291338582677,0.6062992125984252,0.5901639344262295,0.5669291338582677,0.5783132530120482,0.6269297538595078,144,110,154,100,508
0,ELM,init_band_emb,RF,1524,508,508,,0.5393700787401575,0.4921259842519685,0.5866141732283464,0.5434782608695652,0.4921259842519685,0.5165289256198347,0.5607523715047431,125,129,149,105,508
0,ELM,init_band_emb,AdaBoost,1524,508,508,,0.5452755905511811,0.5078740157480315,0.5826771653543307,0.548936170212766,0.5078740157480315,0.5276073619631901,0.5569471138942278,129,125,148,106,508
0,ELM,end_band,LR,1524,508,508,,0.5885826771653543,0.5866141732283464,0.5905511811023622,0.5889328063241107,0.5866141732283464,0.5877712031558185,0.6405852811705623,149,105,150,104,508
0,ELM,end_band,RF,1524,508,508,,0.5767716535433071,0.5039370078740157,0.6496062992125984,0.5898617511520737,0.5039370078740157,0.5435244161358811,0.5698121396242793,128,126,165,89,508
0,ELM,end_band,AdaBoost,1524,508,508,,0.5334645669291339,0.5354330708661418,0.531496062992126,0.5333333333333333,0.5354330708661418,0.5343811394891945,0.5641701283402567,136,118,135,119,508
0,ELM,ib_no_pca,LR,1524,508,508,,0.5885826771653543,0.610236220472441,0.5669291338582677,0.5849056603773585,0.610236220472441,0.5973025048169557,0.6083297166594333,155,99,144,110,508
0,ELM,ib_no_pca,RF,1524,508,508,,0.594488188976378,0.5393700787401575,0.6496062992125984,0.6061946902654868,0.5393700787401575,0.5708333333333333,0.6210474920949841,137,117,165,89,508
0,ELM,ib_no_pca,AdaBoost,1524,508,508,,0.5610236220472441,0.5748031496062992,0.547244094488189,0.5593869731800766,0.5748031496062992,0.566990291262136,0.590272180544361,146,108,139,115,508
0,ELM,vote_ensemble,LR,1524,508,508,,0.5885826771653543,0.610236220472441,0.5669291338582677,0.5849056603773585,0.610236220472441,0.5973025048169557,,155,99,144,110,508
0,ELM,vote_ensemble,RF,1524,508,508,,0.5669291338582677,0.5039370078740157,0.6299212598425197,0.5765765765765766,0.5039370078740157,0.5378151260504201,,128,126,160,94,508
0,ELM,vote_ensemble,AdaBoost,1524,508,508,,0.5846456692913385,0.5669291338582677,0.6023622047244095,0.5877551020408164,0.5669291338582677,0.5771543086172345,,144,110,153,101,508
0,ELM,avg_ensemble,LR,1524,508,508,,0.5866141732283464,0.594488188976378,0.5787401574803149,0.5852713178294574,0.594488188976378,0.58984375,0.6277822555645112,151,103,147,107,508
0,ELM,avg_ensemble,RF,1524,508,508,,0.5649606299212598,0.5748031496062992,0.5551181102362205,0.5637065637065637,0.5748031496062992,0.5692007797270955,0.5969216938433877,146,108,141,113,508
0,ELM,avg_ensemble,AdaBoost,1524,508,508,,0.5767716535433071,0.5787401574803149,0.5748031496062992,0.5764705882352941,0.5787401574803149,0.5776031434184676,0.5911556823113646,147,107,146,108,508
1,ELM,per_layer,LR,1524,508,508,15,0.5846456692913385,0.5511811023622047,0.6181102362204725,0.5907172995780591,0.5511811023622047,0.570264765784114,0.6094457188914378,140,114,157,97,508
1,ELM,per_layer,RF,1524,508,508,11,0.547244094488189,0.5118110236220472,0.5826771653543307,0.5508474576271186,0.5118110236220472,0.5306122448979592,0.5926901853803708,130,124,148,106,508
1,ELM,per_layer,AdaBoost,1524,508,508,12,0.5570866141732284,0.6062992125984252,0.5078740157480315,0.5519713261648745,0.6062992125984252,0.5778611632270169,0.5849246698493397,154,100,129,125,508
1,ELM,mid_band,LR,1524,508,508,,0.6023622047244095,0.6299212598425197,0.5748031496062992,0.5970149253731343,0.6299212598425197,0.6130268199233716,0.6415927831855663,160,94,146,108,508
1,ELM,mid_band,RF,1524,508,508,,0.5452755905511811,0.5118110236220472,0.5787401574803149,0.5485232067510548,0.5118110236220472,0.5295315682281059,0.5707266414532829,130,124,147,107,508
1,ELM,mid_band,AdaBoost,1524,508,508,,0.5354330708661418,0.562992125984252,0.5078740157480315,0.5335820895522388,0.562992125984252,0.5478927203065134,0.5689208878417756,143,111,129,125,508
1,ELM,full_layer,LR,1524,508,508,,0.6181102362204725,0.6417322834645669,0.594488188976378,0.6127819548872181,0.6417322834645669,0.6269230769230769,0.6561938123876248,163,91,151,103,508
1,ELM,full_layer,RF,1524,508,508,,0.5413385826771654,0.44881889763779526,0.6338582677165354,0.5507246376811594,0.44881889763779526,0.4945770065075922,0.5613568727137455,114,140,161,93,508
1,ELM,full_layer,AdaBoost,1524,508,508,,0.59251968503937,0.5708661417322834,0.6141732283464567,0.5967078189300411,0.5708661417322834,0.5835010060362174,0.6215899931799864,145,109,156,98,508
1,ELM,init_band,LR,1524,508,508,,0.6043307086614174,0.594488188976378,0.6141732283464567,0.606425702811245,0.594488188976378,0.6003976143141153,0.6451732903465808,151,103,156,98,508
1,ELM,init_band,RF,1524,508,508,,0.5511811023622047,0.4645669291338583,0.6377952755905512,0.5619047619047619,0.4645669291338583,0.5086206896551724,0.5698896397792795,118,136,162,92,508
1,ELM,init_band,AdaBoost,1524,508,508,,0.5551181102362205,0.5708661417322834,0.5393700787401575,0.5534351145038168,0.5708661417322834,0.562015503875969,0.5760896521793044,145,109,137,117,508
1,ELM,init_band_emb,LR,1524,508,508,,0.6043307086614174,0.594488188976378,0.6141732283464567,0.606425702811245,0.594488188976378,0.6003976143141153,0.6451887903775808,151,103,156,98,508
1,ELM,init_band_emb,RF,1524,508,508,,0.5334645669291339,0.468503937007874,0.5984251968503937,0.5384615384615384,0.468503937007874,0.5010526315789474,0.5651156302312605,119,135,152,102,508
1,ELM,init_band_emb,AdaBoost,1524,508,508,,0.5748031496062992,0.562992125984252,0.5866141732283464,0.5766129032258065,0.562992125984252,0.5697211155378487,0.5804296608593218,143,111,149,105,508
1,ELM,end_band,LR,1524,508,508,,0.59251968503937,0.6023622047244095,0.5826771653543307,0.5907335907335908,0.6023622047244095,0.5964912280701754,0.5990141980283961,153,101,148,106,508
1,ELM,end_band,RF,1524,508,508,,0.5551181102362205,0.5669291338582677,0.5433070866141733,0.5538461538461539,0.5669291338582677,0.5603112840466926,0.5593418686837375,144,110,138,116,508
1,ELM,end_band,AdaBoost,1524,508,508,,0.5295275590551181,0.5669291338582677,0.4921259842519685,0.5274725274725275,0.5669291338582677,0.5464895635673624,0.5613491226982454,144,110,125,129,508
1,ELM,ib_no_pca,LR,1524,508,508,,0.5885826771653543,0.594488188976378,0.5826771653543307,0.5875486381322957,0.594488188976378,0.5909980430528375,0.6075702151404303,151,103,148,106,508
1,ELM,ib_no_pca,RF,1524,508,508,,0.5885826771653543,0.5787401574803149,0.5984251968503937,0.5903614457831325,0.5787401574803149,0.584493041749503,0.6261935023870048,147,107,152,102,508
1,ELM,ib_no_pca,AdaBoost,1524,508,508,,0.5452755905511811,0.5748031496062992,0.515748031496063,0.5427509293680297,0.5748031496062992,0.5583173996175909,0.5735553971107942,146,108,131,123,508
1,ELM,vote_ensemble,LR,1524,508,508,,0.6003937007874016,0.6062992125984252,0.594488188976378,0.5992217898832685,0.6062992125984252,0.6027397260273972,,154,100,151,103,508
1,ELM,vote_ensemble,RF,1524,508,508,,0.5846456692913385,0.5433070866141733,0.6259842519685039,0.592274678111588,0.5433070866141733,0.5667351129363449,,138,116,159,95,508
1,ELM,vote_ensemble,AdaBoost,1524,508,508,,0.59251968503937,0.6023622047244095,0.5826771653543307,0.5907335907335908,0.6023622047244095,0.5964912280701754,,153,101,148,106,508
1,ELM,avg_ensemble,LR,1524,508,508,,0.610236220472441,0.6181102362204725,0.6023622047244095,0.6085271317829457,0.6181102362204725,0.61328125,0.6360437720875441,157,97,153,101,508
1,ELM,avg_ensemble,RF,1524,508,508,,0.5846456692913385,0.5905511811023622,0.5787401574803149,0.5836575875486382,0.5905511811023622,0.5870841487279843,0.602261454522909,150,104,147,107,508
1,ELM,avg_ensemble,AdaBoost,1524,508,508,,0.5826771653543307,0.6181102362204725,0.547244094488189,0.5772058823529411,0.6181102362204725,0.596958174904943,0.5954181908363816,157,97,139,115,508
2,ELM,per_layer,LR,1524,508,508,9,0.5669291338582677,0.5866141732283464,0.547244094488189,0.5643939393939394,0.5866141732283464,0.5752895752895753,0.5725246450492901,149,105,139,115,508
2,ELM,per_layer,RF,1524,508,508,2,0.547244094488189,0.5196850393700787,0.5748031496062992,0.55,0.5196850393700787,0.5344129554655871,0.5726253952507906,132,122,146,108,508
2,ELM,per_layer,AdaBoost,1524,508,508,31,0.5275590551181102,0.515748031496063,0.5393700787401575,0.5282258064516129,0.515748031496063,0.5219123505976095,0.531744063488127,131,123,137,117,508
2,ELM,mid_band,LR,1524,508,508,,0.5905511811023622,0.6456692913385826,0.5354330708661418,0.5815602836879432,0.6456692913385826,0.6119402985074627,0.6401202802405604,164,90,136,118,508
2,ELM,mid_band,RF,1524,508,508,,0.5039370078740157,0.4763779527559055,0.531496062992126,0.5041666666666667,0.4763779527559055,0.4898785425101215,0.5252805505611011,121,133,135,119,508
2,ELM,mid_band,AdaBoost,1524,508,508,,0.531496062992126,0.5551181102362205,0.5078740157480315,0.5300751879699248,0.5551181102362205,0.5423076923076923,0.5624031248062497,141,113,129,125,508
2,ELM,full_layer,LR,1524,508,508,,0.5826771653543307,0.5866141732283464,0.5787401574803149,0.58203125,0.5866141732283464,0.5843137254901961,0.6279062558125117,149,105,147,107,508
2,ELM,full_layer,RF,1524,508,508,,0.5216535433070866,0.48031496062992124,0.562992125984252,0.5236051502145923,0.48031496062992124,0.5010266940451745,0.5492978485956972,122,132,143,111,508
2,ELM,full_layer,AdaBoost,1524,508,508,,0.5708661417322834,0.5236220472440944,0.6181102362204725,0.5782608695652174,0.5236220472440944,0.5495867768595041,0.569269638539277,133,121,157,97,508
2,ELM,init_band,LR,1524,508,508,,0.5905511811023622,0.610236220472441,0.5708661417322834,0.5871212121212122,0.610236220472441,0.5984555984555985,0.6179707359414719,155,99,145,109,508
2,ELM,init_band,RF,1524,508,508,,0.5531496062992126,0.484251968503937,0.6220472440944882,0.5616438356164384,0.484251968503937,0.5200845665961945,0.5789106578213157,123,131,158,96,508
2,ELM,init_band,AdaBoost,1524,508,508,,0.5531496062992126,0.5590551181102362,0.547244094488189,0.5525291828793775,0.5590551181102362,0.5557729941291585,0.5862111724223449,142,112,139,115,508
2,ELM,init_band_emb,LR,1524,508,508,,0.5905511811023622,0.610236220472441,0.5708661417322834,0.5871212121212122,0.610236220472441,0.5984555984555985,0.6179707359414719,155,99,145,109,508
2,ELM,init_band_emb,RF,1524,508,508,,0.5610236220472441,0.4881889763779528,0.6338582677165354,0.5714285714285714,0.4881889763779528,0.5265392781316348,0.5751596503193006,124,130,161,93,508
2,ELM,init_band_emb,AdaBoost,1524,508,508,,0.5531496062992126,0.562992125984252,0.5433070866141733,0.5521235521235521,0.562992125984252,0.557504873294347,0.5781356562713125,143,111,138,116,508
2,ELM,end_band,LR,1524,508,508,,0.5570866141732284,0.5433070866141733,0.5708661417322834,0.5587044534412956,0.5433070866141733,0.5508982035928144,0.5921166842333685,138,116,145,109,508
2,ELM,end_band,RF,1524,508,508,,0.5098425196850394,0.4645669291338583,0.5551181102362205,0.5108225108225108,0.4645669291338583,0.4865979381443299,0.5315270630541261,118,136,141,113,508
2,ELM,end_band,AdaBoost,1524,508,508,,0.5255905511811023,0.5,0.5511811023622047,0.5269709543568465,0.5,0.5131313131313131,0.5592876185752371,127,127,140,114,508
2,ELM,ib_no_pca,LR,1524,508,508,,0.5649606299212598,0.6141732283464567,0.515748031496063,0.5591397849462365,0.6141732283464567,0.5853658536585366,0.5885361770723542,156,98,131,123,508
2,ELM,ib_no_pca,RF,1524,508,508,,0.5610236220472441,0.5708661417322834,0.5511811023622047,0.5598455598455598,0.5708661417322834,0.5653021442495126,0.5655186310372621,145,109,140,114,508
2,ELM,ib_no_pca,AdaBoost,1524,508,508,,0.5374015748031497,0.5118110236220472,0.562992125984252,0.5394190871369294,0.5118110236220472,0.5252525252525253,0.5742141484282968,130,124,143,111,508
2,ELM,vote_ensemble,LR,1524,508,508,,0.5787401574803149,0.6023622047244095,0.5551181102362205,0.575187969924812,0.6023622047244095,0.5884615384615385,,153,101,141,113,508
2,ELM,vote_ensemble,RF,1524,508,508,,0.5826771653543307,0.5590551181102362,0.6062992125984252,0.5867768595041323,0.5590551181102362,0.5725806451612904,,142,112,154,100,508
2,ELM,vote_ensemble,AdaBoost,1524,508,508,,0.5826771653543307,0.5787401574803149,0.5866141732283464,0.5833333333333334,0.5787401574803149,0.5810276679841897,,147,107,149,105,508
2,ELM,avg_ensemble,LR,1524,508,508,,0.5826771653543307,0.6220472440944882,0.5433070866141733,0.5766423357664233,0.6220472440944882,0.5984848484848485,0.5980066960133921,158,96,138,116,508
2,ELM,avg_ensemble,RF,1524,508,508,,0.6043307086614174,0.6062992125984252,0.6023622047244095,0.6039215686274509,0.6062992125984252,0.6051080550098232,0.6173894847789696,154,100,153,101,508
2,ELM,avg_ensemble,AdaBoost,1524,508,508,,0.6043307086614174,0.610236220472441,0.5984251968503937,0.603112840466926,0.610236220472441,0.6066536203522505,0.610515221030442,155,99,152,102,508
3,ELM,per_layer,LR,1524,508,508,12,0.5590551181102362,0.5196850393700787,0.5984251968503937,0.5641025641025641,0.5196850393700787,0.5409836065573771,0.6052142104284209,132,122,152,102,508
3,ELM,per_layer,RF,1524,508,508,19,0.5177165354330708,0.4645669291338583,0.5708661417322834,0.5198237885462555,0.4645669291338583,0.49064449064449067,0.5553506107012214,118,136,145,109,508
3,ELM,per_layer,AdaBoost,1524,508,508,1,0.5748031496062992,0.5826771653543307,0.5669291338582677,0.5736434108527132,0.5826771653543307,0.578125,0.5842039184078368,148,106,144,110,508
3,ELM,mid_band,LR,1524,508,508,,0.5964566929133859,0.5551181102362205,0.6377952755905512,0.6051502145922747,0.5551181102362205,0.5790554414784395,0.6075857151714303,141,113,162,92,508
3,ELM,mid_band,RF,1524,508,508,,0.547244094488189,0.515748031496063,0.5787401574803149,0.5504201680672269,0.515748031496063,0.532520325203252,0.5730051460102921,131,123,147,107,508
3,ELM,mid_band,AdaBoost,1524,508,508,,0.5295275590551181,0.5236220472440944,0.5354330708661418,0.5298804780876494,0.5236220472440944,0.5267326732673268,0.5394320788641577,133,121,136,118,508
3,ELM,full_layer,LR,1524,508,508,,0.6023622047244095,0.6181102362204725,0.5866141732283464,0.5992366412213741,0.6181102362204725,0.6085271317829457,0.6282937565875133,157,97,149,105,508
3,ELM,full_layer,RF,1524,508,508,,0.5354330708661418,0.468503937007874,0.6023622047244095,0.5409090909090909,0.468503937007874,0.5021097046413502,0.5499100998201996,119,135,153,101,508
3,ELM,full_layer,AdaBoost,1524,508,508,,0.5570866141732284,0.562992125984252,0.5511811023622047,0.556420233463035,0.562992125984252,0.5596868884540117,0.5675878851757703,143,111,140,114,508
3,ELM,init_band,LR,1524,508,508,,0.5885826771653543,0.5669291338582677,0.610236220472441,0.5925925925925926,0.5669291338582677,0.579476861167002,0.6148552297104594,144,110,155,99,508
3,ELM,init_band,RF,1524,508,508,,0.5255905511811023,0.42913385826771655,0.6220472440944882,0.5317073170731708,0.42913385826771655,0.4749455337690632,0.555970611941224,109,145,158,96,508
3,ELM,init_band,AdaBoost,1524,508,508,,0.5275590551181102,0.5393700787401575,0.515748031496063,0.5269230769230769,0.5393700787401575,0.5330739299610895,0.5696803893607787,137,117,131,123,508
3,ELM,init_band_emb,LR,1524,508,508,,0.5885826771653543,0.5708661417322834,0.6062992125984252,0.5918367346938775,0.5708661417322834,0.5811623246492986,0.6148242296484592,145,109,154,100,508
3,ELM,init_band_emb,RF,1524,508,508,,0.5295275590551181,0.4448818897637795,0.6141732283464567,0.5355450236966824,0.4448818897637795,0.4860215053763441,0.5521963543927089,113,141,156,98,508
3,ELM,init_band_emb,AdaBoost,1524,508,508,,0.5767716535433071,0.5787401574803149,0.5748031496062992,0.5764705882352941,0.5787401574803149,0.5776031434184676,0.6016879533759067,147,107,146,108,508
3,ELM,end_band,LR,1524,508,508,,0.5708661417322834,0.5511811023622047,0.5905511811023622,0.5737704918032787,0.5511811023622047,0.5622489959839357,0.6091202182404365,140,114,150,104,508
3,ELM,end_band,RF,1524,508,508,,0.5295275590551181,0.46062992125984253,0.5984251968503937,0.5342465753424658,0.46062992125984253,0.49471458773784355,0.544492838985678,117,137,152,102,508
3,ELM,end_band,AdaBoost,1524,508,508,,0.5275590551181102,0.49606299212598426,0.5590551181102362,0.5294117647058824,0.49606299212598426,0.5121951219512195,0.5388740777481555,126,128,142,112,508
3,ELM,ib_no_pca,LR,1524,508,508,,0.5807086614173228,0.5787401574803149,0.5826771653543307,0.5810276679841897,0.5787401574803149,0.5798816568047337,0.5982856965713932,147,107,148,106,508
3,ELM,ib_no_pca,RF,1524,508,508,,0.5787401574803149,0.531496062992126,0.6259842519685039,0.5869565217391305,0.531496062992126,0.5578512396694215,0.6224037448074896,135,119,159,95,508
3,ELM,ib_no_pca,AdaBoost,1524,508,508,,0.5551181102362205,0.547244094488189,0.562992125984252,0.556,0.547244094488189,0.5515873015873016,0.5634338768677538,139,115,143,111,508
3,ELM,vote_ensemble,LR,1524,508,508,,0.562992125984252,0.5433070866141733,0.5826771653543307,0.5655737704918032,0.5433070866141733,0.5542168674698795,,138,116,148,106,508
3,ELM,vote_ensemble,RF,1524,508,508,,0.5728346456692913,0.5039370078740157,0.6417322834645669,0.5844748858447488,0.5039370078740157,0.5412262156448203,,128,126,163,91,508
3,ELM,vote_ensemble,AdaBoost,1524,508,508,,0.5826771653543307,0.5236220472440944,0.6417322834645669,0.59375,0.5236220472440944,0.5564853556485355,,133,121,163,91,508
