method,ck,fold,clf,layer,accuracy,true_accuracy,false_accuracy,precision,recall,f1,auc
GradDiff,1,0,LR,24,0.6338582677165354,0.6417322834645669,0.6259842519685039,0.6317829457364341,0.6417322834645669,0.63671875,0.6920608841217682
GradDiff,1,0,LR,25,0.6476377952755905,0.65748031496063,0.6377952755905512,0.6447876447876448,0.65748031496063,0.6510721247563352,0.7001364002728004
GradDiff,1,0,LR,26,0.6456692913385826,0.6535433070866141,0.6377952755905512,0.6434108527131783,0.6535433070866141,0.6484375,0.69751689503379
GradDiff,1,0,LR,27,0.6476377952755905,0.6653543307086615,0.6299212598425197,0.6425855513307985,0.6653543307086615,0.6537717601547389,0.695517391034782
GradDiff,1,0,LR,28,0.6240157480314961,0.6338582677165354,0.6141732283464567,0.6216216216216216,0.6338582677165354,0.6276803118908382,0.6814123628247255
GradDiff,1,0,LR,29,0.6377952755905512,0.6299212598425197,0.6456692913385826,0.64,0.6299212598425197,0.6349206349206349,0.6817223634447269
GradDiff,1,0,LR,30,0.6259842519685039,0.6220472440944882,0.6299212598425197,0.626984126984127,0.6220472440944882,0.6245059288537549,0.6828228656457312
GradDiff,1,0,LR,31,0.6338582677165354,0.6299212598425197,0.6377952755905512,0.6349206349206349,0.6299212598425197,0.6324110671936759,0.6763128526257052
GradDiff,1,0,LR,32,0.6338582677165354,0.6220472440944882,0.6456692913385826,0.6370967741935484,0.6220472440944882,0.6294820717131474,0.6784673569347138
GradDiff,1,0,RF,1,0.5688976377952756,0.5393700787401575,0.5984251968503937,0.5732217573221757,0.5393700787401575,0.5557809330628803,0.5909154318308636
GradDiff,1,0,RF,2,0.5767716535433071,0.5196850393700787,0.6338582677165354,0.5866666666666667,0.5196850393700787,0.5511482254697286,0.6005952011904023
GradDiff,1,0,RF,3,0.5531496062992126,0.531496062992126,0.5748031496062992,0.5555555555555556,0.531496062992126,0.5432595573440644,0.578701407402815
GradDiff,1,0,RF,4,0.5728346456692913,0.5748031496062992,0.5708661417322834,0.5725490196078431,0.5748031496062992,0.5736738703339882,0.5994016988033977
GradDiff,1,0,RF,5,0.5728346456692913,0.562992125984252,0.5826771653543307,0.5742971887550201,0.562992125984252,0.5685884691848907,0.5932714365428731
GradDiff,1,0,RF,6,0.515748031496063,0.47244094488188976,0.5590551181102362,0.5172413793103449,0.47244094488188976,0.49382716049382713,0.5680141360282721
GradDiff,1,0,RF,7,0.5433070866141733,0.49606299212598426,0.5905511811023622,0.5478260869565217,0.49606299212598426,0.5206611570247934,0.586978423956848
GradDiff,1,0,RF,8,0.5748031496062992,0.5551181102362205,0.594488188976378,0.5778688524590164,0.5551181102362205,0.5662650602409639,0.6220782441564884
GradDiff,1,0,RF,9,0.5728346456692913,0.562992125984252,0.5826771653543307,0.5742971887550201,0.562992125984252,0.5685884691848907,0.5838939177878356
GradDiff,1,0,RF,10,0.5846456692913385,0.5551181102362205,0.6141732283464567,0.5899581589958159,0.5551181102362205,0.5720081135902637,0.6206599913199826
GradDiff,1,0,RF,11,0.5728346456692913,0.5669291338582677,0.5787401574803149,0.5737051792828686,0.5669291338582677,0.5702970297029702,0.6035867071734143
GradDiff,1,0,RF,12,0.5905511811023622,0.5551181102362205,0.6259842519685039,0.597457627118644,0.5551181102362205,0.5755102040816327,0.6078569657139314
GradDiff,1,0,RF,13,0.5984251968503937,0.5826771653543307,0.6141732283464567,0.6016260162601627,0.5826771653543307,0.592,0.6420345340690682
GradDiff,1,0,RF,14,0.6279527559055118,0.6141732283464567,0.6417322834645669,0.631578947368421,0.6141732283464567,0.6227544910179641,0.646227292454585
GradDiff,1,0,RF,15,0.6141732283464567,0.5708661417322834,0.65748031496063,0.625,0.5708661417322834,0.5967078189300411,0.6460335420670841
GradDiff,1,0,RF,16,0.6161417322834646,0.5590551181102362,0.6732283464566929,0.6311111111111111,0.5590551181102362,0.592901878914405,0.6773281046562093
GradDiff,1,0,RF,17,0.6299212598425197,0.6062992125984252,0.6535433070866141,0.6363636363636364,0.6062992125984252,0.6209677419354839,0.6682140864281729
GradDiff,1,0,RF,18,0.6240157480314961,0.5984251968503937,0.6496062992125984,0.6307053941908713,0.5984251968503937,0.6141414141414141,0.6688960877921756
GradDiff,1,0,RF,19,0.6259842519685039,0.6141732283464567,0.6377952755905512,0.6290322580645161,0.6141732283464567,0.6215139442231076,0.6840318680637362
GradDiff,1,0,RF,20,0.6181102362204725,0.5826771653543307,0.6535433070866141,0.6271186440677966,0.5826771653543307,0.6040816326530613,0.6730810961621922
GradDiff,1,0,RF,21,0.5984251968503937,0.562992125984252,0.6338582677165354,0.6059322033898306,0.562992125984252,0.5836734693877551,0.6689658379316759
GradDiff,1,0,RF,22,0.6338582677165354,0.6181102362204725,0.6496062992125984,0.6382113821138211,0.6181102362204725,0.628,0.6859073718147437
GradDiff,1,0,RF,23,0.6200787401574803,0.5826771653543307,0.65748031496063,0.6297872340425532,0.5826771653543307,0.6053169734151329,0.6701670903341808
GradDiff,1,0,RF,24,0.6023622047244095,0.5905511811023622,0.6141732283464567,0.6048387096774194,0.5905511811023622,0.5976095617529881,0.672747845495691
GradDiff,1,0,RF,25,0.6062992125984252,0.5708661417322834,0.6417322834645669,0.614406779661017,0.5708661417322834,0.5918367346938775,0.6526985553971107
GradDiff,1,0,RF,26,0.6181102362204725,0.6141732283464567,0.6220472440944882,0.6190476190476191,0.6141732283464567,0.616600790513834,0.6635485770971542
GradDiff,1,0,RF,27,0.6240157480314961,0.5590551181102362,0.6889763779527559,0.6425339366515838,0.5590551181102362,0.5978947368421053,0.6828461156922314
GradDiff,1,0,RF,28,0.5905511811023622,0.5551181102362205,0.6259842519685039,0.597457627118644,0.5551181102362205,0.5755102040816327,0.6423212846425692
GradDiff,1,0,RF,29,0.6023622047244095,0.547244094488189,0.65748031496063,0.6150442477876106,0.547244094488189,0.5791666666666667,0.6836676173352346
GradDiff,1,0,RF,30,0.5807086614173228,0.547244094488189,0.6141732283464567,0.5864978902953587,0.547244094488189,0.5661914460285132,0.6306575113150226
GradDiff,1,0,RF,31,0.5885826771653543,0.5826771653543307,0.594488188976378,0.5896414342629482,0.5826771653543307,0.5861386138613861,0.6323470146940293
GradDiff,1,0,RF,32,0.5885826771653543,0.5748031496062992,0.6023622047244095,0.5910931174089069,0.5748031496062992,0.5828343313373253,0.6385005270010542
GradDiff,1,0,AdaBoost,1,0.5610236220472441,0.5275590551181102,0.594488188976378,0.5654008438818565,0.5275590551181102,0.5458248472505092,0.5739273978547956
GradDiff,1,0,AdaBoost,2,0.5748031496062992,0.5590551181102362,0.5905511811023622,0.5772357723577236,0.5590551181102362,0.568,0.5987196974393949
GradDiff,1,0,AdaBoost,3,0.5118110236220472,0.49606299212598426,0.5275590551181102,0.5121951219512195,0.49606299212598426,0.504,0.5203670407340815
GradDiff,1,0,AdaBoost,4,0.5551181102362205,0.515748031496063,0.594488188976378,0.5598290598290598,0.515748031496063,0.5368852459016393,0.5824214148428296
GradDiff,1,0,AdaBoost,5,0.5255905511811023,0.5,0.5511811023622047,0.5269709543568465,0.5,0.5131313131313131,0.5593341186682373
GradDiff,1,0,AdaBoost,6,0.5531496062992126,0.562992125984252,0.5433070866141733,0.5521235521235521,0.562992125984252,0.557504873294347,0.5521653543307087
GradDiff,1,0,AdaBoost,7,0.5413385826771654,0.5393700787401575,0.5433070866141733,0.541501976284585,0.5393700787401575,0.5404339250493096,0.5858081716163432
GradDiff,1,0,AdaBoost,8,0.5551181102362205,0.5393700787401575,0.5708661417322834,0.556910569105691,0.5393700787401575,0.548,0.5798794097588195
GradDiff,1,0,AdaBoost,9,0.5708661417322834,0.5866141732283464,0.5551181102362205,0.5687022900763359,0.5866141732283464,0.5775193798449613,0.5951624403248807
GradDiff,1,0,AdaBoost,10,0.59251968503937,0.5787401574803149,0.6062992125984252,0.5951417004048583,0.5787401574803149,0.5868263473053892,0.6289912579825161
GradDiff,1,0,AdaBoost,11,0.59251968503937,0.6220472440944882,0.562992125984252,0.587360594795539,0.6220472440944882,0.6042065009560229,0.6046794593589188
GradDiff,1,0,AdaBoost,12,0.5807086614173228,0.5866141732283464,0.5748031496062992,0.5797665369649806,0.5866141732283464,0.5831702544031311,0.618730237460475
GradDiff,1,0,AdaBoost,13,0.5570866141732284,0.5984251968503937,0.515748031496063,0.5527272727272727,0.5984251968503937,0.5746691871455577,0.6046562093124186
GradDiff,1,0,AdaBoost,14,0.6240157480314961,0.6535433070866141,0.594488188976378,0.6171003717472119,0.6535433070866141,0.6347992351816444,0.6688883377766756
GradDiff,1,0,AdaBoost,15,0.5984251968503937,0.5826771653543307,0.6141732283464567,0.6016260162601627,0.5826771653543307,0.592,0.6332072664145328
GradDiff,1,0,AdaBoost,16,0.5964566929133859,0.5748031496062992,0.6181102362204725,0.6008230452674898,0.5748031496062992,0.5875251509054326,0.6367567735135471
GradDiff,1,0,AdaBoost,17,0.6122047244094488,0.6377952755905512,0.5866141732283464,0.6067415730337079,0.6377952755905512,0.6218809980806143,0.6506758013516026
GradDiff,1,0,AdaBoost,18,0.6476377952755905,0.6850393700787402,0.610236220472441,0.6373626373626373,0.6850393700787402,0.6603415559772297,0.7040036580073159
GradDiff,1,0,AdaBoost,19,0.6259842519685039,0.6377952755905512,0.6141732283464567,0.6230769230769231,0.6377952755905512,0.6303501945525292,0.6775838551677104
GradDiff,1,0,AdaBoost,20,0.6181102362204725,0.6220472440944882,0.6141732283464567,0.6171875,0.6220472440944882,0.6196078431372549,0.6699733399466798
GradDiff,1,0,AdaBoost,21,0.6082677165354331,0.6338582677165354,0.5826771653543307,0.602996254681648,0.6338582677165354,0.6180422264875239,0.6697408394816791
GradDiff,1,0,AdaBoost,22,0.6220472440944882,0.610236220472441,0.6338582677165354,0.625,0.610236220472441,0.6175298804780877,0.6542408084816169
GradDiff,1,0,AdaBoost,23,0.5984251968503937,0.5748031496062992,0.6220472440944882,0.6033057851239669,0.5748031496062992,0.5887096774193549,0.6493737987475975
GradDiff,1,0,AdaBoost,24,0.6082677165354331,0.6535433070866141,0.562992125984252,0.5992779783393501,0.6535433070866141,0.6252354048964218,0.6431427862855725
GradDiff,1,0,AdaBoost,25,0.5964566929133859,0.6259842519685039,0.5669291338582677,0.5910780669144982,0.6259842519685039,0.6080305927342257,0.6346022692045384
GradDiff,1,0,AdaBoost,26,0.6023622047244095,0.6181102362204725,0.5866141732283464,0.5992366412213741,0.6181102362204725,0.6085271317829457,0.6324942649885299
GradDiff,1,0,AdaBoost,27,0.6141732283464567,0.6062992125984252,0.6220472440944882,0.616,0.6062992125984252,0.6111111111111112,0.6600533201066403
GradDiff,1,0,AdaBoost,28,0.6023622047244095,0.5905511811023622,0.6141732283464567,0.6048387096774194,0.5905511811023622,0.5976095617529881,0.6499162998325996
GradDiff,1,0,AdaBoost,29,0.6200787401574803,0.6338582677165354,0.6062992125984252,0.6168582375478927,0.6338582677165354,0.625242718446602,0.6412052824105647
GradDiff,1,0,AdaBoost,30,0.6023622047244095,0.6220472440944882,0.5826771653543307,0.5984848484848485,0.6220472440944882,0.61003861003861,0.646242792485585
GradDiff,1,0,AdaBoost,31,0.594488188976378,0.6023622047244095,0.5866141732283464,0.5930232558139535,0.6023622047244095,0.59765625,0.6251782503565007
GradDiff,1,0,AdaBoost,32,0.5866141732283464,0.6299212598425197,0.5433070866141733,0.5797101449275363,0.6299212598425197,0.6037735849056604,0.6156922313844627
GradDiff,1,1,LR,1,0.547244094488189,0.547244094488189,0.547244094488189,0.547244094488189,0.547244094488189,0.547244094488189,0.5598456196912394
GradDiff,1,1,LR,2,0.5649606299212598,0.5511811023622047,0.5787401574803149,0.5668016194331984,0.5511811023622047,0.5588822355289421,0.5800266600533202
GradDiff,1,1,LR,3,0.5748031496062992,0.5669291338582677,0.5826771653543307,0.576,0.5669291338582677,0.5714285714285714,0.5896986793973588
GradDiff,1,1,LR,4,0.5866141732283464,0.6259842519685039,0.547244094488189,0.5802919708029197,0.6259842519685039,0.6022727272727273,0.5943951887903776
GradDiff,1,1,LR,5,0.5787401574803149,0.5708661417322834,0.5866141732283464,0.58,0.5708661417322834,0.5753968253968254,0.60750821501643
GradDiff,1,1,LR,6,0.5688976377952756,0.5590551181102362,0.5787401574803149,0.570281124497992,0.5590551181102362,0.5646123260437376,0.5997116994233989
GradDiff,1,1,LR,7,0.5866141732283464,0.5826771653543307,0.5905511811023622,0.5873015873015873,0.5826771653543307,0.5849802371541502,0.6144677289354579
GradDiff,1,1,LR,8,0.5866141732283464,0.5905511811023622,0.5826771653543307,0.5859375,0.5905511811023622,0.5882352941176471,0.6001302002604005
GradDiff,1,1,LR,9,0.5866141732283464,0.594488188976378,0.5787401574803149,0.5852713178294574,0.594488188976378,0.58984375,0.6048577097154195
GradDiff,1,1,LR,10,0.6003937007874016,0.610236220472441,0.5905511811023622,0.5984555984555985,0.610236220472441,0.6042884990253411,0.6337497674995349
GradDiff,1,1,LR,11,0.6358267716535433,0.6732283464566929,0.5984251968503937,0.6263736263736264,0.6732283464566929,0.6489563567362429,0.6618668237336475
GradDiff,1,1,LR,12,0.6200787401574803,0.6496062992125984,0.5905511811023622,0.6133828996282528,0.6496062992125984,0.6309751434034416,0.6689503379006758
GradDiff,1,1,LR,13,0.59251968503937,0.5826771653543307,0.6023622047244095,0.5943775100401606,0.5826771653543307,0.588469184890656,0.660998821997644
GradDiff,1,1,LR,14,0.6358267716535433,0.6614173228346457,0.610236220472441,0.6292134831460674,0.6614173228346457,0.6449136276391555,0.6882013764027528
GradDiff,1,1,LR,15,0.6122047244094488,0.6456692913385826,0.5787401574803149,0.6051660516605166,0.6456692913385826,0.6247619047619047,0.6845898691797384
GradDiff,1,1,LR,16,0.6437007874015748,0.6614173228346457,0.6259842519685039,0.6387832699619772,0.6614173228346457,0.6499032882011605,0.7042904085808172
GradDiff,1,1,LR,17,0.6496062992125984,0.6653543307086615,0.6338582677165354,0.6450381679389313,0.6653543307086615,0.6550387596899225,0.6975633951267903
GradDiff,1,1,LR,18,0.6437007874015748,0.6614173228346457,0.6259842519685039,0.6387832699619772,0.6614173228346457,0.6499032882011605,0.6905263810527622
GradDiff,1,1,LR,19,0.6535433070866141,0.6653543307086615,0.6417322834645669,0.65,0.6653543307086615,0.6575875486381323,0.6968813937627875
GradDiff,1,1,LR,20,0.6515748031496063,0.6614173228346457,0.6417322834645669,0.6486486486486487,0.6614173228346457,0.6549707602339181,0.6869148738297476
GradDiff,1,1,LR,21,0.6259842519685039,0.65748031496063,0.594488188976378,0.6185185185185185,0.65748031496063,0.6374045801526718,0.6875503751007502
GradDiff,1,1,LR,22,0.6377952755905512,0.6653543307086615,0.610236220472441,0.6305970149253731,0.6653543307086615,0.6475095785440613,0.683768367536735
GradDiff,1,1,LR,23,0.6456692913385826,0.6614173228346457,0.6299212598425197,0.6412213740458015,0.6614173228346457,0.6511627906976745,0.6836753673507348
GradDiff,1,1,LR,24,0.6358267716535433,0.6456692913385826,0.6259842519685039,0.6332046332046332,0.6456692913385826,0.6393762183235867,0.690991381982764
GradDiff,1,1,LR,25,0.6377952755905512,0.6653543307086615,0.610236220472441,0.6305970149253731,0.6653543307086615,0.6475095785440613,0.6934558869117737
GradDiff,1,1,LR,26,0.6476377952755905,0.6732283464566929,0.6220472440944882,0.6404494382022472,0.6732283464566929,0.6564299424184261,0.6950988901977804
GradDiff,1,1,LR,27,0.6535433070866141,0.65748031496063,0.6496062992125984,0.65234375,0.65748031496063,0.6549019607843137,0.6975323950647903
GradDiff,1,1,LR,28,0.655511811023622,0.6811023622047244,0.6299212598425197,0.6479400749063671,0.6811023622047244,0.6641074856046065,0.7031744063488127
GradDiff,1,1,LR,29,0.6456692913385826,0.65748031496063,0.6338582677165354,0.6423076923076924,0.65748031496063,0.6498054474708171,0.7008804017608036
GradDiff,1,1,LR,30,0.639763779527559,0.65748031496063,0.6220472440944882,0.6349809885931559,0.65748031496063,0.6460348162475822,0.6978733957467915
GradDiff,1,1,LR,31,0.6377952755905512,0.65748031496063,0.6181102362204725,0.6325757575757576,0.65748031496063,0.6447876447876448,0.6895498790997581
GradDiff,1,1,LR,32,0.6299212598425197,0.6535433070866141,0.6062992125984252,0.6240601503759399,0.6535433070866141,0.6384615384615384,0.6789013578027155
GradDiff,1,1,RF,1,0.5767716535433071,0.5590551181102362,0.594488188976378,0.5795918367346938,0.5590551181102362,0.5691382765531062,0.6326570153140305
GradDiff,1,1,RF,2,0.5708661417322834,0.5551181102362205,0.5866141732283464,0.573170731707317,0.5551181102362205,0.564,0.6073299646599294
GradDiff,1,1,RF,3,0.5610236220472441,0.5433070866141733,0.5787401574803149,0.563265306122449,0.5433070866141733,0.5531062124248497,0.5858469216938433
GradDiff,1,1,RF,4,0.5728346456692913,0.5551181102362205,0.5905511811023622,0.5755102040816327,0.5551181102362205,0.5651302605210421,0.5972084444168888
GradDiff,1,1,RF,5,0.5590551181102362,0.515748031496063,0.6023622047244095,0.5646551724137931,0.515748031496063,0.5390946502057613,0.5917679335358671
GradDiff,1,1,RF,6,0.5728346456692913,0.5511811023622047,0.594488188976378,0.5761316872427984,0.5511811023622047,0.5633802816901409,0.604741459482919
GradDiff,1,1,RF,7,0.5846456692913385,0.5354330708661418,0.6338582677165354,0.5938864628820961,0.5354330708661418,0.5631469979296067,0.6086009672019344
GradDiff,1,1,RF,8,0.5531496062992126,0.5039370078740157,0.6023622047244095,0.5589519650655022,0.5039370078740157,0.5300207039337475,0.596526443052886
GradDiff,1,1,RF,9,0.5807086614173228,0.5118110236220472,0.6496062992125984,0.593607305936073,0.5118110236220472,0.5496828752642706,0.6063379626759253
GradDiff,1,1,RF,10,0.5610236220472441,0.5590551181102362,0.562992125984252,0.5612648221343873,0.5590551181102362,0.5601577909270217,0.590272180544361
GradDiff,1,1,RF,11,0.594488188976378,0.5511811023622047,0.6377952755905512,0.603448275862069,0.5511811023622047,0.5761316872427984,0.6368497736995474
GradDiff,1,1,RF,12,0.5866141732283464,0.5590551181102362,0.6141732283464567,0.5916666666666667,0.5590551181102362,0.5748987854251012,0.6221634943269888
GradDiff,1,1,RF,13,0.6240157480314961,0.5984251968503937,0.6496062992125984,0.6307053941908713,0.5984251968503937,0.6141414141414141,0.6545043090086181
GradDiff,1,1,RF,14,0.6240157480314961,0.5984251968503937,0.6496062992125984,0.6307053941908713,0.5984251968503937,0.6141414141414141,0.6678265856531712
GradDiff,1,1,RF,15,0.6259842519685039,0.6299212598425197,0.6220472440944882,0.625,0.6299212598425197,0.6274509803921569,0.6688805877611754
GradDiff,1,1,RF,16,0.6358267716535433,0.6259842519685039,0.6456692913385826,0.6385542168674698,0.6259842519685039,0.6322067594433399,0.6923243846487692
GradDiff,1,1,RF,17,0.6259842519685039,0.610236220472441,0.6417322834645669,0.6300813008130082,0.610236220472441,0.62,0.659743319486639
GradDiff,1,1,RF,18,0.6496062992125984,0.6417322834645669,0.65748031496063,0.652,0.6417322834645669,0.6468253968253969,0.6908983817967635
GradDiff,1,1,RF,19,0.6122047244094488,0.5708661417322834,0.6535433070866141,0.6223175965665236,0.5708661417322834,0.5954825462012321,0.6618513237026475
GradDiff,1,1,RF,20,0.6141732283464567,0.6062992125984252,0.6220472440944882,0.616,0.6062992125984252,0.6111111111111112,0.6764291028582057
GradDiff,1,1,RF,21,0.6181102362204725,0.6220472440944882,0.6141732283464567,0.6171875,0.6220472440944882,0.6196078431372549,0.672019344038688
GradDiff,1,1,RF,22,0.6062992125984252,0.5866141732283464,0.6259842519685039,0.610655737704918,0.5866141732283464,0.5983935742971888,0.6633935767871536
GradDiff,1,1,RF,23,0.6358267716535433,0.5826771653543307,0.6889763779527559,0.6519823788546255,0.5826771653543307,0.6153846153846154,0.6890616281232563
GradDiff,1,1,RF,24,0.6338582677165354,0.6338582677165354,0.6338582677165354,0.6338582677165354,0.6338582677165354,0.6338582677165354,0.6746310992621986
GradDiff,1,1,RF,25,0.610236220472441,0.6299212598425197,0.5905511811023622,0.6060606060606061,0.6299212598425197,0.6177606177606177,0.6623008246016491
GradDiff,1,1,RF,26,0.6220472440944882,0.6062992125984252,0.6377952755905512,0.6260162601626016,0.6062992125984252,0.616,0.677235104470209
GradDiff,1,1,RF,27,0.6062992125984252,0.610236220472441,0.6023622047244095,0.60546875,0.610236220472441,0.6078431372549019,0.665486080972162
GradDiff,1,1,RF,28,0.6220472440944882,0.65748031496063,0.5866141732283464,0.6139705882352942,0.65748031496063,0.6349809885931559,0.674762849525699
GradDiff,1,1,RF,29,0.6003937007874016,0.594488188976378,0.6062992125984252,0.601593625498008,0.594488188976378,0.598019801980198,0.6647188294376589
GradDiff,1,1,RF,30,0.610236220472441,0.6023622047244095,0.6181102362204725,0.612,0.6023622047244095,0.6071428571428571,0.6593170686341373
GradDiff,1,1,RF,31,0.610236220472441,0.6062992125984252,0.6141732283464567,0.6111111111111112,0.6062992125984252,0.6086956521739131,0.6461575423150847
GradDiff,1,1,RF,32,0.5885826771653543,0.5826771653543307,0.594488188976378,0.5896414342629482,0.5826771653543307,0.5861386138613861,0.621233492466985
GradDiff,1,1,AdaBoost,1,0.5728346456692913,0.5433070866141733,0.6023622047244095,0.5774058577405857,0.5433070866141733,0.5598377281947262,0.5758261516523033
GradDiff,1,1,AdaBoost,2,0.5452755905511811,0.5866141732283464,0.5039370078740157,0.5418181818181819,0.5866141732283464,0.5633270321361059,0.5598223696447393
GradDiff,1,1,AdaBoost,3,0.5570866141732284,0.5551181102362205,0.5590551181102362,0.5573122529644269,0.5551181102362205,0.5562130177514792,0.56496062992126
GradDiff,1,1,AdaBoost,4,0.5511811023622047,0.562992125984252,0.5393700787401575,0.55,0.562992125984252,0.556420233463035,0.551243102486205
GradDiff,1,1,AdaBoost,5,0.5748031496062992,0.5905511811023622,0.5590551181102362,0.5725190839694656,0.5905511811023622,0.5813953488372093,0.5870791741583482
GradDiff,1,1,AdaBoost,6,0.5551181102362205,0.5511811023622047,0.5590551181102362,0.5555555555555556,0.5511811023622047,0.5533596837944664,0.5867924235848472
GradDiff,1,1,AdaBoost,7,0.5413385826771654,0.5393700787401575,0.5433070866141733,0.541501976284585,0.5393700787401575,0.5404339250493096,0.5648288796577593
GradDiff,1,1,AdaBoost,8,0.547244094488189,0.5354330708661418,0.5590551181102362,0.5483870967741935,0.5354330708661418,0.5418326693227091,0.5573268646537294
GradDiff,1,1,AdaBoost,9,0.5433070866141733,0.5590551181102362,0.5275590551181102,0.5419847328244275,0.5590551181102362,0.5503875968992248,0.5732763965527932
GradDiff,1,1,AdaBoost,10,0.5807086614173228,0.5866141732283464,0.5748031496062992,0.5797665369649806,0.5866141732283464,0.5831702544031311,0.6104377208754418
GradDiff,1,1,AdaBoost,11,0.5748031496062992,0.5984251968503937,0.5511811023622047,0.5714285714285714,0.5984251968503937,0.5846153846153846,0.6074539649079298
GradDiff,1,1,AdaBoost,12,0.5767716535433071,0.6299212598425197,0.5236220472440944,0.5693950177935944,0.6299212598425197,0.5981308411214953,0.5939689379378759
GradDiff,1,1,AdaBoost,13,0.5866141732283464,0.6299212598425197,0.5433070866141733,0.5797101449275363,0.6299212598425197,0.6037735849056604,0.6258292516585033
GradDiff,1,1,AdaBoost,14,0.6181102362204725,0.594488188976378,0.6417322834645669,0.6239669421487604,0.594488188976378,0.6088709677419355,0.6537603075206151
GradDiff,1,1,AdaBoost,15,0.5866141732283464,0.6259842519685039,0.547244094488189,0.5802919708029197,0.6259842519685039,0.6022727272727273,0.6232872465744932
GradDiff,1,1,AdaBoost,16,0.6082677165354331,0.6023622047244095,0.6141732283464567,0.6095617529880478,0.6023622047244095,0.6059405940594059,0.6620993241986484
GradDiff,1,1,AdaBoost,17,0.6200787401574803,0.6299212598425197,0.610236220472441,0.6177606177606177,0.6299212598425197,0.6237816764132553,0.6674158348316697
GradDiff,1,1,AdaBoost,18,0.6240157480314961,0.594488188976378,0.6535433070866141,0.6317991631799164,0.594488188976378,0.6125760649087221,0.6522955545911092
GradDiff,1,1,AdaBoost,19,0.6377952755905512,0.6692913385826772,0.6062992125984252,0.6296296296296297,0.6692913385826772,0.648854961832061,0.6837063674127348
GradDiff,1,1,AdaBoost,20,0.6023622047244095,0.6377952755905512,0.5669291338582677,0.5955882352941176,0.6377952755905512,0.6159695817490495,0.6405542811085623
GradDiff,1,1,AdaBoost,21,0.6122047244094488,0.6299212598425197,0.594488188976378,0.6083650190114068,0.6299212598425197,0.6189555125725339,0.6468317936635873
GradDiff,1,1,AdaBoost,22,0.6259842519685039,0.65748031496063,0.594488188976378,0.6185185185185185,0.65748031496063,0.6374045801526718,0.6820168640337281
GradDiff,1,1,AdaBoost,23,0.5866141732283464,0.610236220472441,0.562992125984252,0.5827067669172933,0.610236220472441,0.5961538461538461,0.6259687519375039
GradDiff,1,1,AdaBoost,24,0.5984251968503937,0.6299212598425197,0.5669291338582677,0.5925925925925926,0.6299212598425197,0.6106870229007634,0.6348502697005394
GradDiff,1,1,AdaBoost,25,0.6141732283464567,0.6456692913385826,0.5826771653543307,0.6074074074074074,0.6456692913385826,0.6259541984732825,0.6525900551801104
GradDiff,1,1,AdaBoost,26,0.6299212598425197,0.6141732283464567,0.6456692913385826,0.6341463414634146,0.6141732283464567,0.624,0.6700508401016803
GradDiff,1,1,AdaBoost,27,0.5748031496062992,0.6141732283464567,0.5354330708661418,0.5693430656934306,0.6141732283464567,0.5909090909090909,0.6308202616405234
GradDiff,1,1,AdaBoost,28,0.5885826771653543,0.6023622047244095,0.5748031496062992,0.5862068965517241,0.6023622047244095,0.5941747572815534,0.6383842767685535
GradDiff,1,1,AdaBoost,29,0.5866141732283464,0.6259842519685039,0.547244094488189,0.5802919708029197,0.6259842519685039,0.6022727272727273,0.6396940293880587
GradDiff,1,1,AdaBoost,30,0.6181102362204725,0.6535433070866141,0.5826771653543307,0.6102941176470589,0.6535433070866141,0.6311787072243346,0.6692138384276768
GradDiff,1,1,AdaBoost,31,0.6023622047244095,0.6141732283464567,0.5905511811023622,0.6,0.6141732283464567,0.6070038910505836,0.640228780457561
GradDiff,1,1,AdaBoost,32,0.5787401574803149,0.5826771653543307,0.5748031496062992,0.578125,0.5826771653543307,0.5803921568627451,0.6030674561349122
GradDiff,1,2,LR,1,0.5531496062992126,0.5433070866141733,0.562992125984252,0.5542168674698795,0.5433070866141733,0.5487077534791253,0.5751596503193006
GradDiff,1,2,LR,2,0.5688976377952756,0.5748031496062992,0.562992125984252,0.5680933852140078,0.5748031496062992,0.5714285714285714,0.585498170996342
GradDiff,1,2,LR,3,0.5492125984251969,0.5708661417322834,0.5275590551181102,0.5471698113207547,0.5708661417322834,0.558766859344894,0.5678901357802715
GradDiff,1,2,LR,4,0.5511811023622047,0.5905511811023622,0.5118110236220472,0.5474452554744526,0.5905511811023622,0.5681818181818182,0.560248620497241
GradDiff,1,2,LR,5,0.5669291338582677,0.594488188976378,0.5393700787401575,0.5634328358208955,0.594488188976378,0.578544061302682,0.5964721929443858
GradDiff,1,2,LR,6,0.5807086614173228,0.6181102362204725,0.5433070866141733,0.575091575091575,0.6181102362204725,0.5958254269449715,0.5992001984003967
GradDiff,1,2,LR,7,0.5748031496062992,0.5984251968503937,0.5511811023622047,0.5714285714285714,0.5984251968503937,0.5846153846153846,0.5941936883873769
GradDiff,1,2,LR,8,0.5846456692913385,0.6299212598425197,0.5393700787401575,0.5776173285198556,0.6299212598425197,0.6026365348399246,0.5917291834583669
GradDiff,1,2,LR,9,0.5787401574803149,0.6535433070866141,0.5039370078740157,0.5684931506849316,0.6535433070866141,0.608058608058608,0.5960071920143839
GradDiff,1,2,LR,10,0.5846456692913385,0.6062992125984252,0.562992125984252,0.5811320754716981,0.6062992125984252,0.5934489402697495,0.6081127162254324
