model,clf,layer,mean_accuracy,std_accuracy,ci95_accuracy,mean_true_accuracy,std_true_accuracy,ci95_true_accuracy,mean_false_accuracy,std_false_accuracy,ci95_false_accuracy,mean_precision,std_precision,ci95_precision,mean_recall,std_recall,ci95_recall,mean_f1,std_f1,ci95_f1,mean_auc,std_auc,ci95_auc
GradDiff,RF,2,0.565748031496063,0.016544804243661934,0.02296787037938547,0.5456692913385826,0.025587522534286485,0.03552117584722904,0.5858267716535434,0.034086394995139144,0.04731950226904641,0.5689855446214755,0.01926867436258039,0.026749208308818318,0.5456692913385826,0.025587522534286485,0.03552117584722904,0.5566968800339017,0.017135195371826863,0.023787464658358334,0.5936496372992747,0.010606382976349107,0.014724020049268866
GradDiff,RF,3,0.5574803149606299,0.011232553242273291,0.015593283734191669,0.5314960629921259,0.032369771324558205,0.04493644657522085,0.5834645669291338,0.0351608087586868,0.04881102768642594,0.560958998965744,0.01248615680044892,0.017333564465669304,0.5314960629921259,0.032369771324558205,0.04493644657522085,0.5452409688170444,0.017693569915915187,0.024562612793258873,0.5938743877487754,0.013230931598512007,0.018367477636947772
GradDiff,RF,4,0.5625984251968503,0.015115239228702702,0.02098331598521268,0.521259842519685,0.026186282123332117,0.036352387412327034,0.6039370078740157,0.020472440944881896,0.028420304226434163,0.5681679081317954,0.016122643943552263,0.022381817929961308,0.521259842519685,0.026186282123332117,0.036352387412327034,0.5434987970500077,0.019999876915892657,0.027764280183844303,0.5870822741645483,0.010387133417585993,0.01441965286714656
GradDiff,RF,5,0.5614173228346456,0.020585695216380113,0.02857752636030615,0.5259842519685038,0.020921779930057366,0.029044086739416657,0.5968503937007874,0.030759094463975754,0.042700468632411094,0.5664780136645687,0.022622982004079546,0.03140573382510227,0.5259842519685038,0.020921779930057366,0.029044086739416657,0.5453117280685708,0.019490410667734943,0.027057027648363815,0.5912796825593651,0.014899740494658953,0.020684155782556637
GradDiff,RF,6,0.5688976377952756,0.013057577914785016,0.018126824143621864,0.5377952755905511,0.02711681158696467,0.0376441693995995,0.6,0.012842131047480394,0.017827735943542807,0.573239225958422,0.01215765561952032,0.016877531717748848,0.5377952755905511,0.02711681158696467,0.0376441693995995,0.5547724046448972,0.019368391383363763,0.02688763772594777,0.5955592411184822,0.013616427794678105,0.01890263215040664
GradDiff,RF,7,0.5606299212598425,0.011902532643961376,0.016523364249391787,0.5322834645669291,0.01998201187472366,0.027739479530790395,0.5889763779527559,0.016059903979819806,0.02229472089735867,0.5642581525246458,0.012184048953796012,0.01691417153962865,0.5322834645669291,0.01998201187472366,0.027739479530790395,0.5476865178454234,0.014769326414901422,0.020503112015860803,0.5831840163680327,0.014508249757341551,0.02014067951187905
GradDiff,RF,8,0.5535433070866141,0.017313884588422066,0.024035525058742027,0.5181102362204724,0.02665560768474136,0.037003915741186486,0.5889763779527559,0.031848422702608944,0.04421269866046453,0.5579467338804764,0.01997785813999253,0.027733713222559124,0.5181102362204724,0.02665560768474136,0.037003915741186486,0.5369462457118327,0.019644618165200852,0.027271101974125835,0.5818851137702274,0.024070189431717383,0.03341477981443775
GradDiff,RF,9,0.5590551181102362,0.010266460480634074,0.014252131974581557,0.531496062992126,0.0205329209612682,0.028504263949163187,0.5866141732283465,0.02322500976968917,0.032241482346612275,0.5626569617362416,0.011411738099400423,0.01584203219393977,0.531496062992126,0.0205329209612682,0.028504263949163187,0.5464100017054818,0.012930049485802278,0.017949786302410523,0.5842829685659372,0.016618934463130477,0.023070779621880814
GradDiff,RF,10,0.565748031496063,0.01853323196210992,0.02572825058234774,0.5244094488188976,0.042358984744292165,0.058803697927219095,0.6070866141732283,0.020289919254685238,0.028166923499764702,0.5710860320773821,0.018298332016060043,0.025402157179637036,0.5244094488188976,0.042358984744292165,0.058803697927219095,0.5462680757930416,0.03009400885261904,0.041777181787316674,0.595759191518383,0.017299000543253427,0.02401486269156502
GradDiff,RF,11,0.5755905511811024,0.024605511798424788,0.034157926396811596,0.5440944881889764,0.04862802411541579,0.06750651976534333,0.6070866141732283,0.028973810225156046,0.040222096789282215,0.580232245510053,0.023297824053581634,0.03234256477766313,0.5440944881889764,0.04862802411541579,0.06750651976534333,0.5609394595966891,0.03380133228121653,0.046923771780673994,0.6023885547771096,0.023761205063973622,0.032985840746735356
GradDiff,RF,12,0.5779527559055118,0.00911483220692142,0.012653415632803115,0.5488188976377952,0.017536265709700866,0.024344239546573485,0.6070866141732283,0.01853323196210996,0.025728250582347793,0.5828820766685655,0.009956092257945434,0.013821271808235147,0.5488188976377952,0.017536265709700866,0.024344239546573485,0.5651823965615475,0.011451844252314632,0.01589770845991325,0.6060574121148242,0.010370699276817502,0.014396838622299154
GradDiff,RF,13,0.5625984251968503,0.007814737496566602,0.010848594835374021,0.5385826771653542,0.008029951989909913,0.011147360448679351,0.5866141732283465,0.016327906577423414,0.022666768147507094,0.5658996684099747,0.009106926046826853,0.012642440123055376,0.5385826771653542,0.008029951989909913,0.011147360448679351,0.5518390627570419,0.006170958231401868,0.008566663387977892,0.5974052948105897,0.013060490759155764,0.01813086781986955
GradDiff,RF,14,0.5393700787401574,0.014572248443560438,0.020229523931424808,0.49763779527559054,0.038461967690771065,0.0533937709656586,0.5811023622047244,0.040656159506852245,0.05643979752947043,0.5432510964806907,0.016140877222596876,0.022407129779138873,0.49763779527559054,0.038461967690771065,0.0533937709656586,0.5186481124792791,0.02328874358623598,0.032329959068105756,0.5664935829871659,0.016476785501024008,0.02287344522685608
GradDiff,RF,15,0.552755905511811,0.027961072290653078,0.03881619114873277,0.5141732283464566,0.0499612348951663,0.06935731303716097,0.5913385826771653,0.03426780338108493,0.047571337481646915,0.5566935778855414,0.029665958638501414,0.0411829528264338,0.5141732283464566,0.0499612348951663,0.06935731303716097,0.5339230869369198,0.03778860297652388,0.052458990883216344,0.5784441068882138,0.026643451132053318,0.036987039740583094
