method,ck,fold,probe_type,clf,n_train,n_val,n_test,best_layer,accuracy,true_accuracy,false_accuracy,precision,recall,f1,auc,tp,fn,tn,fp,n_total
TAR,6,4,init_band_emb,AdaBoost,1524,508,508,,0.5433070866141733,0.5275590551181102,0.5590551181102362,0.5447154471544715,0.5275590551181102,0.536,0.5570788641577282,134,120,142,112,508
TAR,6,4,end_band,LR,1524,508,508,,0.6062992125984252,0.594488188976378,0.6181102362204725,0.6088709677419355,0.594488188976378,0.601593625498008,0.6478702957405915,151,103,157,97,508
TAR,6,4,end_band,RF,1524,508,508,,0.562992125984252,0.5078740157480315,0.6181102362204725,0.5707964601769911,0.5078740157480315,0.5375,0.5886524273048546,129,125,157,97,508
TAR,6,4,end_band,AdaBoost,1524,508,508,,0.5413385826771654,0.531496062992126,0.5511811023622047,0.5421686746987951,0.531496062992126,0.536779324055666,0.5650226300452601,135,119,140,114,508
TAR,6,4,ib_no_pca,LR,1524,508,508,,0.5492125984251969,0.5708661417322834,0.5275590551181102,0.5471698113207547,0.5708661417322834,0.558766859344894,0.5685876371752744,145,109,134,120,508
TAR,6,4,ib_no_pca,RF,1524,508,508,,0.5708661417322834,0.6023622047244095,0.5393700787401575,0.5666666666666667,0.6023622047244095,0.583969465648855,0.5795849091698184,153,101,137,117,508
TAR,6,4,ib_no_pca,AdaBoost,1524,508,508,,0.547244094488189,0.5078740157480315,0.5866141732283464,0.5512820512820513,0.5078740157480315,0.5286885245901639,0.5543353586707174,129,125,149,105,508
TAR,6,4,vote_ensemble,LR,1524,508,508,,0.5905511811023622,0.5905511811023622,0.5905511811023622,0.5905511811023622,0.5905511811023622,0.5905511811023622,,150,104,150,104,508
TAR,6,4,vote_ensemble,RF,1524,508,508,,0.594488188976378,0.5354330708661418,0.6535433070866141,0.6071428571428571,0.5354330708661418,0.5690376569037657,,136,118,166,88,508
TAR,6,4,vote_ensemble,AdaBoost,1524,508,508,,0.5984251968503937,0.5787401574803149,0.6181102362204725,0.6024590163934426,0.5787401574803149,0.5903614457831325,,147,107,157,97,508
TAR,6,4,avg_ensemble,LR,1524,508,508,,0.5787401574803149,0.5748031496062992,0.5826771653543307,0.5793650793650794,0.5748031496062992,0.5770750988142292,0.629487258974518,146,108,148,106,508
TAR,6,4,avg_ensemble,RF,1524,508,508,,0.5807086614173228,0.5748031496062992,0.5866141732283464,0.5816733067729084,0.5748031496062992,0.5782178217821782,0.6319207638415276,146,108,149,105,508
TAR,6,4,avg_ensemble,AdaBoost,1524,508,508,,0.6141732283464567,0.6062992125984252,0.6220472440944882,0.616,0.6062992125984252,0.6111111111111112,0.6565968131936264,154,100,158,96,508
TAR,7,0,per_layer,LR,1524,508,508,26,0.5846456692913385,0.610236220472441,0.5590551181102362,0.5805243445692884,0.610236220472441,0.5950095969289827,0.6122899745799492,155,99,142,112,508
TAR,7,0,per_layer,RF,1524,508,508,27,0.5531496062992126,0.5787401574803149,0.5275590551181102,0.550561797752809,0.5787401574803149,0.564299424184261,0.5729198958397916,147,107,134,120,508
TAR,7,0,per_layer,AdaBoost,1524,508,508,7,0.5551181102362205,0.5118110236220472,0.5984251968503937,0.5603448275862069,0.5118110236220472,0.5349794238683128,0.5763221526443053,130,124,152,102,508
TAR,7,0,mid_band,LR,1524,508,508,,0.6023622047244095,0.6023622047244095,0.6023622047244095,0.6023622047244095,0.6023622047244095,0.6023622047244095,0.6644863289726579,153,101,153,101,508
TAR,7,0,mid_band,RF,1524,508,508,,0.5708661417322834,0.5787401574803149,0.562992125984252,0.5697674418604651,0.5787401574803149,0.57421875,0.5738731477462955,147,107,143,111,508
TAR,7,0,mid_band,AdaBoost,1524,508,508,,0.5649606299212598,0.5511811023622047,0.5787401574803149,0.5668016194331984,0.5511811023622047,0.5588822355289421,0.5798406596813193,140,114,147,107,508
TAR,7,0,full_layer,LR,1524,508,508,,0.6122047244094488,0.6181102362204725,0.6062992125984252,0.6108949416342413,0.6181102362204725,0.6144814090019569,0.6634013268026535,157,97,154,100,508
TAR,7,0,full_layer,RF,1524,508,508,,0.5393700787401575,0.4645669291338583,0.6141732283464567,0.5462962962962963,0.4645669291338583,0.502127659574468,0.5682698865397732,118,136,156,98,508
TAR,7,0,full_layer,AdaBoost,1524,508,508,,0.5255905511811023,0.547244094488189,0.5039370078740157,0.5245283018867924,0.547244094488189,0.535645472061657,0.5328910657821316,139,115,128,126,508
TAR,7,0,init_band,LR,1524,508,508,,0.594488188976378,0.5551181102362205,0.6338582677165354,0.6025641025641025,0.5551181102362205,0.5778688524590164,0.63750077500155,141,113,161,93,508
TAR,7,0,init_band,RF,1524,508,508,,0.5295275590551181,0.4566929133858268,0.6023622047244095,0.5345622119815668,0.4566929133858268,0.49256900212314225,0.5441828383656767,116,138,153,101,508
TAR,7,0,init_band,AdaBoost,1524,508,508,,0.5984251968503937,0.5866141732283464,0.610236220472441,0.6008064516129032,0.5866141732283464,0.5936254980079682,0.5941316882633765,149,105,155,99,508
TAR,7,0,init_band_emb,LR,1524,508,508,,0.594488188976378,0.5551181102362205,0.6338582677165354,0.6025641025641025,0.5551181102362205,0.5778688524590164,0.63748527497055,141,113,161,93,508
TAR,7,0,init_band_emb,RF,1524,508,508,,0.5216535433070866,0.4330708661417323,0.610236220472441,0.5263157894736842,0.4330708661417323,0.47516198704103674,0.5353090706181413,110,144,155,99,508
TAR,7,0,init_band_emb,AdaBoost,1524,508,508,,0.5984251968503937,0.5866141732283464,0.610236220472441,0.6008064516129032,0.5866141732283464,0.5936254980079682,0.5941316882633765,149,105,155,99,508
TAR,7,0,end_band,LR,1524,508,508,,0.6141732283464567,0.6417322834645669,0.5866141732283464,0.6082089552238806,0.6417322834645669,0.6245210727969349,0.6642228284456568,163,91,149,105,508
TAR,7,0,end_band,RF,1524,508,508,,0.5531496062992126,0.5078740157480315,0.5984251968503937,0.5584415584415584,0.5078740157480315,0.5319587628865979,0.6038657077314155,129,125,152,102,508
TAR,7,0,end_band,AdaBoost,1524,508,508,,0.5610236220472441,0.5354330708661418,0.5866141732283464,0.5643153526970954,0.5354330708661418,0.5494949494949495,0.5668903837807675,136,118,149,105,508
TAR,7,0,ib_no_pca,LR,1524,508,508,,0.5610236220472441,0.6023622047244095,0.5196850393700787,0.5563636363636364,0.6023622047244095,0.5784499054820416,0.5787401574803149,153,101,132,122,508
TAR,7,0,ib_no_pca,RF,1524,508,508,,0.5846456692913385,0.5354330708661418,0.6338582677165354,0.5938864628820961,0.5354330708661418,0.5631469979296067,0.6129719759439519,136,118,161,93,508
TAR,7,0,ib_no_pca,AdaBoost,1524,508,508,,0.5413385826771654,0.5433070866141733,0.5393700787401575,0.5411764705882353,0.5433070866141733,0.5422396856581533,0.5490498480996961,138,116,137,117,508
TAR,7,0,vote_ensemble,LR,1524,508,508,,0.6181102362204725,0.594488188976378,0.6417322834645669,0.6239669421487604,0.594488188976378,0.6088709677419355,,151,103,163,91,508
TAR,7,0,vote_ensemble,RF,1524,508,508,,0.5846456692913385,0.5708661417322834,0.5984251968503937,0.5870445344129555,0.5708661417322834,0.5788423153692615,,145,109,152,102,508
TAR,7,0,vote_ensemble,AdaBoost,1524,508,508,,0.6082677165354331,0.6023622047244095,0.6141732283464567,0.6095617529880478,0.6023622047244095,0.6059405940594059,,153,101,156,98,508
TAR,7,0,avg_ensemble,LR,1524,508,508,,0.6062992125984252,0.5826771653543307,0.6299212598425197,0.6115702479338843,0.5826771653543307,0.5967741935483871,0.6365707731415463,148,106,160,94,508
TAR,7,0,avg_ensemble,RF,1524,508,508,,0.5787401574803149,0.6141732283464567,0.5433070866141733,0.5735294117647058,0.6141732283464567,0.5931558935361216,0.6233414966829933,156,98,138,116,508
TAR,7,0,avg_ensemble,AdaBoost,1524,508,508,,0.6082677165354331,0.6338582677165354,0.5826771653543307,0.602996254681648,0.6338582677165354,0.6180422264875239,0.6362762725525452,161,93,148,106,508
TAR,7,1,per_layer,LR,1524,508,508,32,0.59251968503937,0.5905511811023622,0.594488188976378,0.5928853754940712,0.5905511811023622,0.591715976331361,0.6198307396614794,150,104,151,103,508
TAR,7,1,per_layer,RF,1524,508,508,2,0.5669291338582677,0.547244094488189,0.5866141732283464,0.569672131147541,0.547244094488189,0.5582329317269076,0.5900861801723604,139,115,149,105,508
TAR,7,1,per_layer,AdaBoost,1524,508,508,17,0.5492125984251969,0.5118110236220472,0.5866141732283464,0.5531914893617021,0.5118110236220472,0.5316973415132924,0.5703391406782813,130,124,149,105,508
TAR,7,1,mid_band,LR,1524,508,508,,0.6161417322834646,0.6377952755905512,0.594488188976378,0.6113207547169811,0.6377952755905512,0.6242774566473989,0.6595108190216381,162,92,151,103,508
TAR,7,1,mid_band,RF,1524,508,508,,0.5728346456692913,0.4921259842519685,0.6535433070866141,0.5868544600938967,0.4921259842519685,0.5353319057815846,0.5970611941223882,125,129,166,88,508
TAR,7,1,mid_band,AdaBoost,1524,508,508,,0.5551181102362205,0.562992125984252,0.547244094488189,0.5542635658914729,0.562992125984252,0.55859375,0.5751286502573005,143,111,139,115,508
TAR,7,1,full_layer,LR,1524,508,508,,0.6318897637795275,0.6417322834645669,0.6220472440944882,0.6293436293436293,0.6417322834645669,0.6354775828460039,0.6711668423336847,163,91,158,96,508
TAR,7,1,full_layer,RF,1524,508,508,,0.5590551181102362,0.5275590551181102,0.5905511811023622,0.5630252100840336,0.5275590551181102,0.5447154471544715,0.5813441626883253,134,120,150,104,508
TAR,7,1,full_layer,AdaBoost,1524,508,508,,0.5570866141732284,0.5669291338582677,0.547244094488189,0.555984555984556,0.5669291338582677,0.5614035087719298,0.5911091822183644,144,110,139,115,508
TAR,7,1,init_band,LR,1524,508,508,,0.6299212598425197,0.6456692913385826,0.6141732283464567,0.6259541984732825,0.6456692913385826,0.6356589147286822,0.6576353152706306,164,90,156,98,508
TAR,7,1,init_band,RF,1524,508,508,,0.5374015748031497,0.5118110236220472,0.562992125984252,0.5394190871369294,0.5118110236220472,0.5252525252525253,0.5583886167772335,130,124,143,111,508
TAR,7,1,init_band,AdaBoost,1524,508,508,,0.5570866141732284,0.5354330708661418,0.5787401574803149,0.5596707818930041,0.5354330708661418,0.5472837022132797,0.5749968999938,136,118,147,107,508
TAR,7,1,init_band_emb,LR,1524,508,508,,0.6299212598425197,0.6456692913385826,0.6141732283464567,0.6259541984732825,0.6456692913385826,0.6356589147286822,0.6576818153636308,164,90,156,98,508
TAR,7,1,init_band_emb,RF,1524,508,508,,0.5452755905511811,0.5118110236220472,0.5787401574803149,0.5485232067510548,0.5118110236220472,0.5295315682281059,0.5596286192572384,130,124,147,107,508
TAR,7,1,init_band_emb,AdaBoost,1524,508,508,,0.5767716535433071,0.5748031496062992,0.5787401574803149,0.5770750988142292,0.5748031496062992,0.5759368836291914,0.6025404550809101,146,108,147,107,508
TAR,7,1,end_band,LR,1524,508,508,,0.6122047244094488,0.610236220472441,0.6141732283464567,0.6126482213438735,0.610236220472441,0.611439842209073,0.6442122884245769,155,99,156,98,508
TAR,7,1,end_band,RF,1524,508,508,,0.547244094488189,0.4645669291338583,0.6299212598425197,0.5566037735849056,0.4645669291338583,0.5064377682403434,0.5429350858701717,118,136,160,94,508
TAR,7,1,end_band,AdaBoost,1524,508,508,,0.5275590551181102,0.49606299212598426,0.5590551181102362,0.5294117647058824,0.49606299212598426,0.5121951219512195,0.552258354516709,126,128,142,112,508
TAR,7,1,ib_no_pca,LR,1524,508,508,,0.5570866141732284,0.531496062992126,0.5826771653543307,0.5601659751037344,0.531496062992126,0.5454545454545454,0.5975494450988903,135,119,148,106,508
TAR,7,1,ib_no_pca,RF,1524,508,508,,0.5767716535433071,0.5708661417322834,0.5826771653543307,0.5776892430278885,0.5708661417322834,0.5742574257425742,0.6140879781759564,145,109,148,106,508
TAR,7,1,ib_no_pca,AdaBoost,1524,508,508,,0.5511811023622047,0.5826771653543307,0.5196850393700787,0.5481481481481482,0.5826771653543307,0.5648854961832062,0.580724161448323,148,106,132,122,508
TAR,7,1,vote_ensemble,LR,1524,508,508,,0.6476377952755905,0.6496062992125984,0.6456692913385826,0.6470588235294118,0.6496062992125984,0.6483300589390962,,165,89,164,90,508
TAR,7,1,vote_ensemble,RF,1524,508,508,,0.5905511811023622,0.5433070866141733,0.6377952755905512,0.6,0.5433070866141733,0.5702479338842975,,138,116,162,92,508
TAR,7,1,vote_ensemble,AdaBoost,1524,508,508,,0.6062992125984252,0.6496062992125984,0.562992125984252,0.5978260869565217,0.6496062992125984,0.6226415094339622,,165,89,143,111,508
TAR,7,1,avg_ensemble,LR,1524,508,508,,0.6318897637795275,0.6299212598425197,0.6338582677165354,0.6324110671936759,0.6299212598425197,0.631163708086785,0.661246822493645,160,94,161,93,508
TAR,7,1,avg_ensemble,RF,1524,508,508,,0.5787401574803149,0.5708661417322834,0.5866141732283464,0.58,0.5708661417322834,0.5753968253968254,0.6219154938309877,145,109,149,105,508
TAR,7,1,avg_ensemble,AdaBoost,1524,508,508,,0.6141732283464567,0.6377952755905512,0.5905511811023622,0.6090225563909775,0.6377952755905512,0.6230769230769231,0.6418872837745676,162,92,150,104,508
TAR,7,2,per_layer,LR,1524,508,508,18,0.5767716535433071,0.5905511811023622,0.562992125984252,0.5747126436781609,0.5905511811023622,0.5825242718446602,0.5981461962923926,150,104,143,111,508
TAR,7,2,per_layer,RF,1524,508,508,2,0.5767716535433071,0.5708661417322834,0.5826771653543307,0.5776892430278885,0.5708661417322834,0.5742574257425742,0.607996465992932,145,109,148,106,508
TAR,7,2,per_layer,AdaBoost,1524,508,508,4,0.5374015748031497,0.5551181102362205,0.5196850393700787,0.5361216730038023,0.5551181102362205,0.5454545454545454,0.5574431148862298,141,113,132,122,508
TAR,7,2,mid_band,LR,1524,508,508,,0.6043307086614174,0.6456692913385826,0.562992125984252,0.5963636363636363,0.6456692913385826,0.6200378071833649,0.6475602951205903,164,90,143,111,508
TAR,7,2,mid_band,RF,1524,508,508,,0.5236220472440944,0.48031496062992124,0.5669291338582677,0.5258620689655172,0.48031496062992124,0.5020576131687243,0.5367273234546469,122,132,144,110,508
TAR,7,2,mid_band,AdaBoost,1524,508,508,,0.5610236220472441,0.6181102362204725,0.5039370078740157,0.5547703180212014,0.6181102362204725,0.5847299813780261,0.5650691301382603,157,97,128,126,508
TAR,7,2,full_layer,LR,1524,508,508,,0.594488188976378,0.594488188976378,0.594488188976378,0.594488188976378,0.594488188976378,0.594488188976378,0.6414687829375658,151,103,151,103,508
TAR,7,2,full_layer,RF,1524,508,508,,0.5374015748031497,0.468503937007874,0.6062992125984252,0.54337899543379,0.468503937007874,0.5031712473572939,0.5497395994791989,119,135,154,100,508
TAR,7,2,full_layer,AdaBoost,1524,508,508,,0.5570866141732284,0.5826771653543307,0.531496062992126,0.5543071161048689,0.5826771653543307,0.5681381957773513,0.5717651435302871,148,106,135,119,508
TAR,7,2,init_band,LR,1524,508,508,,0.6023622047244095,0.5905511811023622,0.6141732283464567,0.6048387096774194,0.5905511811023622,0.5976095617529881,0.6356252712505426,150,104,156,98,508
TAR,7,2,init_band,RF,1524,508,508,,0.5452755905511811,0.44881889763779526,0.6417322834645669,0.5560975609756098,0.44881889763779526,0.49673202614379086,0.5508788517577036,114,140,163,91,508
TAR,7,2,init_band,AdaBoost,1524,508,508,,0.5413385826771654,0.5511811023622047,0.531496062992126,0.5405405405405406,0.5511811023622047,0.5458089668615984,0.568727137454275,140,114,135,119,508
TAR,7,2,init_band_emb,LR,1524,508,508,,0.6023622047244095,0.5905511811023622,0.6141732283464567,0.6048387096774194,0.5905511811023622,0.5976095617529881,0.6355787711575424,150,104,156,98,508
TAR,7,2,init_band_emb,RF,1524,508,508,,0.5393700787401575,0.4566929133858268,0.6220472440944882,0.5471698113207547,0.4566929133858268,0.4978540772532189,0.5534286068572137,116,138,158,96,508
TAR,7,2,init_band_emb,AdaBoost,1524,508,508,,0.5196850393700787,0.5236220472440944,0.515748031496063,0.51953125,0.5236220472440944,0.5215686274509804,0.5527001054002108,133,121,131,123,508
TAR,7,2,end_band,LR,1524,508,508,,0.5826771653543307,0.6141732283464567,0.5511811023622047,0.5777777777777777,0.6141732283464567,0.5954198473282443,0.6182187364374728,156,98,140,114,508
TAR,7,2,end_band,RF,1524,508,508,,0.5492125984251969,0.484251968503937,0.6141732283464567,0.5565610859728507,0.484251968503937,0.5178947368421053,0.553978857957716,123,131,156,98,508
TAR,7,2,end_band,AdaBoost,1524,508,508,,0.5492125984251969,0.5511811023622047,0.547244094488189,0.5490196078431373,0.5511811023622047,0.550098231827112,0.5674716349432699,140,114,139,115,508
TAR,7,2,ib_no_pca,LR,1524,508,508,,0.5551181102362205,0.5590551181102362,0.5511811023622047,0.5546875,0.5590551181102362,0.5568627450980392,0.5823206646413293,142,112,140,114,508
TAR,7,2,ib_no_pca,RF,1524,508,508,,0.5531496062992126,0.531496062992126,0.5748031496062992,0.5555555555555556,0.531496062992126,0.5432595573440644,0.5716798933597868,135,119,146,108,508
TAR,7,2,ib_no_pca,AdaBoost,1524,508,508,,0.5374015748031497,0.5708661417322834,0.5039370078740157,0.5350553505535055,0.5708661417322834,0.5523809523809524,0.5412765825531651,145,109,128,126,508
TAR,7,2,vote_ensemble,LR,1524,508,508,,0.5905511811023622,0.6062992125984252,0.5748031496062992,0.5877862595419847,0.6062992125984252,0.5968992248062015,,154,100,146,108,508
TAR,7,2,vote_ensemble,RF,1524,508,508,,0.547244094488189,0.5236220472440944,0.5708661417322834,0.5495867768595041,0.5236220472440944,0.5362903225806451,,133,121,145,109,508
TAR,7,2,vote_ensemble,AdaBoost,1524,508,508,,0.5885826771653543,0.5905511811023622,0.5866141732283464,0.5882352941176471,0.5905511811023622,0.5893909626719057,,150,104,149,105,508
TAR,7,2,avg_ensemble,LR,1524,508,508,,0.5807086614173228,0.610236220472441,0.5511811023622047,0.5762081784386617,0.610236220472441,0.5927342256214149,0.6015872031744064,155,99,140,114,508
TAR,7,2,avg_ensemble,RF,1524,508,508,,0.5570866141732284,0.5669291338582677,0.547244094488189,0.555984555984556,0.5669291338582677,0.5614035087719298,0.5858469216938433,144,110,139,115,508
TAR,7,2,avg_ensemble,AdaBoost,1524,508,508,,0.594488188976378,0.5984251968503937,0.5905511811023622,0.59375,0.5984251968503937,0.596078431372549,0.6243567487134974,152,102,150,104,508
TAR,7,3,per_layer,LR,1524,508,508,10,0.5866141732283464,0.547244094488189,0.6259842519685039,0.594017094017094,0.547244094488189,0.569672131147541,0.5986886973773947,139,115,159,95,508
TAR,7,3,per_layer,RF,1524,508,508,1,0.562992125984252,0.4881889763779528,0.6377952755905512,0.5740740740740741,0.4881889763779528,0.5276595744680851,0.5967124434248868,124,130,162,92,508
TAR,7,3,per_layer,AdaBoost,1524,508,508,8,0.5334645669291339,0.547244094488189,0.5196850393700787,0.5325670498084292,0.547244094488189,0.5398058252427185,0.5311550623101245,139,115,132,122,508
TAR,7,3,mid_band,LR,1524,508,508,,0.6082677165354331,0.610236220472441,0.6062992125984252,0.6078431372549019,0.610236220472441,0.6090373280943026,0.6372527745055491,155,99,154,100,508
TAR,7,3,mid_band,RF,1524,508,508,,0.5177165354330708,0.5,0.5354330708661418,0.5183673469387755,0.5,0.5090180360721442,0.5342628185256371,127,127,136,118,508
TAR,7,3,mid_band,AdaBoost,1524,508,508,,0.5669291338582677,0.5275590551181102,0.6062992125984252,0.5726495726495726,0.5275590551181102,0.5491803278688525,0.585994171988344,134,120,154,100,508
TAR,7,3,full_layer,LR,1524,508,508,,0.6003937007874016,0.5826771653543307,0.6181102362204725,0.6040816326530613,0.5826771653543307,0.593186372745491,0.6538533077066155,148,106,157,97,508
TAR,7,3,full_layer,RF,1524,508,508,,0.5610236220472441,0.47244094488188976,0.6496062992125984,0.5741626794258373,0.47244094488188976,0.5183585313174947,0.6025792051584102,120,134,165,89,508
TAR,7,3,full_layer,AdaBoost,1524,508,508,,0.5393700787401575,0.5196850393700787,0.5590551181102362,0.5409836065573771,0.5196850393700787,0.5301204819277109,0.5736716473432947,132,122,142,112,508
TAR,7,3,init_band,LR,1524,508,508,,0.5984251968503937,0.562992125984252,0.6338582677165354,0.6059322033898306,0.562992125984252,0.5836734693877551,0.6294717589435179,143,111,161,93,508
TAR,7,3,init_band,RF,1524,508,508,,0.5511811023622047,0.5,0.6023622047244095,0.5570175438596491,0.5,0.5269709543568465,0.5767716535433072,127,127,153,101,508
TAR,7,3,init_band,AdaBoost,1524,508,508,,0.5334645669291339,0.515748031496063,0.5511811023622047,0.5346938775510204,0.515748031496063,0.5250501002004008,0.5593806187612375,131,123,140,114,508
TAR,7,3,init_band_emb,LR,1524,508,508,,0.5984251968503937,0.562992125984252,0.6338582677165354,0.6059322033898306,0.562992125984252,0.5836734693877551,0.6294562589125179,143,111,161,93,508
TAR,7,3,init_band_emb,RF,1524,508,508,,0.5354330708661418,0.49606299212598426,0.5748031496062992,0.5384615384615384,0.49606299212598426,0.5163934426229508,0.5773219046438093,126,128,146,108,508
TAR,7,3,init_band_emb,AdaBoost,1524,508,508,,0.5354330708661418,0.5118110236220472,0.5590551181102362,0.5371900826446281,0.5118110236220472,0.5241935483870968,0.5701066402132804,130,124,142,112,508
TAR,7,3,end_band,LR,1524,508,508,,0.5885826771653543,0.562992125984252,0.6141732283464567,0.5933609958506224,0.562992125984252,0.5777777777777777,0.6322927645855292,143,111,156,98,508
TAR,7,3,end_band,RF,1524,508,508,,0.531496062992126,0.5078740157480315,0.5551181102362205,0.5330578512396694,0.5078740157480315,0.5201612903225806,0.5307830615661231,129,125,141,113,508
TAR,7,3,end_band,AdaBoost,1524,508,508,,0.5275590551181102,0.5196850393700787,0.5354330708661418,0.528,0.5196850393700787,0.5238095238095238,0.5291013082026164,132,122,136,118,508
TAR,7,3,ib_no_pca,LR,1524,508,508,,0.5846456692913385,0.5826771653543307,0.5866141732283464,0.5849802371541502,0.5826771653543307,0.5838264299802761,0.5894196788393578,148,106,149,105,508
TAR,7,3,ib_no_pca,RF,1524,508,508,,0.5610236220472441,0.5354330708661418,0.5866141732283464,0.5643153526970954,0.5354330708661418,0.5494949494949495,0.6089419678839358,136,118,149,105,508
TAR,7,3,ib_no_pca,AdaBoost,1524,508,508,,0.5236220472440944,0.5078740157480315,0.5393700787401575,0.524390243902439,0.5078740157480315,0.516,0.5736871473742948,129,125,137,117,508
TAR,7,3,vote_ensemble,LR,1524,508,508,,0.5984251968503937,0.5905511811023622,0.6062992125984252,0.6,0.5905511811023622,0.5952380952380952,,150,104,154,100,508
TAR,7,3,vote_ensemble,RF,1524,508,508,,0.562992125984252,0.5078740157480315,0.6181102362204725,0.5707964601769911,0.5078740157480315,0.5375,,129,125,157,97,508
TAR,7,3,vote_ensemble,AdaBoost,1524,508,508,,0.5866141732283464,0.5708661417322834,0.6023622047244095,0.5894308943089431,0.5708661417322834,0.58,,145,109,153,101,508
TAR,7,3,avg_ensemble,LR,1524,508,508,,0.6023622047244095,0.5866141732283464,0.6181102362204725,0.6056910569105691,0.5866141732283464,0.596,0.636725773451547,149,105,157,97,508
TAR,7,3,avg_ensemble,RF,1524,508,508,,0.5590551181102362,0.5275590551181102,0.5905511811023622,0.5630252100840336,0.5275590551181102,0.5447154471544715,0.5947206894413789,134,120,150,104,508
TAR,7,3,avg_ensemble,AdaBoost,1524,508,508,,0.5669291338582677,0.5748031496062992,0.5590551181102362,0.5658914728682171,0.5748031496062992,0.5703125,0.6069037138074276,146,108,142,112,508
TAR,7,4,per_layer,LR,1524,508,508,28,0.5688976377952756,0.562992125984252,0.5748031496062992,0.5697211155378487,0.562992125984252,0.5663366336633663,0.5990916981833964,143,111,146,108,508
TAR,7,4,per_layer,RF,1524,508,508,1,0.547244094488189,0.5590551181102362,0.5354330708661418,0.5461538461538461,0.5590551181102362,0.5525291828793775,0.579724409448819,142,112,136,118,508
TAR,7,4,per_layer,AdaBoost,1524,508,508,17,0.5649606299212598,0.5590551181102362,0.5708661417322834,0.5657370517928287,0.5590551181102362,0.5623762376237624,0.5924654349308699,142,112,145,109,508
TAR,7,4,mid_band,LR,1524,508,508,,0.6338582677165354,0.6377952755905512,0.6299212598425197,0.6328125,0.6377952755905512,0.6352941176470588,0.6709343418686837,162,92,160,94,508
TAR,7,4,mid_band,RF,1524,508,508,,0.5669291338582677,0.515748031496063,0.6181102362204725,0.5745614035087719,0.515748031496063,0.5435684647302904,0.5938216876433752,131,123,157,97,508
TAR,7,4,mid_band,AdaBoost,1524,508,508,,0.5708661417322834,0.5275590551181102,0.6141732283464567,0.5775862068965517,0.5275590551181102,0.551440329218107,0.590256680513361,134,120,156,98,508
TAR,7,4,full_layer,LR,1524,508,508,,0.6141732283464567,0.6259842519685039,0.6023622047244095,0.6115384615384616,0.6259842519685039,0.6186770428015564,0.665974331948664,159,95,153,101,508
TAR,7,4,full_layer,RF,1524,508,508,,0.5275590551181102,0.4921259842519685,0.562992125984252,0.5296610169491526,0.4921259842519685,0.5102040816326531,0.5518243536487074,125,129,143,111,508
TAR,7,4,full_layer,AdaBoost,1524,508,508,,0.5728346456692913,0.5866141732283464,0.5590551181102362,0.5708812260536399,0.5866141732283464,0.5786407766990291,0.5846456692913385,149,105,142,112,508
TAR,7,4,init_band,LR,1524,508,508,,0.5767716535433071,0.5708661417322834,0.5826771653543307,0.5776892430278885,0.5708661417322834,0.5742574257425742,0.6178622357244714,145,109,148,106,508
TAR,7,4,init_band,RF,1524,508,508,,0.5196850393700787,0.484251968503937,0.5551181102362205,0.5211864406779662,0.484251968503937,0.5020408163265306,0.5264740529481058,123,131,141,113,508
TAR,7,4,init_band,AdaBoost,1524,508,508,,0.5334645669291339,0.5236220472440944,0.5433070866141733,0.5341365461847389,0.5236220472440944,0.5288270377733598,0.5610081220162441,133,121,138,116,508
TAR,7,4,init_band_emb,LR,1524,508,508,,0.5767716535433071,0.5708661417322834,0.5826771653543307,0.5776892430278885,0.5708661417322834,0.5742574257425742,0.6178312356624713,145,109,148,106,508
TAR,7,4,init_band_emb,RF,1524,508,508,,0.5334645669291339,0.5,0.5669291338582677,0.5358649789029536,0.5,0.5173116089613035,0.5417028334056668,127,127,144,110,508
TAR,7,4,init_band_emb,AdaBoost,1524,508,508,,0.5492125984251969,0.5433070866141733,0.5551181102362205,0.549800796812749,0.5433070866141733,0.5465346534653466,0.563015376030752,138,116,141,113,508
TAR,7,4,end_band,LR,1524,508,508,,0.5984251968503937,0.5826771653543307,0.6141732283464567,0.6016260162601627,0.5826771653543307,0.592,0.6414532829065659,148,106,156,98,508
TAR,7,4,end_band,RF,1524,508,508,,0.5610236220472441,0.5,0.6220472440944882,0.5695067264573991,0.5,0.5324947589098532,0.5611786223572448,127,127,158,96,508
TAR,7,4,end_band,AdaBoost,1524,508,508,,0.5452755905511811,0.531496062992126,0.5590551181102362,0.5465587044534413,0.531496062992126,0.5389221556886228,0.554234608469217,135,119,142,112,508
TAR,7,4,ib_no_pca,LR,1524,508,508,,0.5531496062992126,0.5787401574803149,0.5275590551181102,0.550561797752809,0.5787401574803149,0.564299424184261,0.5566836133672267,147,107,134,120,508
TAR,7,4,ib_no_pca,RF,1524,508,508,,0.5570866141732284,0.547244094488189,0.5669291338582677,0.5582329317269076,0.547244094488189,0.5526838966202783,0.5897994295988592,139,115,144,110,508
TAR,7,4,ib_no_pca,AdaBoost,1524,508,508,,0.5393700787401575,0.48031496062992124,0.5984251968503937,0.5446428571428571,0.48031496062992124,0.5104602510460251,0.5567301134602269,122,132,152,102,508
TAR,7,4,vote_ensemble,LR,1524,508,508,,0.5511811023622047,0.5551181102362205,0.547244094488189,0.55078125,0.5551181102362205,0.5529411764705883,,141,113,139,115,508
