model,clf,layer,mean_accuracy,std_accuracy,mean_true_accuracy,std_true_accuracy,mean_false_accuracy,std_false_accuracy,mean_precision,std_precision,mean_recall,std_recall,mean_f1,std_f1,mean_auc,std_auc
RMU-LAT,LR,6,0.5692913385826771,0.011771587706870888,0.5685039370078739,0.012842131047480365,0.5700787401574804,0.031040005266814236,0.5698957931306319,0.013821184238448466,0.5685039370078739,0.012842131047480365,0.5689680568950672,0.006809350327253878,0.5942990885981773,0.008214433842172183
RMU-LAT,LR,7,0.574015748031496,0.006658084458774699,0.5881889763779526,0.009182601409205206,0.5598425196850394,0.00911483220692142,0.571984646202184,0.006511820895920892,0.5881889763779526,0.009182601409205206,0.5799522821442522,0.007113648359729538,0.6053506107012214,0.010637541072478557
RMU-LAT,LR,8,0.5893700787401575,0.01542985664745311,0.6,0.01284213104748041,0.578740157480315,0.027502754640272402,0.587858537177403,0.01671708743515249,0.6,0.01284213104748041,0.5937444702938409,0.012353263364526043,0.6139624279248558,0.011188130673019988
RMU-LAT,LR,9,0.5937007874015748,0.007108452789475536,0.6062992125984252,0.02414127514449744,0.5811023622047243,0.013316168917549425,0.5913252777983555,0.004755882240101296,0.6062992125984252,0.02414127514449744,0.5985332460274075,0.01312248586779139,0.6206491412982826,0.012983325598871056
RMU-LAT,LR,10,0.5909448818897639,0.013489639133080197,0.5929133858267717,0.017886325498583554,0.5889763779527559,0.01753626570970087,0.5906222589079163,0.013432398351840562,0.5929133858267717,0.017886325498583554,0.5916896016431359,0.014446869247887519,0.6183024366048733,0.016012174518718787
RMU-LAT,LR,11,0.6,0.005483617431962281,0.5968503937007874,0.0240898559697297,0.6031496062992125,0.01602125192864239,0.6006244422348437,0.0036514915250464917,0.5968503937007874,0.0240898559697297,0.5984964539222588,0.012706070880199248,0.6226796453592908,0.0089079065185304
RMU-LAT,LR,12,0.5905511811023622,0.01213467323419092,0.6039370078740157,0.019383517519828627,0.5771653543307087,0.016059903979819816,0.588189410369339,0.011478091682802066,0.6039370078740157,0.019383517519828627,0.5958632459881135,0.013910381779674342,0.6163649327298654,0.008011399708530586
RMU-LAT,LR,13,0.5881889763779526,0.00892581421161784,0.6,0.023037383997366604,0.5763779527559055,0.022766665031182617,0.5862921473155204,0.00951976636355032,0.6,0.023037383997366604,0.5928207976461793,0.012216453929029557,0.611256122512245,0.009571192708881876
RMU-LAT,LR,14,0.574015748031496,0.01000650789538489,0.5858267716535434,0.014604123614953881,0.5622047244094488,0.029398668822983424,0.5727338927785152,0.012045881871839427,0.5858267716535434,0.014604123614953881,0.578966212507158,0.00633282575569654,0.5999565999131999,0.010328527506546913
RMU-LAT,LR,15,0.5692913385826771,0.01571847620289535,0.5850393700787402,0.024974411853785364,0.5535433070866141,0.027682513120073922,0.5673358023257256,0.015566177416363533,0.5850393700787402,0.024974411853785364,0.5758140118416861,0.01721750412892486,0.5939580879161758,0.014662398169563585
RMU-LAT,LR,16,0.5700787401574803,0.015924211351304444,0.5811023622047243,0.02290242452322676,0.5590551181102362,0.013863635324140927,0.5684370131806823,0.01503672399840886,0.5811023622047243,0.02290242452322676,0.5746424064002584,0.018327377563804544,0.5905263810527621,0.016878731268230383
RMU-LAT,LR,17,0.5724409448818897,0.01516642542067578,0.5724409448818897,0.01954279314329265,0.5724409448818897,0.028016451771113685,0.5727549741590326,0.01706094803172358,0.5724409448818897,0.01954279314329265,0.5723915245403662,0.014708209730398367,0.5919399838799677,0.01696945375986781
RMU-LAT,LR,18,0.5614173228346456,0.011837241242813292,0.5748031496062993,0.02156388021673884,0.5480314960629921,0.022602677314027292,0.5599163146526098,0.011802248247132718,0.5748031496062993,0.02156388021673884,0.5670760988629786,0.013740102234990746,0.5870016740033479,0.012094279977983317
RMU-LAT,LR,19,0.5606299212598425,0.018398931410311656,0.5826771653543307,0.0035213668937004497,0.5385826771653542,0.03679786282062337,0.5587658449613783,0.01987825808898414,0.5826771653543307,0.0035213668937004497,0.5702880598922725,0.010498442673141813,0.5827453654907309,0.015112797618101494
RMU-LAT,LR,20,0.5661417322834645,0.009366438782181337,0.5818897637795276,0.030738931174713595,0.5503937007874016,0.03192619674443039,0.5643976179501508,0.010667895801695327,0.5818897637795276,0.030738931174713595,0.5725221874502381,0.014846348008850374,0.5828755657511315,0.01764525162921671
RMU-LAT,LR,21,0.5586614173228346,0.01922292222950186,0.5858267716535432,0.02918701258716635,0.531496062992126,0.04218297712119332,0.5562858581631411,0.020878906355512875,0.5858267716535432,0.02918701258716635,0.5701855438689687,0.01789899407820354,0.5765329530659062,0.021635675061524424
RMU-LAT,LR,22,0.5590551181102362,0.024109151011645447,0.573228346456693,0.02677165354330712,0.5448818897637795,0.04568286521058359,0.5582557060425912,0.025891085633725164,0.573228346456693,0.02677165354330712,0.5652024361106756,0.021081363622201667,0.5842426684853369,0.019076517298830885
RMU-LAT,LR,23,0.5519685039370079,0.019982011874723656,0.5700787401574802,0.04086910007042828,0.5338582677165354,0.05100514878961149,0.5509110955899174,0.019945053710820514,0.5700787401574802,0.04086910007042828,0.5594040676481209,0.022729391353076805,0.5814557629115259,0.015313451405422559
RMU-LAT,LR,24,0.5622047244094488,0.01223643328182679,0.5755905511811024,0.023805065287922797,0.5488188976377952,0.03838128380142974,0.5612292583189791,0.01459486511036954,0.5755905511811024,0.023805065287922797,0.5678403048118453,0.010677698128249037,0.5824167648335297,0.014936994419705637
RMU-LAT,LR,25,0.5586614173228346,0.021969773902840484,0.5716535433070866,0.03852639314244117,0.5456692913385827,0.04080837329086595,0.557451312903928,0.02217635220312662,0.5716535433070866,0.03852639314244117,0.5638738394632454,0.02615209564913409,0.5908983817967636,0.02178889720895182
RMU-LAT,LR,26,0.5610236220472441,0.023883072264729292,0.5748031496062993,0.041291686935832746,0.547244094488189,0.048602517675625095,0.5600159097607372,0.025014107847930633,0.5748031496062993,0.041291686935832746,0.56652583017197,0.026660179737516925,0.588988777977556,0.02166982697355298
RMU-LAT,LR,27,0.5618110236220473,0.01763322494217221,0.5755905511811024,0.02544172349827323,0.5480314960629922,0.02810483196468462,0.5603029800356956,0.017562827884239966,0.5755905511811024,0.02544172349827323,0.567624393923938,0.018877074248971802,0.5913044826089652,0.025408318389613892
RMU-LAT,LR,28,0.5543307086614173,0.015125490324644499,0.5708661417322836,0.037183366781472785,0.5377952755905512,0.03105997310758428,0.5525658834304823,0.014517281413355607,0.5708661417322836,0.037183366781472785,0.5610734275999016,0.022343417026697975,0.5899032798065595,0.02641388183720491
RMU-LAT,LR,29,0.5559055118110237,0.012610722344918848,0.5763779527559055,0.027116811586964672,0.5354330708661418,0.03217766416016149,0.55397305383432,0.0128399012830943,0.5763779527559055,0.027116811586964672,0.5645792597085608,0.015123774235333613,0.5870853741707484,0.026169022517629828
RMU-LAT,LR,30,0.5531496062992126,0.018674868071860473,0.5740157480314961,0.032882855146174936,0.5322834645669292,0.04344287944609048,0.551621563125298,0.019850538545457437,0.5740157480314961,0.032882855146174936,0.5620071180447784,0.019328796734833325,0.5792609585219171,0.022716266290324905
RMU-LAT,LR,31,0.5519685039370079,0.012914346036895036,0.558267716535433,0.03182894949827991,0.5456692913385827,0.038703010165179554,0.5517557761650002,0.013931210102755285,0.558267716535433,0.03182894949827991,0.5544129071072419,0.016634828810127483,0.5749689999379999,0.01217157894148262
RMU-LAT,LR,32,0.5519685039370079,0.009771396571646326,0.558267716535433,0.050688116344664816,0.5456692913385827,0.04799921465867141,0.5517102944989827,0.010758772400966838,0.558267716535433,0.050688116344664816,0.5537034517658123,0.02401173270370691,0.5743381486762973,0.013759792295917082
RMU-LAT,RF,1,0.5665354330708661,0.01775586186421994,0.5480314960629922,0.015629474993133205,0.5850393700787402,0.03096000512021653,0.5695571074560369,0.019507150256993098,0.5480314960629922,0.015629474993133205,0.5584156436795571,0.014706893448393604,0.6005316510633022,0.01818097304119887
RMU-LAT,RF,2,0.5677165354330709,0.013785150708670525,0.5614173228346457,0.02779427180271307,0.574015748031496,0.006773484462238277,0.568265569371784,0.01235764284973457,0.5614173228346457,0.02779427180271307,0.5646948231081133,0.019970221240750013,0.5979384958769919,0.015175573200909663
RMU-LAT,RF,3,0.5574803149606299,0.007302061807476919,0.5385826771653542,0.014390288883855983,0.5763779527559054,0.006396880633571612,0.5596681066842535,0.0068543344374970274,0.5385826771653542,0.014390288883855983,0.5488808305494992,0.010386913435878265,0.5940200880401763,0.0016069473526251945
RMU-LAT,RF,4,0.5598425196850394,0.02768811176774368,0.5307086614173229,0.027994313125403448,0.5889763779527559,0.03870301016517953,0.5640761201765985,0.030655212023197806,0.5307086614173229,0.027994313125403448,0.5466466912819541,0.026865975249975683,0.5915462830925662,0.022966581980530774
RMU-LAT,RF,5,0.5685039370078739,0.018058810930991646,0.5322834645669291,0.024064105181001782,0.6047244094488189,0.04244671487226317,0.5748142729347512,0.021155663041652475,0.5322834645669291,0.024064105181001782,0.5521902017860761,0.015491920296510999,0.5964582429164859,0.015081488266721042
RMU-LAT,RF,6,0.5748031496062992,0.01765079667044086,0.5503937007874015,0.028973810225156056,0.5992125984251968,0.02147745149131631,0.5785572896849693,0.017579643604190703,0.5503937007874015,0.028973810225156056,0.5639092059254515,0.021802787644414713,0.6133284766569533,0.0182310861220245
RMU-LAT,RF,7,0.5708661417322834,0.008163953288711686,0.5425196850393701,0.008029951989909925,0.5992125984251968,0.01562947499313326,0.5752541446486669,0.009498715924614825,0.5425196850393701,0.008029951989909925,0.5583528580069478,0.006842872219392619,0.597262694525389,0.003496420158500257
RMU-LAT,RF,8,0.5460629921259843,0.015379547231987879,0.5196850393700787,0.02977585889951031,0.5724409448818897,0.028346456692913396,0.5486861523573665,0.015826647896521894,0.5196850393700787,0.02977585889951031,0.5334372989786133,0.020406431576138858,0.5772568045136091,0.006568602617831928
RMU-LAT,RF,9,0.552755905511811,0.010810653714760594,0.5094488188976378,0.02421819921138536,0.5960629921259842,0.027682513120073932,0.5580275642637738,0.013067226491763442,0.5094488188976378,0.02421819921138536,0.5322788897138017,0.01455149002394201,0.5781124062248125,0.00895919892868
RMU-LAT,RF,10,0.5437007874015748,0.013199255601763948,0.494488188976378,0.02779427180271308,0.5929133858267717,0.03355476496482285,0.5488678262523428,0.015856465668415358,0.494488188976378,0.02779427180271308,0.5197664252551956,0.017420112979908878,0.5536084072168144,0.011567646654625178
RMU-LAT,RF,11,0.5496062992125983,0.019582409630623437,0.5149606299212598,0.02260267731402728,0.584251968503937,0.04715214148529092,0.5544854659622056,0.02334084254504971,0.5149606299212598,0.02260267731402728,0.5334014802504627,0.015006597804826006,0.5667880835761672,0.02605710271351538
RMU-LAT,RF,12,0.5511811023622046,0.01863332215149485,0.5448818897637795,0.03723335564578546,0.5574803149606298,0.04876807107780164,0.5526463429520599,0.020036985777436185,0.5448818897637795,0.03723335564578546,0.5478706520613096,0.021259894612783072,0.5691549383098765,0.023710903291745127
RMU-LAT,RF,13,0.5492125984251969,0.014030338331657854,0.5228346456692913,0.014604123614953876,0.5755905511811024,0.03955860373883613,0.5528751733057256,0.017615168376191325,0.5228346456692913,0.014604123614953876,0.5370187797124262,0.005723994198097868,0.5751999503999008,0.024110260305029572
RMU-LAT,RF,14,0.5417322834645669,0.009991005937361845,0.5330708661417323,0.02845560787337425,0.5503937007874016,0.03269376297956961,0.5427541979774901,0.011517254209885136,0.5330708661417323,0.02845560787337425,0.5374125640112722,0.014608851445120023,0.5593093186186373,0.016146669093613415
RMU-LAT,RF,15,0.5393700787401575,0.015298708053327125,0.5118110236220472,0.012198372743960382,0.5669291338582677,0.0267020865477373,0.5420058033570583,0.016866962646767163,0.5118110236220472,0.012198372743960382,0.5263653538686437,0.012440544829495944,0.5551351602703205,0.015810227952570217
RMU-LAT,RF,16,0.5452755905511811,0.005705266435507643,0.5047244094488189,0.013501124566521448,0.5858267716535434,0.017500874622750313,0.5493932205435149,0.006840978937153179,0.5047244094488189,0.013501124566521448,0.5259808449555727,0.007437762410149098,0.5579375658751318,0.008739676226122749
RMU-LAT,RF,17,0.5559055118110237,0.015579810186936492,0.5338582677165353,0.023437600104153106,0.5779527559055119,0.02314478497117962,0.5585443358579354,0.01650590455258231,0.5338582677165353,0.023437600104153106,0.545747181580758,0.018064897416846505,0.5763407526815053,0.015038743706485115
RMU-LAT,RF,18,0.55,0.014390288883855965,0.5307086614173228,0.02799431312540343,0.5692913385826771,0.015469986381408242,0.5517816344564848,0.013979667917041095,0.5307086614173228,0.02799431312540343,0.54086041416793,0.020293206113188984,0.5666780333560666,0.012986571821251241
RMU-LAT,RF,19,0.544488188976378,0.005511811023622038,0.5259842519685038,0.03570325684647129,0.5629921259842519,0.03667973133496729,0.5465316571442032,0.007274676682712873,0.5259842519685038,0.03570325684647129,0.5352766599914766,0.01794359295172714,0.5669151838303678,0.006798958163803011
RMU-LAT,RF,20,0.5425196850393701,0.014336331855144201,0.521259842519685,0.042665250973682074,0.5637795275590551,0.027883356235631155,0.544035553820709,0.014204779564913199,0.521259842519685,0.042665250973682074,0.5317870103671767,0.02682304655113507,0.5599091698183396,0.006251505507486037
RMU-LAT,RF,21,0.5366141732283464,0.019271241339402244,0.515748031496063,0.023490447071143793,0.5574803149606298,0.03464566929133859,0.5386369530171246,0.021104824919566764,0.515748031496063,0.023490447071143793,0.5266564514390002,0.018840323465073788,0.5668392336784673,0.007619774250829611
RMU-LAT,RF,22,0.5350393700787401,0.009991005937361852,0.5165354330708661,0.04408042520402646,0.5535433070866141,0.024599211577658747,0.5358681945883087,0.007639692222197783,0.5165354330708661,0.04408042520402646,0.5253668733425819,0.02606986594192489,0.5567936635873272,0.008965552632672106
RMU-LAT,RF,23,0.5334645669291338,0.014357938999063386,0.4952755905511811,0.013269527201852534,0.5716535433070866,0.03620335096873277,0.5369884226166108,0.017249275222511098,0.4952755905511811,0.013269527201852534,0.5149663222110556,0.007928063857036358,0.5550452600905202,0.01706203155299856
RMU-LAT,RF,24,0.5397637795275589,0.02606763048385331,0.5228346456692914,0.03559891198569236,0.5566929133858267,0.0286726637102884,0.5409493010885773,0.027423696234717965,0.5228346456692914,0.03559891198569236,0.5315383834274148,0.030487773423368378,0.5598022196044392,0.024342799721893574
RMU-LAT,RF,25,0.5322834645669291,0.01158577871619071,0.5118110236220472,0.0246495682559032,0.552755905511811,0.016059903979819767,0.533522372183363,0.011652931463756191,0.5118110236220472,0.0246495682559032,0.5222722477080803,0.017096133346141795,0.5548484096968194,0.018608202245095525
RMU-LAT,RF,26,0.5299212598425197,0.021828214607289943,0.5259842519685038,0.022630091123149468,0.5338582677165353,0.030556862853436607,0.530424865547348,0.022864599312240566,0.5259842519685038,0.022630091123149468,0.5280570631982852,0.020888479719493078,0.5382013764027528,0.024532550561789143
RMU-LAT,RF,27,0.5484251968503937,0.01223643328182683,0.5236220472440944,0.02401252075901875,0.5732283464566928,0.02303738399736661,0.5510314640361926,0.012965375274220018,0.5236220472440944,0.02401252075901875,0.5367385294199565,0.01574938826417144,0.5619086738173477,0.00748540838799939
RMU-LAT,RF,28,0.5307086614173228,0.013785150708670573,0.5181102362204724,0.026067630483853306,0.5433070866141733,0.027838849653013663,0.5316364067128937,0.014171353879243705,0.5181102362204724,0.026067630483853306,0.5244827541771008,0.017067493452487932,0.5470394940789882,0.014513339288813853
RMU-LAT,RF,29,0.5377952755905512,0.01810167548436638,0.5133858267716536,0.032042503857284736,0.5622047244094488,0.016403674532283165,0.5393636603132499,0.018422727838165304,0.5133858267716536,0.032042503857284736,0.5258705210554463,0.024825023384643725,0.5513903527807056,0.018539770380616074
RMU-LAT,RF,30,0.5397637795275589,0.011232553242273331,0.5196850393700787,0.0181273455641281,0.5598425196850394,0.013269527201852508,0.5413678339479421,0.011492983313993746,0.5196850393700787,0.0181273455641281,0.530231994272258,0.014074450457965324,0.5557892615785233,0.011717444835948875
RMU-LAT,RF,31,0.5181102362204724,0.009432400433630675,0.4929133858267717,0.02469982226985531,0.5433070866141733,0.03693240755766482,0.5196015257778777,0.011150528806065183,0.4929133858267717,0.02469982226985531,0.5053786028932826,0.01143241191547785,0.5368637237274475,0.017486956507304786
RMU-LAT,RF,32,0.5417322834645669,0.011771587706870921,0.5393700787401574,0.012449912047907024,0.5440944881889763,0.025684262094960778,0.5422304966071032,0.012616443773114393,0.5393700787401574,0.012449912047907024,0.5406478626160826,0.008945362982475655,0.5586118172236345,0.015820897207085127
RR,AdaBoost,1,0.547244094488189,0.005426790847279605,0.5480314960629922,0.00944881889763778,0.5464566929133858,0.012549116102763148,0.5472222753183644,0.005780122931473047,0.5480314960629922,0.00944881889763778,0.5475748449181477,0.005749172638712449,0.5571982143964288,0.008757862623969628
RR,AdaBoost,2,0.5393700787401574,0.01808454185489111,0.5330708661417323,0.0164414275730875,0.5456692913385826,0.03596279447769836,0.5404834598651067,0.01979863095073358,0.5330708661417323,0.0164414275730875,0.5364985188745686,0.013760048608945027,0.5560806621613243,0.015631935648334528
RR,AdaBoost,3,0.5401574803149606,0.027799847943164924,0.5464566929133858,0.02380506528792279,0.5338582677165354,0.042954902982632624,0.5403656896777764,0.029262670482715882,0.5464566929133858,0.02380506528792279,0.5431621740577594,0.024036125480311678,0.5464039928079856,0.024418389718993398
RR,AdaBoost,4,0.5440944881889763,0.015022664589243232,0.5496062992125984,0.0216499639131772,0.5385826771653542,0.022739415871171117,0.5436723898600059,0.014947971130995396,0.5496062992125984,0.0216499639131772,0.5464822714288449,0.016509488477133117,0.5628526257052513,0.008260622242073908
RR,AdaBoost,5,0.5468503937007874,0.019935415592397112,0.5440944881889763,0.020892124663656052,0.5496062992125984,0.027116811586964697,0.5473086688987422,0.020506958540820353,0.5440944881889763,0.020892124663656052,0.5455885044869814,0.019155226496348602,0.5615847231694463,0.026878128901996912
RR,AdaBoost,6,0.5677165354330709,0.01815297934393462,0.5464566929133857,0.0388469177434457,0.5889763779527559,0.02801645177111369,0.5706290885202688,0.01835183202069865,0.5464566929133857,0.0388469177434457,0.5577882890713155,0.025278838103355312,0.5829282658565317,0.016917280600509843
RR,AdaBoost,7,0.5425196850393701,0.02144133669951198,0.5598425196850394,0.02028991925468524,0.5251968503937008,0.05285570534437293,0.5423689724470192,0.023024948597652736,0.5598425196850394,0.02028991925468524,0.5503936616081143,0.012217903191852274,0.567750635501271,0.018152139179703028
RR,AdaBoost,8,0.5448818897637795,0.013546968924476592,0.5582677165354331,0.027883356235631127,0.5314960629921259,0.03089986908716313,0.5438950382802064,0.01323066760387887,0.5582677165354331,0.027883356235631127,0.5506289882184179,0.016785316711502164,0.5633098766197533,0.010342782887946732
RR,AdaBoost,9,0.5484251968503937,0.024668425508378798,0.5590551181102363,0.04136669460335025,0.5377952755905512,0.020472440944881903,0.5468797020742011,0.02324968154972375,0.5590551181102363,0.04136669460335025,0.5526583318605496,0.03121394372933035,0.5688030876061753,0.019754067641278118
RR,AdaBoost,10,0.5397637795275589,0.024186177249460896,0.5433070866141732,0.031984403167858104,0.5362204724409448,0.03083961579144274,0.5395000918990057,0.023642714633920703,0.5433070866141732,0.031984403167858104,0.5411793092555446,0.026162484787240373,0.5455437410874822,0.02264554826166443
RR,AdaBoost,11,0.5437007874015748,0.012412506118452337,0.5637795275590551,0.019028418856054444,0.5236220472440944,0.03178996730423046,0.5424004079838586,0.013099983459616002,0.5637795275590551,0.019028418856054444,0.552610507531532,0.010433434203266298,0.542756835513671,0.017935657785539804
RR,AdaBoost,12,0.524015748031496,0.006750562283260746,0.526771653543307,0.019826265058290042,0.521259842519685,0.018732877564362718,0.5238962842700021,0.006711670792333652,0.526771653543307,0.019826265058290042,0.5251623498659168,0.011173224977340248,0.5347402194804389,0.00975378982038689
RR,AdaBoost,13,0.5196850393700787,0.019685039370078754,0.5173228346456693,0.032427181546415745,0.5220472440944881,0.03805683771210889,0.5200491036803104,0.019655190399745656,0.5173228346456693,0.032427181546415745,0.5182357907925798,0.021913337951946093,0.5311023622047244,0.015124966784015256
RR,AdaBoost,14,0.5271653543307087,0.021434106439080638,0.5314960629921259,0.04038072883451367,0.5228346456692913,0.01303381524192667,0.5262999590958682,0.019514637587001962,0.5314960629921259,0.04038072883451367,0.528651332215479,0.02914159740870651,0.5477028954057908,0.01591554051789339
RR,AdaBoost,15,0.5291338582677165,0.008106795386603973,0.5039370078740157,0.02882363026413092,0.5543307086614173,0.03820317943530144,0.5311837751949293,0.010311144187068738,0.5039370078740157,0.02882363026413092,0.5165878116195438,0.01292549205304446,0.5368792237584474,0.008159448933363138
RR,AdaBoost,16,0.5354330708661418,0.025605689041746614,0.5377952755905512,0.01906097391639404,0.5330708661417323,0.042737848016100526,0.536064536932752,0.026655588306943128,0.5377952755905512,0.01906097391639404,0.5366907636660161,0.02018912854717012,0.549759749519499,0.024074589370456485
RR,AdaBoost,17,0.524015748031496,0.00943240043363069,0.5236220472440944,0.03059741610665426,0.5244094488188976,0.03679786282062338,0.524336024183307,0.010136093619484653,0.5236220472440944,0.03059741610665426,0.5234335238797714,0.015097522397489231,0.5339667679335359,0.0039792972117148745
RR,AdaBoost,18,0.5480314960629922,0.009530486958196995,0.5377952755905511,0.02150629965944514,0.5582677165354331,0.030637915682431033,0.5493919736299565,0.011012964441050432,0.5377952755905511,0.02150629965944514,0.5431917511418045,0.010821087345618824,0.569771839543679,0.011682672071224202
RR,AdaBoost,19,0.5259842519685038,0.02252711732428344,0.5196850393700787,0.031984403167858125,0.5322834645669292,0.015429856647453104,0.525925871114713,0.022661406098127026,0.5196850393700787,0.031984403167858125,0.5227214440021484,0.027172631341117404,0.5381316262632525,0.018086873466651415
RR,AdaBoost,20,0.5224409448818897,0.007428331600044583,0.5181102362204724,0.013773902113807806,0.526771653543307,0.012549116102763202,0.5226316763807042,0.007389957874256038,0.5181102362204724,0.013773902113807806,0.5202984294426543,0.00950287821391068,0.5308140616281232,0.009311348679407848
RR,AdaBoost,21,0.5452755905511811,0.013175748449355497,0.5606299212598425,0.037647348308289516,0.5299212598425196,0.04345714874502876,0.5443338188756495,0.01385076042970188,0.5606299212598425,0.037647348308289516,0.5516180615191353,0.01938482179751872,0.5558729617459235,0.010259630342007392
RR,AdaBoost,22,0.5322834645669291,0.008679294364192399,0.552755905511811,0.01464651593522696,0.5118110236220472,0.01991985927665121,0.531129635680919,0.008823014573432523,0.552755905511811,0.01464651593522696,0.541609922809776,0.008798759623273755,0.5422220844441688,0.0150489608606038
RR,AdaBoost,23,0.5314960629921259,0.018424187333539527,0.5511811023622047,0.008258337387166532,0.5118110236220472,0.029983358684503584,0.5306987232324241,0.018231936353545863,0.5511811023622047,0.008258337387166532,0.5406757313100701,0.013089891585172018,0.5415462830925662,0.017174030431092942
RR,AdaBoost,24,0.5318897637795275,0.016394222687918923,0.49685039370078743,0.02981747437600235,0.5669291338582678,0.027838849653013715,0.5343318545177567,0.017065700788211728,0.49685039370078743,0.02981747437600235,0.514571633582414,0.021076825263831738,0.5464675429350858,0.007393219728140995
RR,AdaBoost,25,0.5346456692913386,0.022187405989929725,0.537007874015748,0.034466249808250866,0.5322834645669291,0.022047244094488196,0.5342109195167689,0.021178205018346195,0.537007874015748,0.034466249808250866,0.5354193998844018,0.026414075732190217,0.5492776985553972,0.03054090591074545
RR,AdaBoost,26,0.5358267716535433,0.008106795386603962,0.5472440944881889,0.03494856853727896,0.5244094488188976,0.03202314867348464,0.535098080393074,0.008114712845716363,0.5472440944881889,0.03494856853727896,0.5405417598622038,0.01801965024894607,0.5467170934341868,0.003880964483537674
RR,AdaBoost,27,0.5334645669291339,0.02841745264979304,0.5165354330708661,0.03426780338108495,0.5503937007874016,0.03542432087937635,0.5347319223887675,0.029078525514282038,0.5165354330708661,0.03426780338108495,0.5252462909655952,0.03011010384408833,0.5466907433814867,0.02970113359858205
RR,AdaBoost,28,0.5358267716535433,0.01805881093099168,0.5307086614173228,0.022465106484546627,0.5409448818897638,0.019060973916394025,0.5361417020795021,0.017735676917503634,0.5307086614173228,0.022465106484546627,0.5333522332695744,0.019482888204772873,0.5457173414346828,0.01510552417682118
RR,AdaBoost,29,0.5271653543307087,0.018897637795275594,0.49921259842519683,0.012549116102763169,0.5551181102362205,0.03913314532217063,0.5295805804410293,0.0206437807753604,0.49921259842519683,0.012549116102763169,0.5136768759481364,0.012139924446720922,0.538753177506355,0.01401943881697382
RR,AdaBoost,30,0.5224409448818897,0.009366438782181385,0.49685039370078743,0.023674482485626612,0.5480314960629921,0.027208114241214155,0.5237974914450778,0.00989163092651408,0.49685039370078743,0.023674482485626612,0.50965308193037,0.013852439407117403,0.5236809473618946,0.011521853559731917
RR,AdaBoost,31,0.521259842519685,0.013140408872660351,0.537007874015748,0.04178424932731211,0.5055118110236221,0.023171557432381366,0.5201174512454443,0.011755147808024132,0.537007874015748,0.04178424932731211,0.5279395841920909,0.02565168175509961,0.5357213714427429,0.00855619597827594
RR,AdaBoost,32,0.5299212598425196,0.02293623884036143,0.5322834645669291,0.03507253141940171,0.5275590551181102,0.016703309791808223,0.5293440334650331,0.02228320098141793,0.5322834645669291,0.03507253141940171,0.5306884954488542,0.028137752409681607,0.5467232934465869,0.01797005531224817
RR,LR,1,0.5511811023622047,0.017429876867069777,0.5464566929133858,0.03900619236693177,0.5559055118110237,0.009771396571646326,0.5510728014909037,0.01480826885303276,0.5464566929133858,0.03900619236693177,0.5484704140128923,0.026588724390921237,0.5671461342922686,0.01935673759009151
RR,LR,2,0.5543307086614173,0.01309314106166603,0.5409448818897638,0.031945610669450064,0.5677165354330709,0.009771396571646326,0.5554324338971657,0.011393542257880465,0.5409448818897638,0.031945610669450064,0.5478701891991365,0.021590942990822513,0.5728873457746916,0.0147912649927315
RR,LR,3,0.5559055118110237,0.01902841885605441,0.5511811023622047,0.020683347301675106,0.5606299212598425,0.027905582908140724,0.5566562543988347,0.01963626281986785,0.5511811023622047,0.020683347301675106,0.553775871771783,0.01837896007719433,0.575283650567301,0.015636807399146514
RR,LR,4,0.555511811023622,0.012842131047480365,0.5850393700787401,0.030759094463975747,0.5259842519685038,0.029838260348813272,0.5525200116370191,0.012537022131149565,0.5850393700787401,0.030759094463975747,0.5679486020464963,0.0172315204343494,0.5755626511253022,0.013651041945691883
RR,LR,5,0.5665354330708661,0.012536758526055613,0.5771653543307086,0.02931418971493902,0.5559055118110237,0.03628887754898557,0.5656097457461648,0.014425728676827378,0.5771653543307086,0.02931418971493902,0.5708221455365854,0.014933852982445575,0.5917229834459669,0.0151641599921022
RR,LR,6,0.5673228346456692,0.013489639133080145,0.5685039370078739,0.024974411853785357,0.5661417322834645,0.02013655409849515,0.5671467855619119,0.013186855459234766,0.5685039370078739,0.024974411853785357,0.5676386754640391,0.016939028472606116,0.6006138012276023,0.00893833126006991
RR,LR,7,0.5744094488188976,0.01977930186941806,0.5850393700787401,0.01044606233182805,0.5637795275590551,0.03250357077252015,0.5733610476766349,0.021032944897920482,0.5850393700787401,0.01044606233182805,0.5790380970303941,0.014905099337293044,0.6043152086304172,0.009983189618348523
RR,LR,8,0.5755905511811024,0.014336331855144204,0.6047244094488189,0.011023622047244119,0.5464566929133857,0.02494957404370844,0.5716985558491319,0.015092628667634575,0.6047244094488189,0.011023622047244119,0.5876594209134673,0.011230799082750702,0.6033914067828136,0.008118380613900234
RR,LR,9,0.5795275590551181,0.02140516097491053,0.5858267716535434,0.03297699463208176,0.5732283464566928,0.035266449884344395,0.5787752804864245,0.021126066754559525,0.5858267716535434,0.03297699463208176,0.5818986399433518,0.023483162965789263,0.6151218302436605,0.016337977942726713
RR,LR,10,0.5964566929133859,0.01980279738576267,0.5921259842519684,0.020320453386714878,0.6007874015748031,0.022902424523226755,0.5973848077578495,0.020334781679642814,0.5921259842519684,0.020320453386714878,0.5946982436470116,0.01965339067459874,0.6294841589683179,0.019119287673111204
