method,contrast,feature_mode,direction,question_set,layer_selection_mode,selected_layer_or_mean,n_positive,n_negative,auc_mean,auc_ci95_low,auc_ci95_high,balanced_accuracy_mean,balanced_accuracy_ci95_low,balanced_accuracy_ci95_high,average_precision_mean,average_precision_ci95_low,average_precision_ci95_high,log_loss_mean,brier_score_mean
RR,forgotten_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,17.0,26,425,0.6329954751131222,0.606839366515837,0.6543981900452488,,,,,,,,
RR,forgotten_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,18.0,26,425,0.6072036199095022,0.5755723981900452,0.6322081447963801,,,,,,,,
RR,forgotten_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,19.0,26,425,0.6043438914027149,0.5769208144796381,0.6254592760180995,,,,,,,,
RR,forgotten_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,20.0,26,425,0.6003212669683258,0.5678800904977376,0.6231085972850678,,,,,,,,
RR,forgotten_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,21.0,26,425,0.5966244343891403,0.5570361990950227,0.6217669683257918,,,,,,,,
RR,forgotten_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,22.0,26,425,0.5987466063348416,0.5595723981900452,0.6227217194570136,,,,,,,,
RR,forgotten_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,23.0,26,425,0.5982986425339367,0.5582579185520362,0.623210407239819,,,,,,,,
RR,forgotten_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,24.0,26,425,0.5989140271493214,0.5562692307692307,0.6245452488687783,,,,,,,,
RR,forgotten_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,25.0,26,425,0.5951176470588235,0.5483484162895927,0.6220950226244344,,,,,,,,
RR,forgotten_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,26.0,26,425,0.596398190045249,0.5507330316742082,0.6231493212669683,,,,,,,,
RR,forgotten_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,27.0,26,425,0.596366515837104,0.55110407239819,0.6230588235294118,,,,,,,,
RR,forgotten_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,28.0,26,425,0.594760180995475,0.5470746606334842,0.6226289592760181,,,,,,,,
RR,forgotten_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,29.0,26,425,0.5947556561085973,0.5487217194570136,0.6217850678733032,,,,,,,,
RR,forgotten_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,30.0,26,425,0.5910452488687782,0.5377081447963801,0.6210113122171946,,,,,,,,
RR,forgotten_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,31.0,26,425,0.5901990950226244,0.5333710407239819,0.6216787330316742,,,,,,,,
RR,forgotten_vs_retained,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,32.0,26,425,0.5895882352941177,0.5328574660633485,0.6234253393665158,,,,,,,,
RR,suppressed_vs_forgotten,correct_only,mean_difference,full,per_fold_selected,14.4,328,138,0.6942128402262283,0.6706505169671262,0.7093070652173913,0.5783050547896783,0.5415733253799929,0.597278190173206,0.8336200752354662,0.8173851894273946,0.8442302265738464,0.5587211269401928,0.1883919205902482
RR,suppressed_vs_forgotten,correct_only,logistic_regression,full,per_fold_selected,14.4,328,138,0.6353813184870979,0.6041639050901378,0.6710017895015906,0.5833543213149522,0.5512636974195829,0.6258400715800636,0.7949589534550513,0.7686678402227223,0.8215927433639523,1.9891934366836936,0.2987075940766931
RR,suppressed_vs_retained,correct_only,mean_difference,full,per_fold_selected,9.9,328,614,0.5167954784698499,0.482460946810201,0.54489062375864,0.5034683602129182,0.4948699551124176,0.5156485858425359,0.3688237192073391,0.3471259352222891,0.3991368565018909,0.6532671165840873,0.2299250486485526
RR,suppressed_vs_retained,correct_only,logistic_regression,full,per_fold_selected,9.9,328,614,0.5334207664654008,0.5092891599467705,0.5538096101136092,0.5248654365615317,0.4969374404147136,0.5443261152379438,0.3821593893693486,0.3587848569954062,0.3991967824250879,1.08997601974643,0.3084477391069139
RR,suppressed_vs_rest,correct_only,mean_difference,full,per_fold_selected,13.8,328,945,0.5460415053555299,0.5229248128790812,0.5647027035746548,0.5001461478900504,0.4994708994708994,0.5012730674925796,0.2894822834786647,0.2747549894752328,0.3044377445847669,0.5703511016494817,0.1911522916929431
RR,suppressed_vs_rest,correct_only,logistic_regression,full,per_fold_selected,13.8,328,945,0.5518733062330624,0.5345922861014325,0.578201542134469,0.5219738837269325,0.5033756371789908,0.537815121305975,0.2925795299791077,0.2776219514935241,0.3234503441485365,0.8208621203009583,0.2415557824142954
RR,forgotten_vs_retained,correct_only,mean_difference,full,per_fold_selected,15.5,138,614,0.734178940659963,0.7100437261011189,0.7505620662795638,0.5604441061228344,0.5341039984893546,0.583510657130718,0.4175756022602296,0.3743232532407304,0.4618065914369251,0.4207148361368916,0.1313415443596202
RR,forgotten_vs_retained,correct_only,logistic_regression,full,per_fold_selected,15.5,138,614,0.6565128876929613,0.6185340249256479,0.6933558159845159,0.6022051881225512,0.5735616414105651,0.6326712458103196,0.3490014220705104,0.2983839388741526,0.3976912339570345,1.8392040803043983,0.2132014427733821
RepNoise,suppressed_vs_forgotten,correct_only,mean_difference,Qstar,per_fold_selected,13.1,245,68,0.6926290516206483,0.6634033613445379,0.71687575030012,0.559188175270108,0.5319297719087636,0.5841889255702281,0.8716277644390928,0.8527483299786083,0.8855147521970214,0.4853401721002748,0.1555359815803621
RepNoise,suppressed_vs_forgotten,correct_only,logistic_regression,Qstar,per_fold_selected,13.1,245,68,0.6760414165666265,0.6337560024009604,0.7159183673469387,0.6117166866746698,0.5510654261704682,0.6461944777911164,0.8602786140224419,0.8339888608882214,0.8847937587503073,1.131300938532486,0.2074360355834431
RepNoise,suppressed_vs_forgotten,correct_only,mean_difference,Qstar,each_layer,0.0,245,68,0.6673469387755103,0.6673469387755102,0.6673469387755102,,,,,,,,
RepNoise,suppressed_vs_forgotten,correct_only,mean_difference,Qstar,each_layer,1.0,245,68,0.6343337334933973,0.6231647659063626,0.6472689075630252,,,,,,,,
RepNoise,suppressed_vs_forgotten,correct_only,mean_difference,Qstar,each_layer,2.0,245,68,0.6383073229291716,0.6268937575030012,0.6475345138055222,,,,,,,,
RepNoise,suppressed_vs_forgotten,correct_only,mean_difference,Qstar,each_layer,3.0,245,68,0.6378031212484994,0.627563025210084,0.6470423169267707,,,,,,,,
RepNoise,suppressed_vs_forgotten,correct_only,mean_difference,Qstar,each_layer,4.0,245,68,0.641329531812725,0.6288190276110445,0.6503301320528211,,,,,,,,
RepNoise,suppressed_vs_forgotten,correct_only,mean_difference,Qstar,each_layer,5.0,245,68,0.6388415366146457,0.62421968787515,0.6514255702280912,,,,,,,,
RepNoise,suppressed_vs_forgotten,correct_only,mean_difference,Qstar,each_layer,6.0,245,68,0.6518127250900361,0.6372569027611045,0.665172569027611,,,,,,,,
RepNoise,suppressed_vs_forgotten,correct_only,mean_difference,Qstar,each_layer,7.0,245,68,0.660234093637455,0.6464705882352941,0.6734348739495798,,,,,,,,
RepNoise,suppressed_vs_forgotten,correct_only,mean_difference,Qstar,each_layer,8.0,245,68,0.6813685474189677,0.6695828331332533,0.6915876350540217,,,,,,,,
RepNoise,suppressed_vs_forgotten,correct_only,mean_difference,Qstar,each_layer,9.0,245,68,0.6893367346938775,0.6758508403361345,0.698891056422569,,,,,,,,
RepNoise,suppressed_vs_forgotten,correct_only,mean_difference,Qstar,each_layer,10.0,245,68,0.6942917166866747,0.6806617647058824,0.7036524609843938,,,,,,,,
RepNoise,suppressed_vs_forgotten,correct_only,mean_difference,Qstar,each_layer,11.0,245,68,0.6924909963985595,0.6815651260504202,0.7018652460984394,,,,,,,,
RepNoise,suppressed_vs_forgotten,correct_only,mean_difference,Qstar,each_layer,12.0,245,68,0.694639855942377,0.6851980792316926,0.7031377551020408,,,,,,,,
RepNoise,suppressed_vs_forgotten,correct_only,mean_difference,Qstar,each_layer,13.0,245,68,0.7094627851140457,0.7005597238895558,0.7176590636254502,,,,,,,,
RepNoise,suppressed_vs_forgotten,correct_only,mean_difference,Qstar,each_layer,14.0,245,68,0.7147869147659063,0.7031002400960383,0.7261914765906362,,,,,,,,
RepNoise,suppressed_vs_forgotten,correct_only,mean_difference,Qstar,each_layer,15.0,245,68,0.7136974789915965,0.7006497599039616,0.7244402761104441,,,,,,,,
RepNoise,suppressed_vs_forgotten,correct_only,mean_difference,Qstar,each_layer,16.0,245,68,0.7183343337334934,0.7028631452581032,0.729234693877551,,,,,,,,
RepNoise,suppressed_vs_forgotten,correct_only,mean_difference,Qstar,each_layer,17.0,245,68,0.7043157262905162,0.6878841536614646,0.7164405762304922,,,,,,,,
RepNoise,suppressed_vs_forgotten,correct_only,mean_difference,Qstar,each_layer,18.0,245,68,0.6795018007202882,0.6608538415366146,0.6901905762304922,,,,,,,,
RepNoise,suppressed_vs_forgotten,correct_only,mean_difference,Qstar,each_layer,19.0,245,68,0.6635684273709483,0.646313025210084,0.6731767707082833,,,,,,,,
RepNoise,suppressed_vs_forgotten,correct_only,mean_difference,Qstar,each_layer,20.0,245,68,0.6613385354141658,0.6424909963985594,0.6720498199279712,,,,,,,,
RepNoise,suppressed_vs_forgotten,correct_only,mean_difference,Qstar,each_layer,21.0,245,68,0.656998799519808,0.6381677671068428,0.666452581032413,,,,,,,,
RepNoise,suppressed_vs_forgotten,correct_only,mean_difference,Qstar,each_layer,22.0,245,68,0.6574729891956783,0.6392527010804322,0.6667917166866747,,,,,,,,
RepNoise,suppressed_vs_forgotten,correct_only,mean_difference,Qstar,each_layer,23.0,245,68,0.6608223289315727,0.6422298919567827,0.6699354741896759,,,,,,,,
RepNoise,suppressed_vs_forgotten,correct_only,mean_difference,Qstar,each_layer,24.0,245,68,0.6601380552220889,0.6406467587034814,0.6689210684273709,,,,,,,,
RepNoise,suppressed_vs_forgotten,correct_only,mean_difference,Qstar,each_layer,25.0,245,68,0.6584423769507803,0.6391536614645859,0.6667361944777911,,,,,,,,
RepNoise,suppressed_vs_forgotten,correct_only,mean_difference,Qstar,each_layer,26.0,245,68,0.6592166866746698,0.6395858343337335,0.6677280912364947,,,,,,,,
RepNoise,suppressed_vs_forgotten,correct_only,mean_difference,Qstar,each_layer,27.0,245,68,0.6603091236494597,0.642531512605042,0.668718487394958,,,,,,,,
RepNoise,suppressed_vs_forgotten,correct_only,mean_difference,Qstar,each_layer,28.0,245,68,0.6601920768307322,0.6423409363745498,0.6692827130852341,,,,,,,,
RepNoise,suppressed_vs_forgotten,correct_only,mean_difference,Qstar,each_layer,29.0,245,68,0.6592947178871549,0.6417481992797118,0.6682773109243697,,,,,,,,
RepNoise,suppressed_vs_forgotten,correct_only,mean_difference,Qstar,each_layer,30.0,245,68,0.6588625450180072,0.6413415366146459,0.6671968787515006,,,,,,,,
RepNoise,suppressed_vs_forgotten,correct_only,mean_difference,Qstar,each_layer,31.0,245,68,0.6592887154861945,0.6411434573829532,0.6677581032412966,,,,,,,,
RepNoise,suppressed_vs_forgotten,correct_only,mean_difference,Qstar,each_layer,32.0,245,68,0.6611134453781513,0.6423859543817526,0.6696158463385354,,,,,,,,
RepNoise,suppressed_vs_forgotten,mean_all_choices,mean_difference,Qstar,per_fold_selected,13.8,245,68,0.6864405762304921,0.6403316326530613,0.7169507803121248,0.581655162064826,0.5479681872749099,0.6068982593037214,0.866326129577392,0.8436056172549325,0.8861393746580866,0.4859717104768686,0.1546023125946836
RepNoise,suppressed_vs_forgotten,mean_all_choices,logistic_regression,Qstar,per_fold_selected,13.8,245,68,0.6398799519807923,0.5805027010804322,0.6834423769507803,0.5921473589435775,0.5536337034813925,0.6189428271308524,0.8405629067953946,0.8126841838563996,0.8667607218038353,1.218670550174371,0.215309363899409
RepNoise,suppressed_vs_forgotten,mean_all_choices,mean_difference,Qstar,each_layer,0.0,245,68,0.6673469387755103,0.6673469387755102,0.6673469387755102,,,,,,,,
RepNoise,suppressed_vs_forgotten,mean_all_choices,mean_difference,Qstar,each_layer,1.0,245,68,0.6319987995198079,0.6128001200480192,0.6463610444177671,,,,,,,,
RepNoise,suppressed_vs_forgotten,mean_all_choices,mean_difference,Qstar,each_layer,2.0,245,68,0.6313865546218487,0.6130867346938775,0.6417226890756302,,,,,,,,
RepNoise,suppressed_vs_forgotten,mean_all_choices,mean_difference,Qstar,each_layer,3.0,245,68,0.6270408163265306,0.6097073829531813,0.6387785114045618,,,,,,,,
RepNoise,suppressed_vs_forgotten,mean_all_choices,mean_difference,Qstar,each_layer,4.0,245,68,0.6360054021608643,0.615514705882353,0.6486899759903961,,,,,,,,
RepNoise,suppressed_vs_forgotten,mean_all_choices,mean_difference,Qstar,each_layer,5.0,245,68,0.6453691476590637,0.6211044417767106,0.666766206482593,,,,,,,,
RepNoise,suppressed_vs_forgotten,mean_all_choices,mean_difference,Qstar,each_layer,6.0,245,68,0.6567617046818728,0.6348994597839136,0.6774609843937575,,,,,,,,
RepNoise,suppressed_vs_forgotten,mean_all_choices,mean_difference,Qstar,each_layer,7.0,245,68,0.6623379351740697,0.6416071428571428,0.6842001800720288,,,,,,,,
RepNoise,suppressed_vs_forgotten,mean_all_choices,mean_difference,Qstar,each_layer,8.0,245,68,0.6825810324129652,0.6626335534213685,0.6990051020408163,,,,,,,,
RepNoise,suppressed_vs_forgotten,mean_all_choices,mean_difference,Qstar,each_layer,9.0,245,68,0.6864045618247299,0.6675240096038416,0.7022478991596638,,,,,,,,
RepNoise,suppressed_vs_forgotten,mean_all_choices,mean_difference,Qstar,each_layer,10.0,245,68,0.6868397358943577,0.6723724489795918,0.6993457382953182,,,,,,,,
RepNoise,suppressed_vs_forgotten,mean_all_choices,mean_difference,Qstar,each_layer,11.0,245,68,0.694075630252101,0.6830837334933973,0.705501200480192,,,,,,,,
RepNoise,suppressed_vs_forgotten,mean_all_choices,mean_difference,Qstar,each_layer,12.0,245,68,0.6916986794717888,0.681734693877551,0.7027415966386554,,,,,,,,
RepNoise,suppressed_vs_forgotten,mean_all_choices,mean_difference,Qstar,each_layer,13.0,245,68,0.7068307322929173,0.6978616446578632,0.7175990396158464,,,,,,,,
RepNoise,suppressed_vs_forgotten,mean_all_choices,mean_difference,Qstar,each_layer,14.0,245,68,0.711749699879952,0.6994867947178871,0.7222133853541416,,,,,,,,
RepNoise,suppressed_vs_forgotten,mean_all_choices,mean_difference,Qstar,each_layer,15.0,245,68,0.7115516206482593,0.6970858343337335,0.7244402761104441,,,,,,,,
RepNoise,suppressed_vs_forgotten,mean_all_choices,mean_difference,Qstar,each_layer,16.0,245,68,0.7142256902761105,0.69937575030012,0.7257773109243697,,,,,,,,
RepNoise,suppressed_vs_forgotten,mean_all_choices,mean_difference,Qstar,each_layer,17.0,245,68,0.7059093637454982,0.6825105042016807,0.723157262905162,,,,,,,,
RepNoise,suppressed_vs_forgotten,mean_all_choices,mean_difference,Qstar,each_layer,18.0,245,68,0.6835744297719089,0.6530402160864345,0.7069987995198079,,,,,,,,
RepNoise,suppressed_vs_forgotten,mean_all_choices,mean_difference,Qstar,each_layer,19.0,245,68,0.6742106842737094,0.6360759303721489,0.7085729291716686,,,,,,,,
RepNoise,suppressed_vs_forgotten,mean_all_choices,mean_difference,Qstar,each_layer,20.0,245,68,0.666812725090036,0.6269612845138055,0.7034948979591837,,,,,,,,
RepNoise,suppressed_vs_forgotten,mean_all_choices,mean_difference,Qstar,each_layer,21.0,245,68,0.662265906362545,0.6249309723889557,0.6967001800720288,,,,,,,,
RepNoise,suppressed_vs_forgotten,mean_all_choices,mean_difference,Qstar,each_layer,22.0,245,68,0.662172869147659,0.6242977190876351,0.6952926170468187,,,,,,,,
RepNoise,suppressed_vs_forgotten,mean_all_choices,mean_difference,Qstar,each_layer,23.0,245,68,0.6572539015606242,0.6193307322929171,0.6894642857142858,,,,,,,,
RepNoise,suppressed_vs_forgotten,mean_all_choices,mean_difference,Qstar,each_layer,24.0,245,68,0.6552941176470589,0.6138970588235294,0.6865576230492196,,,,,,,,
RepNoise,suppressed_vs_forgotten,mean_all_choices,mean_difference,Qstar,each_layer,25.0,245,68,0.6478631452581032,0.6084648859543818,0.6766086434573829,,,,,,,,
RepNoise,suppressed_vs_forgotten,mean_all_choices,mean_difference,Qstar,each_layer,26.0,245,68,0.6461464585834334,0.6058448379351741,0.6750375150060024,,,,,,,,
RepNoise,suppressed_vs_forgotten,mean_all_choices,mean_difference,Qstar,each_layer,27.0,245,68,0.6467496998799519,0.6050120048019207,0.6758058223289316,,,,,,,,
RepNoise,suppressed_vs_forgotten,mean_all_choices,mean_difference,Qstar,each_layer,28.0,245,68,0.6503871548619448,0.6095198079231693,0.6790351140456182,,,,,,,,
RepNoise,suppressed_vs_forgotten,mean_all_choices,mean_difference,Qstar,each_layer,29.0,245,68,0.6469807923169267,0.6054351740696279,0.676593637454982,,,,,,,,
RepNoise,suppressed_vs_forgotten,mean_all_choices,mean_difference,Qstar,each_layer,30.0,245,68,0.6453211284513807,0.6059798919567827,0.6718457382953181,,,,,,,,
RepNoise,suppressed_vs_forgotten,mean_all_choices,mean_difference,Qstar,each_layer,31.0,245,68,0.6494477791116446,0.6130972388955582,0.6740516206482593,,,,,,,,
RepNoise,suppressed_vs_forgotten,mean_all_choices,mean_difference,Qstar,each_layer,32.0,245,68,0.6414945978391355,0.6122944177671068,0.6656902761104442,,,,,,,,
RepNoise,suppressed_vs_forgotten,correct_minus_mean_wrong,mean_difference,Qstar,per_fold_selected,11.1,245,68,0.7410144057623049,0.7018367346938775,0.7826830732292918,0.5586224489795919,0.5177063325330132,0.5876237995198079,0.915684500124806,0.8943834440871631,0.9332393110782716,0.4667859428220808,0.1535564898870418
RepNoise,suppressed_vs_forgotten,correct_minus_mean_wrong,logistic_regression,Qstar,per_fold_selected,11.1,245,68,0.7709033613445377,0.7337875150060025,0.7989360744297719,0.6631857743097238,0.6230814825930372,0.69796968787515,0.91261814299411,0.8979600718220246,0.9290613295708056,0.9277440298765182,0.1823923612594362
RepNoise,suppressed_vs_forgotten,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,0.0,245,68,0.6673469387755103,0.6673469387755102,0.6673469387755102,,,,,,,,
RepNoise,suppressed_vs_forgotten,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,1.0,245,68,0.6816326530612244,0.6660999399759905,0.6949579831932773,,,,,,,,
RepNoise,suppressed_vs_forgotten,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,2.0,245,68,0.6774459783913567,0.6660819327731092,0.6872268907563025,,,,,,,,
RepNoise,suppressed_vs_forgotten,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,3.0,245,68,0.682767106842737,0.6720558223289316,0.6909363745498199,,,,,,,,
RepNoise,suppressed_vs_forgotten,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,4.0,245,68,0.7036194477791117,0.694593337334934,0.7113235294117647,,,,,,,,
RepNoise,suppressed_vs_forgotten,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,5.0,245,68,0.7202460984393758,0.7108643457382954,0.7253406362545018,,,,,,,,
RepNoise,suppressed_vs_forgotten,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,6.0,245,68,0.7187545018007202,0.7072283913565426,0.7265861344537815,,,,,,,,
RepNoise,suppressed_vs_forgotten,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,7.0,245,68,0.7177430972388954,0.707046818727491,0.7280402160864345,,,,,,,,
RepNoise,suppressed_vs_forgotten,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,8.0,245,68,0.7412785114045618,0.7336434573829532,0.74625,,,,,,,,
RepNoise,suppressed_vs_forgotten,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,9.0,245,68,0.7448859543817526,0.7379741896758703,0.7496383553421369,,,,,,,,
RepNoise,suppressed_vs_forgotten,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,10.0,245,68,0.7523529411764704,0.7446968787515006,0.759906962785114,,,,,,,,
RepNoise,suppressed_vs_forgotten,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,11.0,245,68,0.7827430972388956,0.7768037214885954,0.7892872148859543,,,,,,,,
RepNoise,suppressed_vs_forgotten,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,12.0,245,68,0.769936974789916,0.7619492797118848,0.7776770708283314,,,,,,,,
RepNoise,suppressed_vs_forgotten,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,13.0,245,68,0.7600450180072029,0.7507007803121248,0.7663640456182473,,,,,,,,
RepNoise,suppressed_vs_forgotten,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,14.0,245,68,0.7254771908763504,0.7141056422569028,0.731890756302521,,,,,,,,
RepNoise,suppressed_vs_forgotten,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,15.0,245,68,0.7146158463385354,0.7027791116446579,0.7220633253301321,,,,,,,,
RepNoise,suppressed_vs_forgotten,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,16.0,245,68,0.690765306122449,0.680672268907563,0.698608943577431,,,,,,,,
RepNoise,suppressed_vs_forgotten,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,17.0,245,68,0.6679411764705883,0.6582412965186074,0.6751560624249701,,,,,,,,
RepNoise,suppressed_vs_forgotten,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,18.0,245,68,0.6528811524609843,0.6443502400960384,0.6593412364945979,,,,,,,,
RepNoise,suppressed_vs_forgotten,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,19.0,245,68,0.6559423769507802,0.6481467587034814,0.6624489795918368,,,,,,,,
RepNoise,suppressed_vs_forgotten,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,20.0,245,68,0.664951980792317,0.6566911764705883,0.6709888955582233,,,,,,,,
RepNoise,suppressed_vs_forgotten,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,21.0,245,68,0.6687304921968787,0.6600225090036015,0.6758733493397359,,,,,,,,
RepNoise,suppressed_vs_forgotten,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,22.0,245,68,0.669171668667467,0.6605732292917167,0.676186974789916,,,,,,,,
RepNoise,suppressed_vs_forgotten,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,23.0,245,68,0.6696848739495798,0.6610279111644658,0.6766701680672269,,,,,,,,
RepNoise,suppressed_vs_forgotten,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,24.0,245,68,0.6713055222088835,0.6623664465786314,0.6776440576230492,,,,,,,,
RepNoise,suppressed_vs_forgotten,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,25.0,245,68,0.6703091236494598,0.6619462785114045,0.6767827130852341,,,,,,,,
RepNoise,suppressed_vs_forgotten,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,26.0,245,68,0.6707683073229292,0.6624729891956782,0.677360444177671,,,,,,,,
RepNoise,suppressed_vs_forgotten,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,27.0,245,68,0.6714075630252101,0.6626065426170469,0.6774234693877551,,,,,,,,
RepNoise,suppressed_vs_forgotten,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,28.0,245,68,0.6700570228091237,0.6613400360144058,0.6765021008403361,,,,,,,,
RepNoise,suppressed_vs_forgotten,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,29.0,245,68,0.6689495798319329,0.6603031212484993,0.6755507202881152,,,,,,,,
RepNoise,suppressed_vs_forgotten,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,30.0,245,68,0.6686764705882353,0.6597313925570228,0.675703781512605,,,,,,,,
RepNoise,suppressed_vs_forgotten,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,31.0,245,68,0.6703481392557024,0.6604336734693877,0.677390456182473,,,,,,,,
RepNoise,suppressed_vs_forgotten,correct_minus_mean_wrong,mean_difference,Qstar,each_layer,32.0,245,68,0.6631392557022808,0.652375450180072,0.6706062424969989,,,,,,,,
RepNoise,suppressed_vs_retained,correct_only,mean_difference,Qstar,per_fold_selected,8.2,245,306,0.6477804455115379,0.6293747498999599,0.6616346538615446,0.6183289982659731,0.5979640189409097,0.6359433773509403,0.6017544996563894,0.5836496693723936,0.6171989428747852,0.653443211812234,0.2299736362429454
RepNoise,suppressed_vs_retained,correct_only,logistic_regression,Qstar,per_fold_selected,8.2,245,306,0.6131579298386022,0.5799546485260771,0.6475513538748833,0.5790349473122582,0.5576979124983327,0.607485160730959,0.5625151192882177,0.5326264597718213,0.5970446593812601,2.8710220269371893,0.3734325358507867
RepNoise,suppressed_vs_retained,correct_only,mean_difference,Qstar,each_layer,0.0,245,306,0.5128984927304254,0.5128984927304255,0.5128984927304255,,,,,,,,
RepNoise,suppressed_vs_retained,correct_only,mean_difference,Qstar,each_layer,1.0,245,306,0.6373936241163133,0.6271705348806189,0.6435230758970255,,,,,,,,
RepNoise,suppressed_vs_retained,correct_only,mean_difference,Qstar,each_layer,2.0,245,306,0.64468920901694,0.6367230225423502,0.6493564092303588,,,,,,,,
RepNoise,suppressed_vs_retained,correct_only,mean_difference,Qstar,each_layer,3.0,245,306,0.659486461251167,0.6539125650260104,0.6634086968120582,,,,,,,,
RepNoise,suppressed_vs_retained,correct_only,mean_difference,Qstar,each_layer,4.0,245,306,0.6575510204081633,0.6514332399626517,0.6623472722422302,,,,,,,,
RepNoise,suppressed_vs_retained,correct_only,mean_difference,Qstar,each_layer,5.0,245,306,0.6615166066426572,0.6551533946912098,0.6654415099373082,,,,,,,,
RepNoise,suppressed_vs_retained,correct_only,mean_difference,Qstar,each_layer,6.0,245,306,0.6588928904895291,0.6532439642523676,0.6633169934640523,,,,,,,,
RepNoise,suppressed_vs_retained,correct_only,mean_difference,Qstar,each_layer,7.0,245,306,0.6596605308790183,0.6537221555288781,0.6663478724823262,,,,,,,,
RepNoise,suppressed_vs_retained,correct_only,mean_difference,Qstar,each_layer,8.0,245,306,0.6543243964252368,0.6487741763372016,0.6596918767507003,,,,,,,,
RepNoise,suppressed_vs_retained,correct_only,mean_difference,Qstar,each_layer,9.0,245,306,0.6522008803521409,0.6463885554221689,0.6575840336134454,,,,,,,,
RepNoise,suppressed_vs_retained,correct_only,mean_difference,Qstar,each_layer,10.0,245,306,0.650751633986928,0.6460694277711084,0.6553988261971455,,,,,,,,
RepNoise,suppressed_vs_retained,correct_only,mean_difference,Qstar,each_layer,11.0,245,306,0.6458343337334933,0.6416233159930639,0.65015639589169,,,,,,,,
RepNoise,suppressed_vs_retained,correct_only,mean_difference,Qstar,each_layer,12.0,245,306,0.6454128317993864,0.6422492330265439,0.6498682806455915,,,,,,,,
RepNoise,suppressed_vs_retained,correct_only,mean_difference,Qstar,each_layer,13.0,245,306,0.6466973456049085,0.6418730825663599,0.6520231425903695,,,,,,,,
RepNoise,suppressed_vs_retained,correct_only,mean_difference,Qstar,each_layer,14.0,245,306,0.6384080298786181,0.6335364145658263,0.6438231959450447,,,,,,,,
RepNoise,suppressed_vs_retained,correct_only,mean_difference,Qstar,each_layer,15.0,245,306,0.6465106042416966,0.6415979725223423,0.652577364279045,,,,,,,,
RepNoise,suppressed_vs_retained,correct_only,mean_difference,Qstar,each_layer,16.0,245,306,0.6369954648526077,0.6303027877817793,0.645437508336668,,,,,,,,
RepNoise,suppressed_vs_retained,correct_only,mean_difference,Qstar,each_layer,17.0,245,306,0.6275330132052821,0.6193183940242764,0.6374456449246365,,,,,,,,
RepNoise,suppressed_vs_retained,correct_only,mean_difference,Qstar,each_layer,18.0,245,306,0.6095638255302122,0.6028504735227425,0.6169421101774043,,,,,,,,
